Entity,Year,Abortion related,Airports & Aircraft,Business,Educational Institution,Food or Water Supply,Government (Diplomatic),Government (General),Journalists & Media,Maritime,Military,NGO,Other,Police,Private Citizens & Property,Religious Figures/Institutions,Telecommunications,Terrorists/Non-State Militia,Tourists,Transportation,Unknown,Utilities,Violent Political Party
Sub-Saharan Africa,2004,0,0,0,1,0,2,2,0,1,1,1,0,4,21,0,0,0,0,1,0,0,0
Sub-Saharan Africa,2005,0,0,12,2,0,5,6,1,0,8,1,0,1,16,3,0,0,0,2,0,3,0
Sub-Saharan Africa,2006,0,0,31,3,2,4,12,3,2,7,0,0,4,35,2,0,0,1,1,0,4,2
Sub-Saharan Africa,2007,0,6,28,3,1,10,41,8,4,64,3,0,43,72,2,0,2,0,4,1,10,0
Sub-Saharan Africa,2008,0,7,37,6,2,37,74,9,10,31,21,0,22,88,6,0,5,0,9,2,11,3
Sub-Saharan Africa,2009,0,4,21,3,0,20,53,6,6,8,14,1,12,100,10,0,9,2,3,2,8,0
Sub-Saharan Africa,2010,0,7,28,1,1,21,55,12,4,18,7,0,15,118,9,0,16,0,4,1,11,1
Sub-Saharan Africa,2011,0,2,29,4,3,19,69,8,0,45,16,0,63,181,31,0,7,1,7,7,1,0
Sub-Saharan Africa,2012,0,3,85,61,2,25,138,28,0,269,11,1,176,197,82,0,6,1,15,25,5,8
Sub-Saharan Africa,2013,0,8,79,29,1,43,120,19,2,263,7,0,118,210,40,0,12,4,18,16,6,2
Sub-Saharan Africa,2014,0,11,96,36,4,82,201,28,7,586,26,1,127,931,78,0,17,1,41,31,5,5
Sub-Saharan Africa,2015,0,4,70,11,1,83,191,19,2,402,17,2,121,863,66,0,8,0,35,40,5,23
Sub-Saharan Africa,2016,0,10,96,11,3,47,190,12,3,483,19,1,129,834,41,0,9,1,37,44,85,19
Sub-Saharan Africa,2017,0,0,99,31,2,62,239,16,1,533,27,0,132,649,39,0,40,1,14,59,7,11
Sudan,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,1982,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sudan,1983,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Sudan,1984,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0
Sudan,1986,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sudan,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,1988,0,0,1,0,0,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0
Sudan,1989,0,0,0,0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Sudan,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudan,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Sudan,1992,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
Sudan,1994,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Sudan,1995,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sudan,1996,0,2,0,0,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0
Sudan,1997,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sudan,1999,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
Sudan,2000,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0
Sudan,2001,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,2,0
Sudan,2002,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Sudan,2004,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Sudan,2005,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
Sudan,2006,0,0,1,0,0,0,2,0,0,2,0,0,2,17,0,0,0,0,0,0,0,0
Sudan,2007,0,1,1,1,0,4,0,0,0,2,1,0,0,13,0,0,0,0,0,0,0,0
Sudan,2008,0,1,1,1,2,9,5,0,0,3,1,0,1,6,0,0,1,0,0,1,0,0
Sudan,2009,0,0,0,0,0,7,3,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0
Sudan,2010,0,0,1,0,0,12,3,0,0,1,1,0,1,8,0,0,1,0,0,0,0,0
Sudan,2011,0,1,4,0,0,11,0,0,0,2,0,0,1,15,0,0,2,0,2,0,0,0
Sudan,2012,0,0,2,2,0,12,4,0,0,4,1,0,6,9,0,0,0,0,0,0,0,0
Sudan,2013,0,1,3,1,0,15,1,0,0,11,1,0,2,9,0,0,0,1,1,0,0,0
Sudan,2014,0,0,3,2,0,10,4,1,0,14,3,0,7,106,2,0,1,0,4,0,0,0
Sudan,2015,0,0,7,0,0,13,10,1,0,11,4,0,1,107,4,0,0,0,0,0,0,0
Sudan,2016,0,0,3,0,0,6,11,0,0,11,1,0,4,132,2,0,0,0,3,0,0,0
Sudan,2017,0,0,9,0,0,3,2,0,0,4,1,0,1,82,1,0,0,0,2,0,0,0
Suriname,1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,1983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Suriname,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,1986,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,0
Suriname,1987,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,4,0
Suriname,1988,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,1989,0,1,3,0,1,0,0,0,3,1,0,0,0,6,0,0,0,0,1,0,0,0
Suriname,1990,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Suriname,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Suriname,1992,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0
Suriname,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Suriname,1997,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swaziland,1984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Swaziland,1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swaziland,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Swaziland,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Swaziland,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Sweden,1971,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1972,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sweden,1975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1986,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1989,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sweden,1990,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
Sweden,1991,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
Sweden,1992,0,1,2,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Sweden,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,1997,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Sweden,1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sweden,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sweden,2005,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sweden,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sweden,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Sweden,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sweden,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Sweden,2015,0,0,1,1,0,0,1,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0
Sweden,2016,0,0,1,2,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0
Sweden,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0
Switzerland,1970,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1972,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1974,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1975,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1976,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1977,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Switzerland,1978,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Switzerland,1979,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Switzerland,1980,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Switzerland,1981,0,3,3,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Switzerland,1982,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1983,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Switzerland,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1985,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1988,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Switzerland,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Switzerland,1992,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Switzerland,1995,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Switzerland,1996,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Switzerland,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Switzerland,1998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2000,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Switzerland,2001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Switzerland,2011,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Switzerland,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Syria,1974,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1975,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1976,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1977,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Syria,1979,0,1,2,0,0,0,7,0,0,10,0,0,1,5,2,0,0,0,0,0,0,0
Syria,1980,0,2,4,3,0,0,7,1,0,8,0,0,0,2,2,0,0,0,3,1,0,0
Syria,1981,0,0,1,1,0,0,8,0,0,16,0,0,5,6,0,0,0,0,4,0,0,0
Syria,1982,0,1,1,0,0,0,4,0,0,8,0,0,0,5,1,0,0,0,0,0,0,0
Syria,1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1986,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Syria,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Syria,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,1998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Syria,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syria,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Syria,2011,0,0,2,1,0,0,4,0,0,10,0,0,5,11,0,0,0,0,3,5,8,0
Syria,2012,0,0,11,2,0,7,18,18,0,45,6,1,12,37,11,0,2,0,3,5,2,0
Syria,2013,0,2,18,13,0,16,19,27,0,48,8,0,10,88,24,0,4,0,6,0,2,0
Syria,2014,0,0,15,8,0,5,5,9,0,90,4,0,14,130,12,0,25,0,5,7,2,0
Syria,2015,0,0,11,5,0,6,6,11,0,148,1,0,9,237,17,0,30,0,3,2,3,2
Syria,2016,0,2,17,11,0,1,3,5,0,116,2,1,4,272,6,0,15,0,7,7,3,0
Syria,2017,0,0,8,1,0,1,4,5,0,88,3,0,8,86,0,0,30,0,5,2,1,1
Taiwan,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,1991,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Taiwan,1992,0,0,3,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0
Taiwan,1994,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Taiwan,1995,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Taiwan,1996,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Taiwan,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taiwan,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taiwan,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Taiwan,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,1992,0,1,0,1,1,0,7,0,0,1,0,0,2,1,0,0,0,0,2,0,1,0
Tajikistan,1994,0,1,2,0,0,0,9,3,0,13,1,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,1995,0,0,2,0,0,0,6,2,0,20,0,0,2,0,1,0,1,0,0,0,0,0
Tajikistan,1996,0,0,2,1,1,1,3,1,0,5,0,0,2,3,1,0,0,0,2,0,0,0
Tajikistan,1997,0,0,5,0,0,4,2,2,0,11,1,0,5,3,0,0,0,0,1,5,1,0
Tajikistan,1998,0,0,0,0,0,1,4,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0
Tajikistan,1999,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
Tajikistan,2000,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Tajikistan,2001,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,2009,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,2010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tajikistan,2012,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tajikistan,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,2015,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Tajikistan,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Tajikistan,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tanzania,1975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tanzania,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tanzania,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tanzania,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,2001,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Tanzania,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Tanzania,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Tanzania,2014,0,0,4,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0
Tanzania,2015,0,0,0,0,0,0,1,1,0,0,0,0,2,2,6,0,0,0,0,2,0,0
Tanzania,2016,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Tanzania,2017,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Thailand,1972,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Thailand,1977,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thailand,1978,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
Thailand,1979,0,0,1,0,0,2,4,0,0,4,0,0,2,2,0,0,0,0,1,0,0,0
Thailand,1980,0,0,4,1,0,0,0,0,0,2,0,0,10,2,0,0,0,0,7,0,0,0
Thailand,1981,0,0,1,1,0,0,3,1,0,1,0,0,1,2,0,0,0,0,7,0,1,0
Thailand,1982,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,1986,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thailand,1988,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Thailand,1989,0,0,4,1,1,1,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Thailand,1990,0,0,1,1,0,3,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
Thailand,1991,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
Thailand,1992,0,0,3,0,0,1,7,2,0,1,0,0,4,4,0,0,0,0,3,0,0,0
Thailand,1994,0,0,4,1,0,1,3,1,0,1,0,0,1,7,0,0,0,0,4,1,0,0
Thailand,1995,0,0,1,0,0,0,0,1,1,0,0,0,2,4,0,0,2,0,1,0,0,0
Thailand,1996,0,0,5,0,0,0,5,0,0,0,0,0,1,6,0,0,1,0,1,0,0,0
Thailand,1997,0,0,3,1,0,0,1,1,0,0,0,0,3,6,0,0,1,0,3,1,0,0
Thailand,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
Thailand,1999,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thailand,2000,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thailand,2001,0,2,1,0,0,1,0,1,0,0,0,0,6,1,0,0,0,0,1,0,1,0
Thailand,2002,0,0,1,1,0,0,2,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0
Thailand,2003,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
Thailand,2004,0,0,5,2,0,0,6,0,0,3,1,0,13,9,2,0,0,0,3,0,0,0
Thailand,2005,0,1,21,15,1,0,23,0,0,13,0,0,29,42,6,0,1,0,1,0,2,0
Thailand,2006,0,0,14,22,0,0,30,0,0,12,0,0,32,80,1,0,0,0,4,0,0,0
Thailand,2007,0,0,38,41,0,0,17,0,0,27,0,1,21,119,6,0,0,0,14,1,4,0
Thailand,2008,0,0,16,22,0,0,30,0,0,15,0,0,13,83,3,0,0,0,3,3,8,0
Thailand,2009,0,0,38,23,0,0,31,0,0,3,0,0,5,176,6,0,0,0,6,2,6,0
Thailand,2010,0,0,67,12,0,1,41,3,0,6,1,0,15,81,3,0,1,0,6,1,6,0
Thailand,2011,0,0,50,11,1,0,18,0,0,14,0,0,24,45,3,0,1,0,2,3,1,0
Thailand,2012,0,1,42,18,0,1,38,1,0,89,0,1,43,25,5,0,0,0,4,5,2,0
Thailand,2013,0,0,81,20,0,0,76,2,2,137,0,1,82,37,4,0,0,0,2,7,7,0
Thailand,2014,0,0,65,21,1,0,58,8,1,75,0,0,70,82,6,0,0,0,9,11,11,0
Thailand,2015,0,0,35,4,0,0,23,0,0,56,0,0,46,57,5,0,0,0,3,13,35,0
Thailand,2016,0,0,50,10,0,0,37,2,1,50,0,1,50,56,1,0,0,0,8,15,42,0
Thailand,2017,0,0,10,3,0,0,12,0,0,45,1,0,37,17,1,0,0,1,1,8,41,0
Togo,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Togo,1991,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,1992,0,0,4,2,0,1,12,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0
Togo,1994,0,0,2,0,0,0,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
Togo,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Togo,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Togo,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
