Entity,Year,Biological,Chemical,Explosives,Fake Weapons,Firearms,Incendiary,Melee,Other,Radiological,Sabotage Equipment,Unknown,Vehicle
Philippines,1975,0,0,1,0,0,0,0,0,0,0,3,0
Philippines,1976,0,0,1,0,5,1,0,0,0,0,3,0
Philippines,1977,0,0,0,0,2,0,0,0,0,0,0,0
Philippines,1978,0,0,15,0,14,0,1,0,0,0,6,0
Philippines,1979,0,0,4,0,20,8,0,0,0,0,18,0
Philippines,1980,0,0,42,0,8,3,0,0,0,0,7,0
Philippines,1981,0,0,7,0,4,2,0,0,0,0,18,0
Philippines,1982,0,0,12,0,12,2,1,0,0,0,11,0
Philippines,1983,0,0,7,0,5,0,0,0,0,0,4,0
Philippines,1984,0,0,3,0,17,0,0,0,0,0,23,0
Philippines,1985,0,0,20,0,37,3,0,0,0,0,64,0
Philippines,1986,0,0,12,0,24,1,0,0,0,0,43,0
Philippines,1987,0,1,59,0,83,2,0,0,0,0,15,0
Philippines,1988,0,0,24,0,171,2,0,0,0,0,13,0
Philippines,1989,0,0,36,0,112,3,1,0,0,0,4,0
Philippines,1990,0,0,136,0,160,20,2,0,0,0,2,0
Philippines,1991,0,0,56,0,99,3,0,0,0,0,4,0
Philippines,1992,0,0,57,0,89,2,5,0,0,0,9,0
Philippines,1994,0,0,19,0,37,0,2,0,0,0,14,0
Philippines,1995,0,0,14,0,33,1,2,0,0,0,13,0
Philippines,1996,0,0,12,0,31,4,0,0,0,0,14,0
Philippines,1997,0,0,15,0,27,0,1,0,0,0,14,0
Philippines,1998,0,0,9,0,9,0,0,0,0,0,0,0
Philippines,1999,0,1,13,0,17,0,0,0,0,0,0,0
Philippines,2000,0,0,75,0,47,3,1,0,0,0,6,0
Philippines,2001,0,0,19,0,26,2,2,0,0,0,1,0
Philippines,2002,0,0,17,0,23,4,3,0,0,0,1,0
Philippines,2003,0,0,49,0,42,10,0,0,0,0,6,0
Philippines,2004,0,0,13,0,19,0,0,0,0,0,0,0
Philippines,2005,0,0,10,0,11,2,0,0,0,0,2,0
Philippines,2006,0,0,25,0,26,4,0,0,0,0,3,0
Philippines,2007,0,0,31,0,32,1,0,0,0,0,1,0
Philippines,2008,0,0,107,0,104,27,3,0,0,0,35,0
Philippines,2009,0,0,101,0,79,27,2,0,0,0,20,0
Philippines,2010,0,0,62,0,106,27,3,0,0,1,6,0
Philippines,2011,0,0,57,0,59,22,3,0,0,0,10,0
Philippines,2012,0,0,117,0,113,10,0,0,0,0,9,0
Philippines,2013,0,0,208,0,388,27,2,0,0,1,25,0
Philippines,2014,0,0,195,0,334,32,1,0,0,0,35,0
Philippines,2015,0,0,258,0,403,32,3,0,0,0,25,0
Philippines,2016,0,0,230,0,351,22,5,0,0,0,24,0
Philippines,2017,0,0,189,0,396,42,4,0,0,0,61,0
Poland,1971,0,0,1,0,0,0,0,0,0,0,0,0
Poland,1979,0,0,1,0,0,0,0,0,0,0,0,0
Poland,1981,0,0,0,0,0,0,0,0,0,0,1,0
Poland,1990,0,0,6,0,0,1,0,0,0,0,0,0
Poland,1992,0,0,1,0,1,0,0,0,0,0,2,1
Poland,1994,0,0,4,0,0,0,0,0,0,0,0,0
Poland,1995,0,0,3,0,0,0,1,0,0,0,0,0
Poland,1996,0,0,5,0,0,1,0,0,0,0,0,0
Poland,1997,0,0,2,0,0,1,0,0,0,0,0,0
Poland,1998,0,0,1,0,0,1,0,0,0,0,0,0
Poland,2001,0,0,0,0,0,0,1,0,0,0,0,0
Poland,2010,0,0,0,0,1,0,0,0,0,0,0,0
Poland,2016,0,0,2,0,0,0,0,0,0,0,0,0
Poland,2017,0,0,1,0,0,0,0,0,0,0,0,0
Portugal,1972,0,0,1,0,0,0,0,0,0,0,0,0
Portugal,1973,0,0,1,0,0,0,0,0,0,0,0,0
Portugal,1975,0,0,4,0,0,0,0,0,0,0,0,0
Portugal,1976,0,0,14,0,0,0,0,0,0,0,1,0
Portugal,1977,0,0,12,0,2,1,0,0,0,0,0,0
Portugal,1978,0,0,2,0,1,1,0,0,0,0,0,0
Portugal,1979,0,0,13,0,1,0,0,0,0,0,1,0
Portugal,1980,0,0,5,0,1,0,0,0,0,0,2,0
Portugal,1981,0,0,6,0,2,1,0,0,0,0,1,0
Portugal,1982,0,0,0,0,2,1,0,0,0,0,0,0
Portugal,1983,0,0,8,0,1,0,0,0,0,0,0,0
Portugal,1984,0,0,13,0,1,0,0,0,0,0,0,0
Portugal,1985,0,0,19,0,1,0,0,0,0,0,0,0
Portugal,1986,0,0,10,0,1,0,0,0,0,0,0,0
Portugal,1988,0,0,1,0,1,0,0,0,0,0,0,0
Portugal,1989,0,0,0,0,0,0,1,0,0,0,0,0
Portugal,1992,0,0,0,0,0,0,0,0,0,0,1,0
Portugal,1994,0,0,0,0,1,0,0,0,0,0,0,0
Portugal,1995,0,0,0,0,0,0,0,0,0,0,3,0
Portugal,2011,0,0,0,0,0,2,0,0,0,0,0,0
Qatar,1982,0,0,0,0,0,1,0,0,0,0,0,0
Qatar,1989,0,0,0,0,1,0,0,0,0,0,0,0
Qatar,1996,0,0,1,0,0,0,0,0,0,0,0,0
Qatar,2000,0,0,0,0,0,0,1,0,0,0,0,0
Qatar,2001,0,0,0,0,1,0,0,0,0,0,0,0
Qatar,2005,0,0,1,0,0,0,0,0,0,0,0,0
Qatar,2015,0,0,0,0,0,0,0,0,0,0,1,0
Rhodesia,1978,0,0,5,0,9,1,0,0,0,0,4,0
Rhodesia,1979,0,0,23,0,14,3,2,0,0,0,9,0
Rhodesia,1980,0,0,12,0,1,0,0,0,0,0,0,0
Romania,1984,0,0,0,0,1,0,0,0,0,0,0,0
Romania,1985,0,0,1,0,0,0,0,0,0,0,0,0
Romania,1991,0,0,0,0,1,0,0,0,0,0,0,0
Romania,1992,0,0,1,0,0,0,0,0,0,0,0,0
Romania,1995,0,0,1,0,0,0,0,0,0,0,0,0
Romania,2008,0,0,0,0,0,1,0,0,0,0,0,0
Russia,1992,0,0,7,0,10,1,0,0,0,0,3,0
Russia,1994,0,0,30,1,11,0,0,0,0,0,5,0
Russia,1995,0,1,16,0,12,0,2,0,0,0,6,0
Russia,1996,0,0,34,0,24,1,1,0,0,0,6,0
Russia,1997,0,0,28,0,24,0,1,0,0,0,24,0
Russia,1998,0,0,17,0,8,0,1,0,0,0,0,0
Russia,1999,0,2,29,0,20,2,1,0,0,0,0,0
Russia,2000,0,0,88,0,42,1,3,0,0,1,3,0
Russia,2001,0,0,85,0,44,1,2,0,0,0,3,0
Russia,2002,0,1,56,0,29,1,1,0,0,0,1,0
Russia,2003,0,0,50,0,20,3,1,1,0,0,1,0
Russia,2004,0,1,32,0,6,3,1,0,0,0,1,0
Russia,2005,0,0,38,0,24,1,0,0,0,1,0,0
Russia,2006,0,0,31,0,14,0,7,0,0,0,4,0
Russia,2007,0,0,15,0,33,1,0,0,0,0,2,0
Russia,2008,0,0,91,0,68,6,2,0,0,0,3,0
Russia,2009,0,0,84,0,65,0,0,0,0,0,3,0
Russia,2010,0,0,155,1,82,11,1,0,0,0,1,0
Russia,2011,0,0,107,0,76,2,0,0,0,0,3,0
Russia,2012,0,0,101,0,46,0,3,0,0,0,1,0
Russia,2013,0,0,83,0,54,5,2,0,0,0,0,0
Russia,2014,0,0,28,0,16,2,1,0,0,0,1,0
Russia,2015,0,0,5,0,12,2,1,0,0,0,1,0
Russia,2016,0,0,21,0,25,5,2,0,0,0,2,0
Russia,2017,0,0,10,0,11,6,6,0,0,0,0,0
Rwanda,1991,0,0,1,0,2,0,0,0,0,0,0,0
Rwanda,1992,0,0,11,0,7,0,0,0,0,0,0,0
Rwanda,1994,0,0,6,0,22,0,1,0,0,0,4,0
Rwanda,1995,0,0,5,0,8,0,3,0,0,0,1,0
Rwanda,1996,0,0,1,0,8,0,1,0,0,0,5,0
Rwanda,1997,0,0,2,0,16,0,2,0,0,0,13,0
Rwanda,1998,0,0,2,0,5,0,1,0,0,0,1,0
Rwanda,2000,0,0,0,0,0,0,0,0,0,0,1,0
Rwanda,2001,0,0,0,0,2,0,0,0,0,0,0,0
Rwanda,2005,0,0,0,0,1,0,0,0,0,0,0,0
Rwanda,2008,0,0,1,0,0,0,0,0,0,0,0,0
Rwanda,2009,0,0,1,0,0,0,0,0,0,0,0,0
Rwanda,2010,0,0,7,0,0,0,1,0,0,0,0,0
Rwanda,2011,0,0,2,0,0,0,0,0,0,0,0,0
Rwanda,2012,0,0,5,0,1,0,0,0,0,0,0,0
Rwanda,2013,0,0,4,0,0,0,0,0,0,0,0,0
Rwanda,2014,0,0,2,0,0,0,0,0,0,0,0,0
Rwanda,2016,0,0,0,0,1,0,0,0,0,0,0,0
Rwanda,2017,0,0,1,0,0,0,1,0,0,0,0,0
Saint Kitts and Nevis,1995,0,0,0,0,0,1,1,0,0,0,0,0
Saint Lucia,2000,0,0,0,0,0,0,1,0,0,0,0,0
Saudi Arabia,1977,0,0,1,0,0,0,0,0,0,0,0,0
Saudi Arabia,1979,0,0,0,0,1,0,0,0,0,0,0,0
Saudi Arabia,1984,0,0,0,0,2,0,0,0,0,0,0,0
Saudi Arabia,1985,0,0,2,0,0,0,0,0,0,0,0,0
Saudi Arabia,1986,0,0,1,0,0,0,0,0,0,0,0,0
Saudi Arabia,1988,0,0,1,0,0,0,0,0,0,0,0,0
Saudi Arabia,1989,0,0,3,0,0,0,0,0,0,0,0,0
Saudi Arabia,1991,0,0,0,0,2,0,0,0,0,0,0,0
Saudi Arabia,1994,0,0,0,0,2,0,0,0,0,0,0,0
Saudi Arabia,1995,0,0,2,0,1,0,0,0,0,0,0,0
Saudi Arabia,1996,0,0,1,0,0,0,0,0,0,0,0,0
Saudi Arabia,2000,0,0,3,1,1,0,0,0,0,0,0,0
Saudi Arabia,2001,0,0,3,0,0,0,0,0,0,0,0,0
Saudi Arabia,2002,0,0,1,0,0,1,0,0,0,0,0,0
Saudi Arabia,2003,0,0,6,0,2,0,0,0,0,0,0,0
Saudi Arabia,2004,0,0,7,0,9,0,1,0,0,0,0,0
Saudi Arabia,2005,0,0,0,0,1,0,0,0,0,0,0,0
Saudi Arabia,2006,0,0,1,0,2,0,0,0,0,0,0,0
Saudi Arabia,2007,0,0,0,0,1,0,0,0,0,0,0,0
Saudi Arabia,2009,0,0,1,0,2,0,0,0,0,0,0,0
Saudi Arabia,2011,0,0,0,0,1,1,0,0,0,0,0,0
Saudi Arabia,2012,0,0,0,0,6,0,0,0,0,0,0,0
Saudi Arabia,2013,0,0,1,0,4,1,0,0,0,0,0,0
Saudi Arabia,2014,0,0,3,0,10,0,1,0,0,0,0,0
Saudi Arabia,2015,0,0,79,0,18,2,0,0,0,0,4,0
Saudi Arabia,2016,0,0,91,0,24,2,1,0,0,0,6,0
Saudi Arabia,2017,0,0,43,0,9,2,0,0,0,0,0,0
Senegal,1980,0,0,0,0,0,0,0,0,0,0,1,0
Senegal,1988,0,0,2,0,1,0,0,0,0,0,0,0
Senegal,1990,0,0,1,0,10,0,0,0,0,0,0,0
Senegal,1991,0,0,0,0,3,0,0,0,0,0,1,0
Senegal,1992,0,0,0,0,14,0,0,0,0,0,1,0
Senegal,1994,0,0,0,0,0,0,2,0,0,0,0,0
Senegal,1995,0,0,0,0,6,0,0,0,0,0,2,0
Senegal,1997,0,0,8,0,12,0,1,0,0,0,5,0
Senegal,1998,0,0,0,0,1,0,0,0,0,0,0,0
Senegal,1999,0,0,1,0,0,0,0,0,0,0,0,0
Senegal,2000,0,0,1,0,2,1,0,0,0,0,0,0
Senegal,2001,0,0,0,0,6,0,1,0,0,0,1,0
Senegal,2002,0,0,0,0,3,0,0,0,0,0,0,0
Senegal,2005,0,0,0,0,1,0,0,0,0,0,0,0
Senegal,2007,0,0,0,0,1,0,0,0,0,0,0,0
Senegal,2008,0,0,1,0,1,0,0,0,0,0,0,0
Senegal,2009,0,0,0,0,2,0,0,0,0,0,1,0
Senegal,2010,0,0,0,0,1,0,0,0,0,0,0,0
Senegal,2011,0,0,0,0,4,0,0,0,0,0,0,0
Senegal,2012,0,0,3,0,4,0,0,0,0,0,5,0
Senegal,2013,0,0,1,0,2,0,0,0,0,0,0,0
Senegal,2014,0,0,1,0,1,0,0,0,0,0,0,0
Senegal,2015,0,0,1,0,1,0,0,0,0,0,0,0
Serbia,2008,0,0,2,0,2,0,0,0,0,0,0,0
Serbia,2009,0,0,2,0,0,1,0,0,0,0,0,0
Serbia,2010,0,0,1,0,0,0,0,0,0,0,0,0
Serbia,2012,0,0,1,0,2,0,0,0,0,0,0,0
Serbia,2017,0,0,0,0,0,0,0,0,0,0,1,0
Serbia-Montenegro,2003,0,0,3,0,3,0,0,0,0,0,0,0
Serbia-Montenegro,2004,0,0,0,0,1,0,0,0,0,0,0,0
Serbia-Montenegro,2005,0,0,2,0,0,0,0,0,0,0,0,0
Serbia-Montenegro,2006,0,0,1,0,0,0,1,0,0,0,0,0
Seychelles,1981,0,0,1,0,1,0,0,0,0,0,0,0
Sierra Leone,1991,0,0,0,0,9,0,0,0,0,0,0,0
Sierra Leone,1992,0,0,0,0,3,0,0,0,0,0,1,0
Sierra Leone,1994,0,0,3,0,15,1,0,0,0,0,3,0
Sierra Leone,1995,0,0,1,0,9,2,0,0,0,0,2,0
Sierra Leone,1996,0,0,1,0,4,0,0,0,0,0,0,0
Sierra Leone,1997,0,0,0,0,2,0,0,0,0,0,1,0
Sierra Leone,1998,0,0,0,0,5,0,2,0,0,0,0,0
Sierra Leone,1999,0,0,0,0,5,0,0,0,0,0,4,0
Sierra Leone,2000,0,0,2,0,9,3,0,1,0,0,9,0
Sierra Leone,2016,0,0,0,0,1,0,0,0,0,0,0,0
Sierra Leone,2017,0,0,0,0,0,2,0,0,0,0,1,0
Singapore,1974,0,0,0,0,0,1,0,0,0,0,0,0
Singapore,1985,0,0,1,0,0,0,0,0,0,0,0,0
Singapore,1987,0,0,2,0,0,0,0,0,0,0,0,0
Singapore,1991,0,0,0,0,0,0,1,0,0,0,0,0
Singapore,1992,0,0,1,0,0,0,0,0,0,0,0,0
Singapore,1994,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,1994,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,1995,0,0,2,0,0,1,0,0,0,0,0,0
Slovakia,1996,0,0,5,0,0,0,0,0,0,0,0,0
Slovakia,1997,0,0,4,0,0,0,0,0,0,0,0,0
Slovakia,1998,0,0,2,0,0,0,0,0,0,0,0,0
Slovakia,1999,0,0,0,0,1,0,0,0,0,0,0,0
Slovakia,2000,0,0,0,0,0,1,0,0,0,0,0,0
Slovakia,2016,0,0,0,0,0,0,1,0,0,0,0,0
Slovenia,1994,0,0,0,0,1,0,0,0,0,0,0,0
Slovenia,1996,0,0,3,0,0,0,0,0,0,0,0,0
Slovenia,1997,0,0,1,0,0,0,0,0,0,0,0,0
Slovenia,2000,0,0,0,0,1,0,0,0,0,0,0,0
Solomon Islands,1999,0,0,0,0,1,0,0,0,0,0,0,0
Solomon Islands,2000,0,0,0,0,0,0,0,0,0,0,1,0
Solomon Islands,2002,0,0,0,0,1,0,0,0,0,0,0,0
Solomon Islands,2003,0,0,0,0,1,0,0,0,0,0,0,0
Somalia,1975,0,0,0,0,0,0,0,0,0,0,1,0
Somalia,1980,0,0,0,0,0,0,0,0,0,0,1,0
Somalia,1981,0,0,8,0,0,0,0,0,0,0,0,0
Somalia,1983,0,0,1,0,0,0,0,0,0,0,0,0
Somalia,1984,0,0,1,0,1,0,0,0,0,0,0,0
Somalia,1987,0,0,0,0,0,0,0,0,0,0,1,0
Somalia,1988,0,0,0,0,2,0,0,0,0,0,0,0
Somalia,1989,0,0,2,0,0,0,0,0,0,0,0,0
Somalia,1990,0,0,9,0,3,0,0,0,0,0,0,0
Somalia,1991,0,0,1,0,7,0,0,0,0,0,0,0
Somalia,1992,0,0,3,0,17,0,0,0,0,0,1,0
Somalia,1994,0,0,7,0,34,0,0,0,0,0,16,0
Somalia,1995,0,0,0,0,4,0,0,0,0,0,9,0
Somalia,1996,0,0,1,0,14,0,0,0,0,0,1,0
Somalia,1997,0,0,0,0,14,0,0,0,0,0,5,0
Somalia,1998,0,0,0,0,1,0,0,0,0,0,0,0
Somalia,1999,0,0,0,0,3,0,0,0,0,0,1,0
Somalia,2000,0,0,2,0,6,0,0,0,0,0,1,0
Somalia,2001,0,0,1,0,4,0,0,0,0,0,0,0
Somalia,2002,0,0,0,0,3,0,0,0,0,0,0,0
Somalia,2003,0,0,0,0,1,0,0,0,0,0,0,0
Somalia,2004,0,0,0,0,1,0,0,0,0,0,0,0
Somalia,2005,0,0,3,0,3,0,0,0,0,0,0,0
Somalia,2006,0,0,3,0,7,0,0,0,0,0,0,0
Somalia,2007,0,0,98,0,57,1,0,0,0,0,0,0
Somalia,2008,0,0,77,0,77,1,1,0,0,0,16,0
Somalia,2009,0,0,51,0,41,0,3,2,0,0,25,0
Somalia,2010,0,0,50,0,38,0,7,0,0,0,35,0
Somalia,2011,0,0,59,0,54,2,13,0,0,1,56,0
Somalia,2012,0,0,210,0,93,0,3,0,0,0,19,0
Somalia,2013,0,0,188,0,94,1,4,0,0,0,55,0
Somalia,2014,0,0,341,0,307,12,16,2,0,0,194,0
Somalia,2015,0,0,181,0,158,5,5,1,0,0,68,0
Somalia,2016,0,0,330,0,183,10,15,0,0,0,64,0
Somalia,2017,0,1,351,0,205,7,7,2,0,0,41,0
South Africa,1974,0,0,1,0,0,0,0,0,0,0,0,0
South Africa,1976,0,0,1,0,0,0,0,0,0,0,0,0
South Africa,1977,0,0,8,0,1,0,0,0,0,0,6,0
South Africa,1978,0,0,3,0,2,0,0,0,0,0,4,0
South Africa,1979,0,0,9,0,6,0,0,0,0,0,1,0
South Africa,1980,0,0,14,0,6,0,0,0,0,0,3,0
South Africa,1981,0,0,35,0,2,3,0,0,0,0,2,0
South Africa,1982,0,0,22,0,1,0,0,0,0,0,3,0
South Africa,1983,0,0,50,0,1,0,0,0,0,0,5,0
South Africa,1984,0,0,42,0,1,10,0,0,0,0,7,0
South Africa,1985,0,0,79,0,4,11,2,0,0,0,10,0
South Africa,1986,0,0,121,0,14,7,0,0,0,0,17,0
South Africa,1987,0,0,71,0,16,19,1,0,0,0,26,0
South Africa,1988,0,0,177,0,31,14,1,0,0,0,22,0
South Africa,1989,0,0,113,0,20,9,1,0,0,0,6,0
South Africa,1990,0,0,70,0,49,31,4,0,0,0,0,0
South Africa,1991,0,0,19,0,80,8,16,0,0,0,4,0
South Africa,1992,0,1,33,0,175,17,33,0,0,0,12,0
South Africa,1994,0,0,32,0,107,7,5,0,0,0,23,0
South Africa,1995,0,0,2,0,23,3,1,0,0,0,3,0
South Africa,1996,0,0,5,0,19,20,1,0,0,0,2,0
South Africa,1997,0,0,4,0,10,1,2,0,0,0,0,0
South Africa,1998,0,0,3,0,3,0,0,0,0,0,0,0
South Africa,1999,0,0,8,0,6,2,0,0,0,0,1,0
South Africa,2000,0,0,11,0,7,3,0,0,0,0,0,0
South Africa,2002,0,0,8,0,0,0,0,0,0,0,0,0
South Africa,2007,0,0,0,0,2,0,0,0,0,0,0,0
South Africa,2008,0,0,1,0,0,0,0,0,0,0,0,0
South Africa,2012,0,0,0,0,4,0,0,0,0,0,0,0
South Africa,2013,0,0,2,0,6,5,0,0,0,0,0,0
South Africa,2014,0,0,3,0,5,12,0,0,0,0,0,0
South Africa,2015,0,0,1,0,3,1,0,0,0,0,0,0
South Africa,2016,0,0,0,0,24,3,0,0,0,0,0,0
South Africa,2017,0,0,1,0,22,3,0,0,0,0,3,0
South America,1970,0,0,12,0,20,11,0,0,0,0,22,0
South America,1971,0,0,3,0,8,3,0,0,0,0,10,0
South America,1972,0,0,21,0,7,0,0,0,0,0,5,0
South America,1973,0,0,26,0,19,7,0,0,0,0,31,0
South America,1974,0,0,45,0,13,3,0,0,0,0,20,0
South America,1975,0,0,27,0,20,2,0,0,0,0,6,0
South America,1976,0,0,37,0,36,5,0,0,0,0,13,0
South America,1977,0,0,56,0,29,4,0,0,0,0,30,0
South America,1978,0,0,81,0,81,7,0,0,0,1,52,0
South America,1979,0,1,87,0,77,9,1,1,0,0,60,0
South America,1980,0,1,128,0,113,24,0,0,0,0,53,0
South America,1981,0,0,180,0,127,21,0,0,0,1,54,0
South America,1982,0,0,269,0,225,49,4,0,0,0,92,0
South America,1983,0,0,373,0,380,40,3,0,0,0,154,0
South America,1984,0,0,818,0,377,61,14,1,0,0,219,2
South America,1985,0,0,583,0,288,69,6,0,0,0,94,0
South America,1986,0,0,641,0,356,80,9,0,0,0,98,0
South America,1987,0,1,646,0,464,50,1,0,0,0,103,0
South America,1988,0,1,404,0,558,27,3,1,0,1,46,0
South America,1989,0,1,696,0,604,56,4,0,0,0,24,0
South America,1990,0,0,503,0,497,66,3,0,0,0,7,0
South America,1991,0,1,687,0,554,53,9,1,0,0,17,0
South America,1992,0,0,690,0,387,68,8,0,0,1,49,1
South America,1994,0,1,185,0,94,30,4,0,0,0,59,0
South America,1995,0,1,79,2,67,11,19,0,0,0,76,0
South America,1996,0,0,165,0,139,77,6,0,0,0,130,0
South America,1997,0,1,224,0,231,56,16,0,0,0,246,0
South America,1998,0,6,70,0,25,0,0,0,0,0,7,0
South America,1999,0,2,52,0,45,4,1,0,0,0,30,0
South America,2000,0,0,75,0,47,7,2,0,0,0,19,0
South America,2001,1,1,72,0,101,8,3,0,0,2,41,0
South America,2002,0,5,85,0,42,6,0,1,0,0,23,0
South America,2003,0,0,79,0,24,4,0,0,0,0,10,0
South America,2004,0,0,24,0,14,0,0,0,0,0,4,0
South America,2005,0,0,26,0,19,1,0,0,0,0,3,0
South America,2006,0,0,16,0,19,5,0,0,0,0,10,0
South America,2007,0,0,29,0,15,1,0,0,0,1,1,0
South America,2008,0,0,92,0,22,10,4,0,0,0,16,0
South America,2009,0,0,86,0,39,23,3,0,0,1,7,0
South America,2010,0,0,99,0,23,15,0,0,0,0,11,0
South America,2011,0,0,65,0,20,13,0,0,0,0,8,0
South America,2012,0,0,93,0,27,2,2,0,0,0,9,0
South America,2013,0,0,101,0,51,9,1,0,0,0,20,0
South America,2014,0,3,157,1,58,30,0,1,0,0,33,0
South America,2015,0,0,93,0,46,11,1,0,0,1,24,0
South America,2016,0,0,60,0,53,20,1,0,0,2,23,0
South America,2017,0,0,58,0,64,19,3,0,0,4,24,0
South Asia,1970,0,0,0,0,0,0,0,0,0,0,0,1
South Asia,1971,0,0,0,0,0,0,0,0,0,0,0,0
South Asia,1972,0,0,1,0,0,0,0,0,0,0,0,0
South Asia,1973,0,0,0,0,0,0,0,0,0,0,1,0
South Asia,1974,0,0,1,0,1,0,0,0,0,0,0,0
South Asia,1975,0,0,2,0,2,0,0,0,0,0,0,0
South Asia,1976,0,0,2,0,1,1,0,0,0,0,0,0
South Asia,1977,0,0,1,0,1,0,0,0,0,0,0,0
South Asia,1978,0,0,0,0,2,0,0,0,0,0,0,0
South Asia,1979,0,0,6,0,18,3,2,0,0,0,5,0
South Asia,1980,0,0,7,0,3,1,0,0,0,0,1,0
South Asia,1981,0,0,11,0,7,1,0,0,0,0,4,0
South Asia,1982,0,0,8,0,9,0,0,0,0,0,3,0
South Asia,1983,0,0,35,0,18,1,0,0,0,0,9,0
South Asia,1984,0,0,76,0,101,12,9,0,0,1,44,1
South Asia,1985,0,0,83,0,25,7,2,0,0,0,43,1
South Asia,1986,0,1,111,0,70,1,3,0,0,1,85,1
South Asia,1987,0,1,123,0,174,14,7,0,0,0,29,0
South Asia,1988,0,0,224,0,497,18,12,0,0,0,50,0
South Asia,1989,0,1,250,0,540,88,19,1,0,0,27,0
South Asia,1990,0,1,175,0,395,12,5,0,0,1,11,1
South Asia,1991,0,1,218,0,392,41,7,0,0,0,18,0
South Asia,1992,0,1,136,0,304,41,15,1,0,0,47,0
South Asia,1994,0,0,127,1,137,45,15,0,0,0,51,0
South Asia,1995,0,1,182,0,368,243,89,0,0,0,168,0
South Asia,1996,0,0,254,1,216,91,18,0,0,0,159,0
South Asia,1997,0,0,160,0,239,6,7,0,0,0,78,0
South Asia,1998,0,0,86,0,44,0,4,0,0,0,2,0
South Asia,1999,0,1,138,0,75,2,3,0,0,0,6,0
South Asia,2000,0,0,223,0,113,5,5,0,0,1,10,0
South Asia,2001,1,2,186,0,172,5,8,0,0,0,11,0
South Asia,2002,0,0,207,0,107,10,5,0,0,0,5,0
South Asia,2003,0,3,192,0,132,10,9,0,0,2,5,0
South Asia,2004,0,1,216,0,125,8,3,0,0,0,16,0
South Asia,2005,0,0,311,0,225,13,10,0,0,0,45,0
South Asia,2006,0,0,555,0,291,25,25,0,0,0,42,0
South Asia,2007,0,0,563,0,309,24,28,0,1,0,57,0
South Asia,2008,0,1,906,0,513,86,62,0,0,2,189,0
South Asia,2009,0,5,1030,0,530,133,46,2,0,6,193,0
South Asia,2010,0,7,955,0,609,131,72,0,0,2,204,1
South Asia,2011,1,1,1074,0,690,106,86,0,0,9,168,3
South Asia,2012,0,14,2449,0,1084,81,24,0,0,1,148,2
South Asia,2013,0,8,2839,0,1342,183,45,2,0,1,191,1
South Asia,2014,0,5,2811,0,1580,174,64,4,0,1,359,0
South Asia,2015,0,15,2341,0,1501,239,86,2,0,9,391,1
South Asia,2016,0,8,1714,0,1161,179,93,0,0,5,478,1
South Asia,2017,0,5,1579,1,1046,245,110,4,0,4,435,1
South Korea,1974,0,0,0,0,1,0,0,0,0,0,0,0
South Korea,1982,0,0,0,0,0,1,0,0,0,0,0,0
South Korea,1983,0,0,1,0,0,0,0,0,0,0,0,0
South Korea,1986,0,0,1,0,0,0,1,0,0,0,0,0
South Korea,1988,0,0,2,0,0,6,0,0,0,0,0,0
South Korea,1989,0,0,0,0,0,0,0,0,0,0,1,0
South Korea,1990,0,0,0,0,0,2,0,0,0,0,1,0
South Korea,1991,0,0,0,0,0,3,1,0,0,0,2,0
South Korea,1992,0,0,0,0,1,1,1,0,0,0,0,0
South Korea,1994,0,0,0,0,0,0,1,0,0,0,1,0
South Korea,1995,0,0,0,0,0,1,1,0,0,0,2,0
South Korea,1996,0,0,0,0,0,0,1,0,0,0,0,0
South Korea,2001,0,0,1,0,0,0,0,0,0,0,0,0
South Korea,2003,0,0,0,0,0,1,0,0,0,0,0,0
South Korea,2006,0,0,0,0,0,0,1,0,0,0,0,0
South Korea,2015,0,0,0,0,0,0,1,0,0,0,0,0
South Korea,2016,0,0,0,0,0,1,0,0,0,0,0,0
South Sudan,2012,0,0,0,0,4,0,0,0,0,0,1,0
South Sudan,2013,0,0,5,0,8,0,0,0,0,0,0,0
South Sudan,2014,0,0,4,0,17,5,0,0,0,0,14,0
South Sudan,2015,0,0,6,0,25,2,0,0,0,0,21,0
South Sudan,2016,0,0,7,0,42,1,0,0,0,0,9,0
South Sudan,2017,0,0,3,0,27,1,2,0,0,0,21,0
South Vietnam,1972,0,0,1,0,0,0,0,0,0,0,0,0
South Yemen,1971,0,0,1,0,0,0,0,0,0,0,0,0
South Yemen,1983,0,0,0,0,1,0,0,0,0,0,0,0
Southeast Asia,1970,0,0,6,0,0,0,0,0,0,0,4,0
Southeast Asia,1971,0,0,5,0,1,0,0,0,0,0,0,0
Southeast Asia,1972,0,0,10,0,6,0,0,0,0,0,0,0
Southeast Asia,1973,0,0,1,0,0,0,0,0,0,0,1,0
Southeast Asia,1974,0,0,0,0,1,1,0,0,0,0,1,0
Southeast Asia,1975,0,0,3,0,1,0,0,0,0,0,3,0
Southeast Asia,1976,0,0,3,0,5,1,0,0,0,0,3,0
Southeast Asia,1977,0,0,4,0,4,0,0,0,0,0,0,0
Southeast Asia,1978,0,0,18,0,17,0,2,0,0,0,7,0
Southeast Asia,1979,0,0,11,0,47,8,0,0,0,0,20,0
