Entity,Year,Solid fuel consumption (CDIAC (2016)),Liquid fuel consumption (CDIAC (2016)),Gas fuel consumption (CDIAC (2016)),Cement production (CDIAC (2016)),Gas flaring (CDIAC (2016))
Switzerland,1968,658,8573,6,588,0
Switzerland,1969,632,9134,7,617,0
Switzerland,1970,588,9725,23,652,0
Switzerland,1971,399,10274,55,710,0
Switzerland,1972,355,10517,70,777,0
Switzerland,1973,337,11401,95,783,0
Switzerland,1974,285,10112,201,714,0
Switzerland,1975,211,9616,323,512,0
Switzerland,1976,201,10019,338,482,0
Switzerland,1977,258,10064,386,496,0
Switzerland,1978,241,10346,424,503,0
Switzerland,1979,243,9633,474,535,0
Switzerland,1980,351,9584,541,578,0
Switzerland,1981,523,8899,584,591,0
Switzerland,1982,510,8305,617,558,0
Switzerland,1983,533,9160,678,557,0
Switzerland,1984,546,8811,756,569,0
Switzerland,1985,546,8944,792,579,0
Switzerland,1986,469,9657,811,597,0
Switzerland,1987,439,9041,869,628,0
Switzerland,1988,378,9174,875,675,0
Switzerland,1989,376,8691,952,743,0
Switzerland,1990,370,9522,1019,709,0
Switzerland,1991,314,9550,1144,639,0
Switzerland,1992,221,9668,1203,579,0
Switzerland,1993,183,9124,1262,544,0
Switzerland,1994,186,9245,1244,594,0
Switzerland,1995,197,8582,1371,547,0
Switzerland,1996,149,8749,1484,495,0
Switzerland,1997,115,9275,1433,485,0
Switzerland,1998,95,9313,1475,490,0
Switzerland,1999,98,8988,1528,483,0
Switzerland,2000,140,8476,1520,513,0
Switzerland,2001,149,9443,1582,537,0
Switzerland,2002,136,8896,1553,513,0
Switzerland,2003,139,8684,1641,491,0
Switzerland,2004,132,8659,1693,524,0
Switzerland,2005,150,8838,1738,547,0
Switzerland,2006,150,9024,1690,549,0
Switzerland,2007,176,7993,1646,544,0
Switzerland,2008,160,8547,1753,558,0
Switzerland,2009,148,8960,1683,566,0
Switzerland,2010,149,7989,1880,616,0
Switzerland,2011,139,7652,1667,622,0
Switzerland,2012,126,7730,1828,608,0
Switzerland,2013,139,8299,1925,640,0
Syria,1931,,,,1,
Syria,1932,,,,3,
Syria,1933,,,,4,
Syria,1934,,,,3,
Syria,1935,,,,4,
Syria,1936,,,,8,
Syria,1937,,,,17,
Syria,1938,,,,17,
Syria,1939,,,,16,
Syria,1940,,,,6,
Syria,1941,,,,6,
Syria,1942,,,,15,
Syria,1943,,,,10,
Syria,1944,,,,5,
Syria,1945,,,,5,
Syria,1946,,,,6,
Syria,1947,,,,7,
Syria,1948,,,,7,
Syria,1949,,,,8,
Syria,1950,1,102,0,9,0
Syria,1951,2,93,0,9,0
Syria,1952,2,107,0,21,0
Syria,1953,2,108,0,30,0
Syria,1954,1,122,0,34,0
Syria,1955,4,409,0,36,0
Syria,1956,4,499,0,44,0
Syria,1957,4,494,0,43,0
Syria,1958,3,536,0,53,0
Syria,1959,3,543,0,61,0
Syria,1960,3,810,0,66,0
Syria,1961,3,760,0,73,0
Syria,1962,3,789,0,83,0
Syria,1963,2,890,0,93,0
Syria,1964,3,1102,0,86,0
Syria,1965,3,908,0,92,0
Syria,1966,3,1254,0,84,0
Syria,1967,1,1174,0,82,0
Syria,1968,1,1500,0,125,0
Syria,1969,3,1793,52,127,0
Syria,1970,1,1594,0,131,89
Syria,1971,5,2190,0,124,104
Syria,1972,1,1880,0,137,99
Syria,1973,3,1937,0,115,99
Syria,1974,1,2409,0,131,95
Syria,1975,2,2803,0,135,110
Syria,1976,3,3348,61,151,190
Syria,1977,3,3553,19,190,235
Syria,1978,5,3658,18,195,275
Syria,1979,3,5674,19,251,203
Syria,1980,3,5187,25,271,187
Syria,1981,6,6690,25,315,228
Syria,1982,7,6063,26,353,228
Syria,1983,5,6871,40,493,215
Syria,1984,3,8172,68,582,200
Syria,1985,1,7232,81,584,188
Syria,1986,1,7734,204,571,41
Syria,1987,1,7936,201,526,1216
Syria,1988,1,8196,474,453,951
Syria,1989,0,7483,777,476,691
Syria,1990,0,7746,855,476,1111
Syria,1991,1,8762,998,476,1361
Syria,1992,1,8563,1032,503,1605
Syria,1993,1,8938,1022,612,1879
Syria,1994,1,8964,1108,612,2037
Syria,1995,4,8847,1397,607,507
Syria,1996,3,9062,1488,612,507
Syria,1997,3,7547,2308,658,654
Syria,1998,0,9417,2986,627,680
Syria,1999,3,9834,3057,698,690
Syria,2000,3,9509,3088,630,690
Syria,2001,3,9363,2829,681,426
Syria,2002,2,6268,3442,636,304
Syria,2003,3,10270,3467,656,406
Syria,2004,3,9277,3594,647,416
Syria,2005,3,9671,3088,639,406
Syria,2006,3,10438,3189,653,330
Syria,2007,3,14012,3138,694,279
Syria,2008,3,14443,3057,726,228
Syria,2009,3,12333,3594,704,203
Syria,2010,3,10874,4874,816,233
Syria,2011,3,10376,4110,680,350
Syria,2012,1,7909,2910,816,314
Syria,2013,1,6431,2860,544,0
Taiwan,1896,1,0,0,0,
Taiwan,1897,14,0,0,0,
Taiwan,1898,31,0,0,0,
Taiwan,1899,22,0,0,0,
Taiwan,1900,30,0,0,0,
Taiwan,1901,48,0,0,0,
Taiwan,1902,70,0,0,0,
Taiwan,1903,59,0,0,0,
Taiwan,1904,60,0,0,0,
Taiwan,1905,69,0,0,0,
Taiwan,1906,75,0,0,0,
Taiwan,1907,98,0,0,0,
Taiwan,1908,112,0,0,0,
Taiwan,1909,133,0,0,0,
Taiwan,1910,168,0,0,0,
Taiwan,1911,185,0,0,0,
Taiwan,1912,202,0,0,0,
Taiwan,1913,233,0,0,0,
Taiwan,1914,251,0,0,0,
Taiwan,1915,277,0,0,0,
Taiwan,1916,378,0,0,0,
Taiwan,1917,491,0,0,0,
Taiwan,1918,585,0,0,0,
Taiwan,1919,794,0,0,0,
Taiwan,1920,831,0,0,0,
Taiwan,1921,752,0,0,0,
Taiwan,1922,975,0,0,0,
Taiwan,1923,1046,0,0,0,
Taiwan,1924,1090,0,0,0,
Taiwan,1925,1214,0,12,0,
Taiwan,1926,1297,0,0,0,
Taiwan,1927,1345,0,0,0,
Taiwan,1928,1147,0,0,0,
Taiwan,1929,1108,0,36,0,
Taiwan,1930,1158,0,0,0,
Taiwan,1931,1030,0,0,0,
Taiwan,1932,981,0,0,0,
Taiwan,1933,1110,0,35,0,
Taiwan,1934,1101,0,38,0,
Taiwan,1935,1156,0,35,0,
Taiwan,1936,1263,0,29,0,
Taiwan,1937,1414,3,16,0,
Taiwan,1938,1592,3,15,0,
Taiwan,1939,1896,4,60,0,
Taiwan,1940,2057,4,59,0,
Taiwan,1941,2089,4,43,29,
Taiwan,1942,1673,3,44,31,
Taiwan,1943,1683,3,27,42,
Taiwan,1944,1197,3,31,33,
Taiwan,1945,576,2,19,0,
Taiwan,1946,760,2,20,0,
Taiwan,1947,947,3,12,26,
Taiwan,1948,1195,3,10,32,
Taiwan,1949,1169,3,10,40,
Taiwan,1950,860,108,19,45,0
Taiwan,1951,1052,221,14,53,0
Taiwan,1952,1458,212,13,61,0
Taiwan,1953,1407,280,9,71,0
Taiwan,1954,1298,388,13,73,0
Taiwan,1955,1504,367,14,80,0
Taiwan,1956,1539,464,15,80,0
Taiwan,1957,1700,436,16,82,0
Taiwan,1958,1914,548,14,138,0
Taiwan,1959,2213,630,13,145,0
Taiwan,1960,2429,639,13,161,0
Taiwan,1961,2522,675,19,205,0
Taiwan,1962,2856,739,19,254,0
Taiwan,1963,3011,784,26,305,0
Taiwan,1964,3330,884,83,320,0
Taiwan,1965,3186,1201,154,332,0
Taiwan,1966,3103,1566,222,423,0
Taiwan,1967,3218,2044,264,474,0
Taiwan,1968,3251,2431,367,543,0
Taiwan,1969,3063,3099,461,556,0
Taiwan,1970,2901,3892,470,585,0
Taiwan,1971,2586,4770,554,686,0
Taiwan,1972,2629,5730,639,798,0
Taiwan,1973,2322,7102,738,829,0
Taiwan,1974,2170,6952,775,839,0
Taiwan,1975,2196,7979,769,924,0
Taiwan,1976,2158,11050,923,1191,0
Taiwan,1977,2210,12118,962,1406,0
Taiwan,1978,2580,14306,955,1559,0
Taiwan,1979,3227,14924,925,1618,0
Taiwan,1980,4028,15931,941,1912,0
Taiwan,1981,3679,14071,804,1950,0
Taiwan,1982,4291,13789,687,1827,0
Taiwan,1983,5849,14136,712,2014,0
Taiwan,1984,6908,13620,719,1936,0
Taiwan,1985,7369,13168,649,1961,0
Taiwan,1986,8986,14178,590,2014,0
Taiwan,1987,9857,14241,598,2125,0
Taiwan,1988,11342,16515,684,2350,0
Taiwan,1989,11923,18561,695,2454,0
Taiwan,1990,11557,18588,1069,2516,0
Taiwan,1991,12567,20033,1546,2638,0
Taiwan,1992,14707,20348,1666,2944,0
Taiwan,1993,16292,21696,1615,3260,0
Taiwan,1994,17194,22292,2164,3090,0
Taiwan,1995,17686,24532,2270,3057,0
Taiwan,1996,20083,24453,2305,2929,0
Taiwan,1997,22908,25083,2664,2927,0
Taiwan,1998,24748,23780,3304,2673,0
Taiwan,1999,26079,24629,3289,2486,0
Taiwan,2000,30212,23713,3417,2390,0
Taiwan,2001,32288,23709,3757,2465,0
Taiwan,2002,34136,23737,4354,2633,0
Taiwan,2003,36258,23910,4559,2512,0
Taiwan,2004,37451,25119,5910,2591,0
Taiwan,2005,38303,24376,5353,2705,0
Taiwan,2006,40088,24164,5965,2624,0
Taiwan,2007,43372,23612,6226,2578,0
Taiwan,2008,41572,20674,6734,2357,0
Taiwan,2009,39661,19885,6060,2165,0
Taiwan,2010,42913,20199,8299,2217,0
Taiwan,2011,42590,19763,8760,2292,0
Taiwan,2012,41269,18701,8273,2150,0
Taiwan,2013,41957,18912,8201,2251,0
Tajikistan,1992,248,789,879,54,0
Tajikistan,1993,139,491,739,41,0
Tajikistan,1994,30,179,406,27,0
Tajikistan,1995,14,183,457,14,0
Tajikistan,1996,6,172,586,7,0
Tajikistan,1997,17,172,393,5,0
Tajikistan,1998,13,264,402,2,0
Tajikistan,1999,9,274,400,4,0
Tajikistan,2000,12,199,392,7,0
Tajikistan,2001,18,213,384,10,0
Tajikistan,2002,22,210,267,14,0
Tajikistan,2003,29,227,287,23,0
Tajikistan,2004,44,294,335,26,0
Tajikistan,2005,46,250,335,34,0
Tajikistan,2006,48,303,336,38,0
Tajikistan,2007,86,416,338,43,0
Tajikistan,2008,93,404,270,26,0
Tajikistan,2009,84,437,121,27,0
Tajikistan,2010,92,462,100,39,0
Tajikistan,2011,101,399,101,41,0
Tajikistan,2012,192,534,74,34,0
Tajikistan,2013,227,541,158,52,0
Tanganyika,1950,42,87,0,0,0
Tanganyika,1951,38,77,0,0,0
Tanganyika,1952,53,90,0,0,0
Tanganyika,1953,42,96,0,0,0
Tanganyika,1954,39,101,0,0,0
Tanganyika,1955,4,140,0,0,0
Tanganyika,1956,6,166,0,0,0
Tanganyika,1957,1,198,0,0,0
Tanganyika,1958,1,210,0,0,0
Tanganyika,1959,1,177,0,0,0
Tanganyika,1960,1,215,0,0,0
Tanganyika,1961,2,181,0,0,0
Tanganyika,1962,3,195,0,0,0
Tanganyika,1963,2,208,0,0,0
Tanganyika,1964,1,273,0,0,0
Tanganyika,1965,1,306,0,0,0
Tanganyika,1966,3,357,0,7,0
Tanganyika,1967,1,450,0,20,0
Tanganyika,1968,3,419,0,21,0
Tanganyika,1969,2,459,0,23,0
Tanzania,1970,3,456,0,23,0
Tanzania,1971,3,645,0,24,0
Tanzania,1972,5,554,0,32,0
Tanzania,1973,1,825,0,43,0
Tanzania,1974,2,587,0,40,0
Tanzania,1975,1,585,0,36,0
Tanzania,1976,3,725,0,33,0
Tanzania,1977,3,511,0,35,0
Tanzania,1978,4,567,0,31,0
Tanzania,1979,1,526,0,38,0
Tanzania,1980,1,471,0,41,0
Tanzania,1981,1,525,0,53,0
Tanzania,1982,1,536,0,54,0
Tanzania,1983,3,545,0,57,0
Tanzania,1984,2,594,0,50,0
Tanzania,1985,3,599,0,41,0
Tanzania,1986,3,583,0,41,0
Tanzania,1987,2,609,0,41,0
Tanzania,1988,2,596,0,26,0
Tanzania,1989,2,527,0,73,0
Tanzania,1990,3,543,0,73,0
Tanzania,1991,3,579,0,73,0
Tanzania,1992,3,558,0,73,0
Tanzania,1993,72,563,0,73,0
Tanzania,1994,41,573,0,43,0
Tanzania,1995,31,857,0,81,0
Tanzania,1996,41,804,0,99,0
Tanzania,1997,20,682,0,84,0
Tanzania,1998,33,558,0,106,0
Tanzania,1999,54,525,0,113,0
Tanzania,2000,57,553,0,113,0
Tanzania,2001,56,675,0,122,0
Tanzania,2002,57,782,0,140,0
Tanzania,2003,40,837,0,161,0
Tanzania,2004,47,899,67,174,3
Tanzania,2005,22,1107,185,186,1
Tanzania,2006,13,1186,258,186,1
Tanzania,2007,20,1088,278,222,1
Tanzania,2008,11,1137,287,239,1
Tanzania,2009,0,1010,339,264,1
Tanzania,2010,0,1222,402,314,1
Tanzania,2011,59,1376,444,328,1
Tanzania,2012,57,1686,507,351,1
Tanzania,2013,62,2006,510,354,1
Thailand,1931,,,,8,
Thailand,1932,,,,7,
Thailand,1933,,,,6,
Thailand,1934,,,,7,
Thailand,1935,,,,7,
Thailand,1936,,,,8,
Thailand,1937,,,,10,
Thailand,1938,,,,11,
Thailand,1939,,,,13,
Thailand,1940,,,,16,
Thailand,1941,,,,16,
Thailand,1943,,,,9,
Thailand,1944,,,,4,
Thailand,1947,,,,8,
Thailand,1948,,,,11,
Thailand,1949,,,,17,
Thailand,1950,12,225,0,23,0
Thailand,1951,13,243,0,42,0
Thailand,1952,15,301,0,34,0
Thailand,1953,27,383,0,39,0
Thailand,1954,56,451,0,52,0
Thailand,1955,36,560,0,52,0
Thailand,1956,32,630,0,54,0
Thailand,1957,39,703,0,55,0
Thailand,1958,39,723,0,62,0
Thailand,1959,40,798,0,69,0
Thailand,1960,40,901,0,72,0
Thailand,1961,33,988,0,110,0
Thailand,1962,41,1201,0,131,0
Thailand,1963,41,1343,0,135,0
Thailand,1964,32,1865,0,144,0
Thailand,1965,40,1823,0,170,0
Thailand,1966,53,2330,0,202,0
Thailand,1967,102,2981,0,236,0
Thailand,1968,95,4246,0,322,0
Thailand,1969,107,3537,0,327,0
Thailand,1970,126,3710,0,357,0
Thailand,1971,144,4726,0,378,0
Thailand,1972,113,5383,0,459,0
Thailand,1973,121,6044,0,504,0
Thailand,1974,167,5913,0,533,0
Thailand,1975,172,5944,0,541,0
Thailand,1976,201,7040,0,607,0
Thailand,1977,172,7904,0,695,0
Thailand,1978,217,8655,0,692,0
Thailand,1979,420,8883,0,715,0
Thailand,1980,472,9747,0,726,0
Thailand,1981,504,8867,153,852,0
Thailand,1982,703,8069,668,899,0
Thailand,1983,669,9117,804,988,0
Thailand,1984,759,9446,1212,1121,0
Thailand,1985,1632,9014,1550,1077,0
Thailand,1986,1667,9335,1476,1076,0
Thailand,1987,2114,10386,1689,1340,0
Thailand,1988,2259,11634,2813,1566,0
Thailand,1989,2711,13963,2797,2043,0
Thailand,1990,3709,15556,3035,2462,0
Thailand,1991,4263,16724,3770,2455,0
Thailand,1992,4554,18374,4040,2969,0
Thailand,1993,4945,20920,4555,3654,0
Thailand,1994,5603,23158,5122,4066,0
Thailand,1995,6570,27312,5319,4746,0
Thailand,1996,8276,29577,6033,5270,0
Thailand,1997,8300,29826,7526,5048,0
Thailand,1998,6692,27219,7817,3090,0
Thailand,1999,7576,28564,8441,3448,0
Thailand,2000,8211,28081,9674,3468,0
Thailand,2001,9487,27393,12392,3796,0
Thailand,2002,9584,29668,13250,4308,0
Thailand,2003,10272,33112,13434,4424,0
Thailand,2004,11518,36301,13653,4845,0
Thailand,2005,11243,36343,14749,5151,0
Thailand,2006,13162,36029,14995,5359,0
Thailand,2007,14864,34139,15768,4851,0
Thailand,2008,16162,32716,16455,4305,0
Thailand,2009,15227,34396,19557,4564,0
Thailand,2010,16099,35535,22102,4963,0
Thailand,2011,16971,36183,21045,4978,0
Thailand,2012,17758,36854,23041,5582,0
Thailand,2013,18073,35234,23641,5712,0
Timor,2002,0,44,0,0,0
Timor,2003,0,44,0,0,0
Timor,2004,0,48,0,0,0
Timor,2005,0,48,0,0,0
Timor,2006,0,49,0,0,0
Timor,2007,0,50,0,0,0
Timor,2008,0,55,0,0,0
Timor,2009,0,62,0,0,0
Timor,2010,0,64,0,0,0
Timor,2011,0,67,0,0,0
Timor,2012,0,80,0,0,0
Timor,2013,0,120,0,0,0
Togo,1950,0,7,0,0,0
Togo,1951,0,7,0,0,0
Togo,1952,0,12,0,0,0
Togo,1953,0,8,0,0,0
Togo,1954,0,9,0,0,0
Togo,1955,0,11,0,0,0
Togo,1956,0,11,0,0,0
Togo,1957,0,13,0,0,0
Togo,1958,0,13,0,0,0
Togo,1959,0,15,0,0,0
Togo,1960,0,18,0,0,0
Togo,1961,0,25,0,0,0
Togo,1962,0,24,0,0,0
Togo,1963,0,29,0,0,0
Togo,1964,0,36,0,0,0
Togo,1965,0,36,0,0,0
Togo,1966,0,49,0,0,0
Togo,1967,0,54,0,0,0
Togo,1968,0,53,0,0,0
Togo,1969,0,66,0,0,0
Togo,1970,0,75,0,0,0
Togo,1971,0,86,0,0,0
Togo,1972,0,93,0,16,0
Togo,1973,0,94,0,16,0
Togo,1974,0,85,0,18,0
Togo,1975,0,85,0,0,0
Togo,1976,0,88,0,0,0
Togo,1977,0,126,0,0,0
Togo,1978,0,97,0,0,0
Togo,1979,0,377,0,0,0
Togo,1980,0,155,0,41,0
Togo,1981,0,132,0,39,0
Togo,1982,0,162,0,38,0
Togo,1983,0,117,0,32,0
Togo,1984,0,133,0,33,0
Togo,1985,0,111,0,39,0
Togo,1986,0,146,0,47,0
Togo,1987,0,159,0,50,0
Togo,1988,0,165,0,51,0
Togo,1989,0,175,0,53,0
Togo,1990,0,157,0,54,0
Togo,1991,0,177,0,53,0
Togo,1992,0,180,0,48,0
Togo,1993,0,188,0,48,0
Togo,1994,0,188,0,39,0
Togo,1995,0,212,0,48,0
Togo,1996,0,233,0,56,0
Togo,1997,0,212,0,57,0
Togo,1998,0,250,0,68,0
Togo,1999,0,337,0,82,0
Togo,2000,0,276,0,95,0
Togo,2001,0,208,0,109,0
Togo,2002,0,227,0,109,0
Togo,2003,0,290,0,109,0
Togo,2004,0,272,0,109,0
Togo,2005,0,256,0,109,0
Togo,2006,0,224,0,109,0
Togo,2007,0,249,0,135,0
Togo,2008,0,287,0,172,0
Togo,2009,0,599,0,160,0
Togo,2010,0,551,0,161,0
Togo,2011,0,499,0,158,0
Togo,2012,0,430,0,160,0
Togo,2013,0,440,0,168,0
Tonga,1950,0,2,0,0,0
Tonga,1951,0,2,0,0,0
Tonga,1952,0,2,0,0,0
Tonga,1953,0,2,0,0,0
Tonga,1954,0,2,0,0,0
Tonga,1955,0,2,0,0,0
Tonga,1956,0,2,0,0,0
Tonga,1957,0,2,0,0,0
Tonga,1958,0,2,0,0,0
Tonga,1959,0,2,0,0,0
Tonga,1960,0,3,0,0,0
Tonga,1961,0,3,0,0,0
Tonga,1962,0,3,0,0,0
Tonga,1963,0,3,0,0,0
Tonga,1964,0,3,0,0,0
Tonga,1965,0,3,0,0,0
Tonga,1966,0,3,0,0,0
Tonga,1967,0,4,0,0,0
Tonga,1968,0,4,0,0,0
Tonga,1969,0,3,0,0,0
Tonga,1970,0,7,0,0,0
Tonga,1971,0,5,0,0,0
Tonga,1972,0,6,0,0,0
Tonga,1973,0,7,0,0,0
Tonga,1974,0,6,0,0,0
Tonga,1975,0,9,0,0,0
Tonga,1976,0,8,0,0,0
Tonga,1977,0,8,0,0,0
Tonga,1978,0,10,0,0,0
Tonga,1979,0,11,0,0,0
Tonga,1980,0,11,0,0,0
Tonga,1981,0,13,0,0,0
Tonga,1982,0,12,0,0,0
Tonga,1983,0,13,0,0,0
Tonga,1984,0,13,0,0,0
Tonga,1985,0,13,0,0,0
Tonga,1986,0,13,0,0,0
Tonga,1987,0,15,0,0,0
Tonga,1988,0,19,0,0,0
Tonga,1989,0,19,0,0,0
Tonga,1990,0,21,0,0,0
Tonga,1991,0,26,0,0,0
Tonga,1992,0,19,0,0,0
Tonga,1993,0,23,0,0,0
Tonga,1994,0,25,0,0,0
Tonga,1995,0,26,0,0,0
Tonga,1996,0,21,0,0,0
Tonga,1997,0,27,0,0,0
Tonga,1998,0,24,0,0,0
Tonga,1999,0,30,0,0,0
Tonga,2000,0,26,0,0,0
Tonga,2001,0,24,0,0,0
Tonga,2002,0,28,0,0,0
Tonga,2003,0,32,0,0,0
Tonga,2004,0,30,0,0,0
Tonga,2005,0,31,0,0,0
Tonga,2006,0,35,0,0,0
Tonga,2007,0,31,0,0,0
Tonga,2008,0,33,0,0,0
Tonga,2009,0,36,0,0,0
Tonga,2010,0,32,0,0,0
Tonga,2011,0,28,0,0,0
Tonga,2012,0,49,0,0,0
Tonga,2013,0,57,0,0,0
Trinidad and Tobago,1908,0,0,0,0,
Trinidad and Tobago,1909,0,7,0,0,
Trinidad and Tobago,1910,0,18,0,0,
Trinidad and Tobago,1911,0,34,0,0,
Trinidad and Tobago,1912,0,54,0,0,
Trinidad and Tobago,1913,0,61,0,0,
Trinidad and Tobago,1914,0,79,0,0,
Trinidad and Tobago,1915,0,91,0,0,
Trinidad and Tobago,1916,0,113,0,0,
Trinidad and Tobago,1917,0,144,0,0,
Trinidad and Tobago,1918,0,210,0,0,
Trinidad and Tobago,1919,0,177,0,0,
Trinidad and Tobago,1920,0,237,0,0,
Trinidad and Tobago,1921,0,273,0,0,
Trinidad and Tobago,1922,0,268,0,0,
Trinidad and Tobago,1923,0,330,0,0,
Trinidad and Tobago,1924,0,452,0,0,
Trinidad and Tobago,1925,0,496,35,0,
Trinidad and Tobago,1926,0,535,0,0,
Trinidad and Tobago,1927,0,573,0,0,
Trinidad and Tobago,1928,0,882,0,0,
Trinidad and Tobago,1929,0,911,70,0,
Trinidad and Tobago,1930,0,995,0,0,
Trinidad and Tobago,1931,0,839,0,0,
Trinidad and Tobago,1932,0,888,0,0,
Trinidad and Tobago,1933,0,1033,77,0,
Trinidad and Tobago,1934,0,1304,0,0,
Trinidad and Tobago,1935,0,1389,0,0,
Trinidad and Tobago,1936,0,1567,0,0,
Trinidad and Tobago,1937,0,1849,129,0,
Trinidad and Tobago,1938,0,2129,147,0,
Trinidad and Tobago,1939,0,2410,170,0,
Trinidad and Tobago,1940,0,2726,204,0,
Trinidad and Tobago,1941,0,2497,204,0,
Trinidad and Tobago,1942,0,2692,219,0,
Trinidad and Tobago,1943,0,2599,205,0,
Trinidad and Tobago,1944,0,2753,187,0,
Trinidad and Tobago,1945,0,2802,205,0,
Trinidad and Tobago,1946,0,2775,210,0,
Trinidad and Tobago,1947,0,3063,213,0,
Trinidad and Tobago,1948,0,3207,243,0,
Trinidad and Tobago,1949,0,3497,256,0,
Trinidad and Tobago,1950,14,379,248,0,0
Trinidad and Tobago,1951,13,427,246,0,0
Trinidad and Tobago,1952,14,498,250,0,0
Trinidad and Tobago,1953,9,531,262,0,0
Trinidad and Tobago,1954,3,499,269,3,0
Trinidad and Tobago,1955,1,464,260,17,0
Trinidad and Tobago,1956,1,481,286,19,0
Trinidad and Tobago,1957,1,368,314,18,0
Trinidad and Tobago,1958,0,583,347,20,0
Trinidad and Tobago,1959,1,446,373,24,0
Trinidad and Tobago,1960,1,278,400,24,0
Trinidad and Tobago,1961,0,807,435,13,0
Trinidad and Tobago,1962,1,1507,444,22,0
Trinidad and Tobago,1963,1,-101,435,22,0
Trinidad and Tobago,1964,1,441,569,24,0
Trinidad and Tobago,1965,1,777,614,26,0
Trinidad and Tobago,1966,1,355,721,29,0
Trinidad and Tobago,1967,0,443,796,26,0
Trinidad and Tobago,1968,0,238,835,29,0
Trinidad and Tobago,1969,0,193,839,33,0
Trinidad and Tobago,1970,0,915,977,37,524
Trinidad and Tobago,1971,0,736,952,35,487
Trinidad and Tobago,1972,0,807,986,39,416
Trinidad and Tobago,1973,0,950,949,34,630
Trinidad and Tobago,1974,0,894,868,33,946
Trinidad and Tobago,1975,0,745,792,35,1052
Trinidad and Tobago,1976,0,2227,1027,32,1057
Trinidad and Tobago,1977,0,2099,1237,29,1045
Trinidad and Tobago,1978,0,1739,1529,30,882
Trinidad and Tobago,1979,0,1937,1725,29,869
Trinidad and Tobago,1980,0,1570,1966,25,1059
Trinidad and Tobago,1981,0,1811,1800,19,1076
Trinidad and Tobago,1982,0,1404,1980,26,1614
Trinidad and Tobago,1983,0,536,2108,53,1749
Trinidad and Tobago,1984,0,790,2118,55,1819
Trinidad and Tobago,1985,0,930,2573,45,2112
Trinidad and Tobago,1986,0,760,2024,44,1912
Trinidad and Tobago,1987,0,744,2125,44,1865
Trinidad and Tobago,1988,0,795,1956,49,1526
Trinidad and Tobago,1989,0,607,2596,52,1148
Trinidad and Tobago,1990,0,1178,2708,60,679
Trinidad and Tobago,1991,0,1793,3140,66,741
Trinidad and Tobago,1992,0,1746,3111,66,800
Trinidad and Tobago,1993,0,1101,2715,72,698
Trinidad and Tobago,1994,0,1299,3444,79,592
Trinidad and Tobago,1995,0,1574,3535,76,532
Trinidad and Tobago,1996,0,1109,3995,84,752
Trinidad and Tobago,1997,0,851,3769,89,534
Trinidad and Tobago,1998,0,746,4428,94,0
Trinidad and Tobago,1999,0,1142,4986,94,0
Trinidad and Tobago,2000,0,1269,5146,101,0
Trinidad and Tobago,2001,0,1127,5635,95,0
Trinidad and Tobago,2002,0,1422,5901,101,0
Trinidad and Tobago,2003,0,1268,6237,104,0
Trinidad and Tobago,2004,0,1750,6549,104,0
Trinidad and Tobago,2005,0,1114,6841,93,0
Trinidad and Tobago,2006,0,1233,11308,120,0
Trinidad and Tobago,2007,0,1344,11678,123,0
Trinidad and Tobago,2008,0,1372,11215,130,0
Trinidad and Tobago,2009,0,1464,10655,118,0
Trinidad and Tobago,2010,0,1505,11451,108,0
Trinidad and Tobago,2011,0,1378,11300,112,0
Trinidad and Tobago,2012,0,1222,11062,89,0
Trinidad and Tobago,2013,0,1374,11209,109,0
Tunisia,1916,3,0,0,0,
Tunisia,1917,8,0,0,0,
Tunisia,1918,11,0,0,0,
Tunisia,1920,8,0,0,0,
Tunisia,1921,6,0,0,0,
Tunisia,1922,0,0,0,0,
Tunisia,1923,0,0,0,0,
Tunisia,1924,0,0,0,0,
Tunisia,1932,,,,0,
Tunisia,1933,,,,5,
Tunisia,1934,,,,5,
Tunisia,1935,,,,5,
Tunisia,1936,,,,7,
Tunisia,1937,,,,8,
Tunisia,1938,,,,9,
Tunisia,1939,1,0,0,9,
Tunisia,1940,7,0,0,8,
Tunisia,1941,29,0,0,8,
Tunisia,1942,36,0,0,8,
Tunisia,1943,10,0,0,3,
Tunisia,1944,17,0,0,8,
Tunisia,1945,18,0,0,8,
Tunisia,1946,24,0,0,11,
Tunisia,1947,19,0,0,16,
Tunisia,1948,18,0,0,22,
Tunisia,1949,12,0,0,23,
Tunisia,1950,124,185,1,23,0
Tunisia,1951,154,196,1,25,0
Tunisia,1952,130,234,2,28,0
Tunisia,1953,61,282,2,31,0
Tunisia,1954,53,289,2,39,0
Tunisia,1955,33,349,2,52,0
Tunisia,1956,33,340,4,49,0
Tunisia,1957,64,307,4,55,0
Tunisia,1958,25,320,4,47,0
Tunisia,1959,21,350,4,60,0
Tunisia,1960,31,380,4,55,0
Tunisia,1961,37,396,4,45,0
Tunisia,1962,25,411,4,49,0
Tunisia,1963,27,451,4,49,0
Tunisia,1964,29,656,5,62,0
Tunisia,1965,36,568,5,62,0
Tunisia,1966,58,659,5,65,0
Tunisia,1967,98,675,5,64,0
Tunisia,1968,87,820,6,69,0
Tunisia,1969,88,877,6,82,0
Tunisia,1970,99,844,3,74,0
Tunisia,1971,69,1001,1,79,0
Tunisia,1972,96,1087,12,85,11
Tunisia,1973,75,1090,72,71,9
