Entity,Year,Assassination,Hostage Taking (Kidnapping),Bombing/Explosion,Facility/Infrastructure Attack,Armed Assault,Hijacking,Unknown,Hostage Taking (Barricade Incident),Unarmed Assault
Swaziland,1999,0,0,1,0,0,0,0,0,0
Swaziland,2003,0,0,0,1,0,0,0,0,0
Swaziland,2006,0,0,0,1,0,0,0,0,0
Swaziland,2008,0,0,3,0,0,0,0,0,0
Sweden,1971,1,0,0,0,1,0,0,0,0
Sweden,1972,0,0,2,0,0,1,0,0,0
Sweden,1975,0,0,0,0,0,0,0,1,0
Sweden,1978,0,0,0,1,0,0,0,0,0
Sweden,1979,1,0,0,0,0,0,0,0,0
Sweden,1983,0,0,1,0,0,0,0,0,0
Sweden,1986,0,0,2,0,1,0,0,0,0
Sweden,1989,0,0,1,2,0,0,0,0,0
Sweden,1990,1,0,2,2,0,0,0,0,1
Sweden,1991,1,0,2,1,0,0,2,0,0
Sweden,1992,1,0,4,3,2,0,2,0,0
Sweden,1994,1,0,0,0,0,0,0,0,0
Sweden,1995,0,0,0,1,0,0,0,0,0
Sweden,1996,0,0,1,0,0,0,0,0,0
Sweden,1997,1,0,3,0,0,0,0,0,0
Sweden,1999,0,0,2,0,0,0,0,0,0
Sweden,2000,0,0,1,0,0,0,0,0,0
Sweden,2005,0,0,0,1,2,0,0,0,0
Sweden,2006,0,0,1,0,0,0,0,0,0
Sweden,2008,0,0,1,0,0,0,0,0,0
Sweden,2009,0,0,0,1,0,0,0,0,0
Sweden,2010,0,0,2,1,0,0,0,0,0
Sweden,2011,0,0,0,1,0,0,0,0,0
Sweden,2012,0,0,2,0,0,0,0,0,0
Sweden,2014,0,0,4,1,0,0,0,0,0
Sweden,2015,0,0,1,26,5,0,0,0,0
Sweden,2016,0,0,3,12,1,0,0,0,0
Sweden,2017,0,0,3,7,5,1,0,0,2
Switzerland,1970,0,0,2,0,0,1,0,0,0
Switzerland,1971,1,0,0,0,0,0,0,0,0
Switzerland,1972,3,0,0,0,0,0,0,0,0
Switzerland,1973,0,0,2,0,0,0,0,0,0
Switzerland,1974,0,0,3,0,0,0,0,0,0
Switzerland,1975,1,0,2,0,0,0,0,0,0
Switzerland,1976,0,0,2,2,0,0,0,0,0
Switzerland,1977,1,0,1,1,0,0,1,0,0
Switzerland,1978,0,0,3,0,0,0,0,0,0
Switzerland,1979,1,0,4,0,1,0,0,0,0
Switzerland,1980,1,0,5,1,0,0,0,0,0
Switzerland,1981,1,0,8,3,0,1,0,0,0
Switzerland,1982,0,0,4,1,0,0,0,1,0
Switzerland,1983,0,0,3,0,0,0,0,0,0
Switzerland,1984,1,0,0,0,0,0,0,0,0
Switzerland,1985,1,0,6,0,0,0,0,0,0
Switzerland,1987,0,0,0,0,0,1,0,0,0
Switzerland,1988,0,1,2,1,0,0,0,0,0
Switzerland,1990,1,0,0,0,0,0,0,0,0
Switzerland,1991,0,0,0,2,0,0,0,0,0
Switzerland,1992,3,0,1,0,1,0,1,0,0
Switzerland,1995,1,0,0,2,2,0,0,0,0
Switzerland,1996,0,0,3,1,0,0,0,0,0
Switzerland,1997,0,0,1,0,0,0,0,0,0
Switzerland,1998,0,0,1,0,0,0,0,0,0
Switzerland,1999,0,1,0,0,0,0,0,1,0
Switzerland,2000,0,0,4,0,0,0,0,0,0
Switzerland,2001,0,0,1,0,1,0,0,0,0
Switzerland,2003,0,0,1,0,0,0,0,0,0
Switzerland,2007,0,0,0,1,1,0,0,0,0
Switzerland,2011,0,0,3,0,0,0,0,0,0
Switzerland,2013,0,0,2,0,0,0,0,0,0
Switzerland,2016,0,0,0,0,1,0,0,0,0
Syria,1974,0,0,4,0,0,0,0,0,0
Syria,1975,0,0,2,0,0,0,0,0,0
Syria,1976,1,0,0,0,0,0,0,1,0
Syria,1977,1,0,2,0,0,0,0,0,0
Syria,1978,0,0,0,0,1,0,0,0,0
Syria,1979,15,0,9,1,3,0,0,0,0
Syria,1980,13,1,14,0,4,0,1,0,0
Syria,1981,15,1,13,0,7,0,5,0,0
Syria,1982,4,1,11,0,3,1,0,0,0
Syria,1983,1,0,0,0,0,0,0,0,0
Syria,1984,1,0,0,0,0,0,0,0,0
Syria,1985,0,0,1,0,0,0,0,0,0
Syria,1986,1,0,3,0,0,0,0,0,0
Syria,1989,1,0,0,0,0,0,0,0,0
Syria,1996,1,0,1,0,0,0,0,0,0
Syria,1997,0,0,0,0,1,0,0,0,0
Syria,1998,0,0,1,0,0,0,0,0,0
Syria,2004,0,0,1,0,0,0,0,0,0
Syria,2006,0,0,1,0,0,0,0,0,0
Syria,2008,0,0,1,0,0,0,0,0,0
Syria,2011,0,5,26,1,15,0,2,0,0
Syria,2012,9,20,129,2,16,0,4,0,0
Syria,2013,10,51,193,2,20,2,7,0,0
Syria,2014,5,40,228,7,24,0,25,1,1
Syria,2015,8,57,350,2,25,0,46,3,0
Syria,2016,4,54,334,3,57,0,20,0,1
Syria,2017,4,16,165,1,23,0,34,0,0
Taiwan,1971,0,0,1,0,0,0,0,0,0
Taiwan,1976,1,0,0,0,0,0,0,0,0
Taiwan,1990,0,0,0,1,0,0,0,0,0
Taiwan,1991,1,0,0,1,0,0,0,0,0
Taiwan,1992,2,0,5,12,0,0,1,0,0
Taiwan,1994,2,1,1,0,1,0,0,0,0
Taiwan,1995,1,0,2,0,1,0,0,0,0
Taiwan,1996,2,1,0,0,1,1,0,0,0
Taiwan,1997,0,0,0,0,0,1,0,0,0
Taiwan,2001,0,0,0,1,1,0,0,0,0
Taiwan,2004,1,0,1,0,0,0,0,0,0
Taiwan,2008,0,1,0,0,0,0,0,0,0
Taiwan,2013,0,0,2,0,0,0,0,0,0
Taiwan,2014,0,0,0,0,0,0,0,0,1
Taiwan,2016,0,0,0,1,0,0,0,0,0
Taiwan,2017,0,0,0,0,1,0,0,0,0
Tajikistan,1992,3,2,2,0,6,1,3,0,0
Tajikistan,1994,13,2,11,0,2,1,1,0,1
Tajikistan,1995,22,1,6,0,3,0,2,0,0
Tajikistan,1996,8,1,7,0,5,0,0,1,0
Tajikistan,1997,4,7,14,1,14,0,0,0,0
Tajikistan,1998,0,0,7,0,4,0,0,0,0
Tajikistan,1999,1,1,2,0,0,0,0,0,0
Tajikistan,2000,1,1,3,0,1,0,0,0,0
Tajikistan,2001,3,1,1,0,1,0,0,0,0
Tajikistan,2005,0,0,1,0,0,0,0,0,0
Tajikistan,2007,0,0,1,0,0,0,0,0,0
Tajikistan,2009,0,0,0,0,1,0,0,0,0
Tajikistan,2010,0,0,1,0,0,0,0,0,0
Tajikistan,2012,3,0,1,0,1,0,0,0,0
Tajikistan,2014,0,0,0,0,1,0,0,0,0
Tajikistan,2015,0,0,0,0,3,0,0,0,0
Tajikistan,2016,0,1,0,0,0,0,0,0,1
Tajikistan,2017,0,0,2,0,0,0,0,0,0
Tanzania,1975,0,1,0,0,0,0,0,0,0
Tanzania,1979,1,0,0,0,0,0,0,0,0
Tanzania,1982,0,0,0,0,0,1,0,0,0
Tanzania,1994,1,0,0,0,0,0,0,0,0
Tanzania,1995,0,1,0,0,0,0,0,0,0
Tanzania,1997,0,0,0,0,1,0,0,0,0
Tanzania,1998,0,0,1,0,0,0,0,0,0
Tanzania,2000,0,1,1,0,0,0,0,0,0
Tanzania,2001,1,1,2,0,0,0,0,0,0
Tanzania,2002,0,0,0,0,2,0,0,0,0
Tanzania,2004,1,0,0,0,0,0,0,0,0
Tanzania,2008,0,0,0,0,1,0,0,0,0
Tanzania,2010,0,0,0,1,0,0,0,0,0
Tanzania,2013,0,0,2,1,2,0,0,0,2
Tanzania,2014,0,0,11,0,0,0,0,0,0
Tanzania,2015,1,0,4,7,1,0,1,0,0
Tanzania,2016,1,1,1,0,0,0,0,0,0
Tanzania,2017,2,3,0,0,1,0,0,0,0
Thailand,1972,0,0,0,0,0,0,0,1,0
Thailand,1974,0,1,0,0,0,0,0,0,0
Thailand,1977,1,0,2,0,0,0,0,0,0
Thailand,1978,0,0,3,0,2,0,0,0,0
Thailand,1979,1,0,6,0,8,0,1,0,0
Thailand,1980,1,0,17,3,1,0,4,0,0
Thailand,1981,0,0,12,2,2,0,1,1,0
Thailand,1982,0,0,2,1,0,0,0,0,0
Thailand,1983,0,0,1,0,0,0,0,0,0
Thailand,1984,0,0,1,0,0,0,0,0,0
Thailand,1985,0,0,1,0,0,0,0,0,0
Thailand,1986,0,0,3,0,0,0,0,0,0
Thailand,1988,1,0,2,0,1,1,0,0,0
Thailand,1989,2,1,8,1,4,0,0,0,0
Thailand,1990,2,1,6,0,1,0,0,0,0
Thailand,1991,1,0,4,0,3,0,0,0,0
Thailand,1992,5,1,11,2,5,0,0,0,1
Thailand,1994,5,0,16,1,1,0,1,0,0
Thailand,1995,1,3,2,2,1,1,2,0,0
Thailand,1996,7,1,2,0,8,0,1,0,0
Thailand,1997,0,0,12,0,7,0,1,0,0
Thailand,1998,0,0,1,0,3,0,0,0,0
Thailand,1999,0,0,2,1,0,0,0,1,0
Thailand,2000,1,0,1,0,0,1,1,0,0
Thailand,2001,1,0,6,0,6,1,0,0,0
Thailand,2002,0,0,6,1,5,0,0,0,0
Thailand,2003,1,0,1,0,4,0,0,0,0
Thailand,2004,6,0,20,2,16,0,0,0,0
Thailand,2005,16,1,57,4,76,0,0,0,1
Thailand,2006,9,1,58,17,116,0,1,0,0
Thailand,2007,13,0,118,35,127,0,0,0,0
Thailand,2008,7,0,74,17,97,0,4,0,1
Thailand,2009,14,0,55,21,207,0,1,0,0
Thailand,2010,3,0,93,45,112,0,0,0,0
Thailand,2011,2,0,81,8,89,0,2,0,0
Thailand,2012,12,0,157,18,91,0,1,0,0
Thailand,2013,17,1,254,72,124,0,3,0,1
Thailand,2014,11,6,253,25,122,3,1,1,1
Thailand,2015,13,1,191,3,70,0,0,0,0
Thailand,2016,19,0,204,30,73,3,0,0,0
Thailand,2017,12,1,109,11,38,5,0,3,0
Togo,1985,0,0,3,0,0,0,0,0,0
Togo,1991,0,1,0,0,1,0,0,0,0
Togo,1992,4,0,17,0,4,0,2,0,0
Togo,1994,3,1,3,0,5,0,1,0,0
Togo,1995,0,0,1,0,0,0,0,0,0
Togo,1996,0,0,0,0,1,0,0,0,0
Togo,2005,0,0,0,1,0,0,0,0,0
Trinidad and Tobago,1976,0,0,1,0,0,0,0,0,0
Trinidad and Tobago,1979,0,0,0,1,0,0,0,0,0
Trinidad and Tobago,1981,0,0,0,1,0,0,0,0,0
Trinidad and Tobago,1983,0,0,1,0,0,0,0,0,0
Trinidad and Tobago,1989,1,0,0,0,0,0,0,0,0
Trinidad and Tobago,1991,1,0,0,0,0,0,0,0,0
Trinidad and Tobago,1992,0,0,0,1,0,0,0,0,0
Trinidad and Tobago,1994,1,0,0,0,0,0,0,0,0
Trinidad and Tobago,1995,4,0,0,0,0,0,0,0,0
Trinidad and Tobago,1996,0,0,0,0,0,0,0,0,3
Trinidad and Tobago,2005,0,0,2,0,0,0,0,0,0
Trinidad and Tobago,2010,0,0,0,1,0,0,0,0,0
Trinidad and Tobago,2013,0,0,0,0,3,0,0,0,0
Trinidad and Tobago,2015,0,0,0,0,1,0,0,0,0
Tunisia,1979,0,0,0,0,0,1,0,0,0
Tunisia,1980,0,0,1,0,0,0,0,0,0
Tunisia,1986,0,0,1,0,1,0,0,0,0
Tunisia,1987,0,0,4,0,0,0,0,0,0
Tunisia,1991,2,0,0,0,0,0,0,0,0
Tunisia,1994,1,0,0,0,0,0,0,0,0
Tunisia,1995,0,0,0,0,1,0,0,0,0
Tunisia,2000,0,0,0,0,1,0,0,0,0
Tunisia,2001,0,0,1,0,0,0,0,0,0
Tunisia,2002,0,0,1,0,0,0,0,0,0
Tunisia,2007,0,0,0,0,1,0,0,0,0
Tunisia,2008,0,2,0,0,0,0,0,0,0
Tunisia,2011,0,0,2,0,1,0,0,0,0
Tunisia,2012,0,0,0,3,0,0,0,0,0
Tunisia,2013,3,0,13,4,7,0,2,0,0
Tunisia,2014,1,1,10,0,9,0,2,0,0
Tunisia,2015,1,2,4,0,8,0,1,1,0
Tunisia,2016,0,0,4,0,8,0,0,0,0
Tunisia,2017,0,1,1,0,2,0,0,0,0
Turkey,1970,0,0,9,1,2,0,0,0,0
Turkey,1971,0,4,27,1,3,0,0,0,0
Turkey,1972,1,1,5,0,0,2,0,0,0
Turkey,1974,1,0,0,0,0,0,0,0,0
Turkey,1975,0,0,10,0,0,0,0,0,0
Turkey,1976,0,0,30,0,3,0,2,0,0
Turkey,1977,8,0,143,3,32,0,3,0,0
Turkey,1978,12,0,33,0,7,0,0,0,0
Turkey,1979,52,2,56,1,29,0,0,1,0
Turkey,1980,52,1,6,3,30,1,2,0,0
Turkey,1981,3,0,1,0,2,1,1,0,0
Turkey,1982,0,0,5,0,0,0,0,0,0
Turkey,1983,0,0,4,0,0,1,0,0,0
Turkey,1984,0,0,15,0,1,0,3,0,0
Turkey,1985,1,0,1,0,0,0,0,0,0
Turkey,1986,4,0,1,1,1,0,0,0,0
Turkey,1987,3,2,14,1,18,0,3,2,0
Turkey,1988,8,2,7,8,15,0,1,0,1
Turkey,1989,9,7,30,7,59,0,0,2,0
Turkey,1990,29,2,44,8,110,0,2,0,0
Turkey,1991,33,12,144,17,85,0,2,0,0
Turkey,1992,106,9,104,75,211,0,6,1,2
Turkey,1994,29,5,141,5,104,0,15,0,1
Turkey,1995,13,5,49,16,46,0,2,1,1
Turkey,1996,7,1,19,5,17,1,4,0,0
Turkey,1997,2,3,22,3,5,0,9,0,0
Turkey,1998,1,0,12,1,6,1,2,0,0
Turkey,1999,6,0,66,11,22,0,4,0,0
Turkey,2000,2,0,25,2,5,0,1,0,0
Turkey,2001,0,0,8,0,9,1,0,1,0
Turkey,2002,0,0,4,0,0,0,0,1,0
Turkey,2003,1,1,13,1,2,1,0,0,0
Turkey,2004,1,0,20,0,4,0,2,0,0
Turkey,2005,1,2,31,1,5,0,1,0,0
Turkey,2006,0,0,33,0,8,0,1,1,0
Turkey,2007,1,3,17,1,5,1,0,0,1
Turkey,2008,0,3,24,1,4,0,0,0,0
Turkey,2009,0,0,7,2,2,0,1,0,1
Turkey,2010,1,0,11,5,1,0,1,0,1
Turkey,2011,1,10,14,14,9,1,1,1,0
Turkey,2012,2,16,88,16,60,0,6,0,0
Turkey,2013,0,11,19,2,10,0,0,0,0
Turkey,2014,7,23,16,19,25,1,3,0,0
Turkey,2015,15,17,183,24,167,1,13,1,1
Turkey,2016,17,9,334,21,125,0,34,1,1
Turkey,2017,8,7,112,3,40,0,11,0,0
Turkmenistan,2002,1,0,0,0,0,0,0,0,0
Turkmenistan,2014,0,0,0,0,1,0,0,0,0
Uganda,1979,3,0,3,0,0,0,2,0,0
Uganda,1981,4,0,8,7,3,0,3,0,0
Uganda,1982,0,0,1,0,0,0,0,0,0
Uganda,1983,2,0,0,0,1,0,3,0,0
Uganda,1984,0,0,1,0,1,0,1,0,0
Uganda,1985,3,0,1,0,2,1,0,0,0
Uganda,1986,1,0,0,0,0,0,0,0,0
Uganda,1987,0,0,1,0,0,0,0,0,0
Uganda,1988,5,0,1,0,9,0,0,0,0
Uganda,1989,2,0,2,0,10,0,1,0,0
Uganda,1990,3,1,0,0,10,0,0,0,0
Uganda,1991,0,0,2,0,0,0,0,0,0
Uganda,1992,0,0,1,0,0,0,2,0,0
Uganda,1994,3,1,4,1,2,0,2,0,0
Uganda,1995,0,1,2,0,3,0,1,0,0
Uganda,1996,0,2,1,1,17,0,8,0,0
Uganda,1997,0,1,7,0,5,0,11,0,0
Uganda,1998,0,2,6,0,9,0,1,0,0
Uganda,1999,0,2,6,0,11,0,0,0,0
Uganda,2000,1,6,3,0,8,0,1,0,1
Uganda,2001,0,3,11,1,9,0,0,0,0
Uganda,2002,1,5,2,2,13,0,0,0,1
Uganda,2003,1,7,0,1,19,0,1,0,1
Uganda,2004,0,0,0,0,5,0,5,0,0
Uganda,2005,0,0,0,0,8,0,3,0,0
Uganda,2007,0,0,0,0,1,0,0,0,0
Uganda,2008,0,4,1,0,2,0,0,0,0
Uganda,2009,0,0,2,0,0,0,0,0,0
Uganda,2010,0,2,4,0,0,0,0,0,0
Uganda,2012,4,0,0,0,0,0,0,0,0
Uganda,2014,3,0,0,0,3,0,0,0,0
Uganda,2015,4,2,0,1,3,0,0,0,0
Uganda,2016,3,1,3,1,4,0,2,0,1
Uganda,2017,7,3,1,0,1,0,1,0,0
Ukraine,1991,1,0,1,0,0,0,0,0,0
Ukraine,1992,0,0,1,0,0,0,0,0,0
Ukraine,1994,6,0,3,0,1,0,0,0,0
Ukraine,1995,1,0,1,0,0,0,0,0,0
Ukraine,1996,1,1,1,0,0,0,0,0,0
Ukraine,1997,2,0,0,0,0,0,0,0,0
Ukraine,1999,2,0,0,4,0,0,0,0,0
Ukraine,2000,0,0,1,0,0,0,0,0,0
Ukraine,2002,1,0,2,0,0,0,0,0,0
Ukraine,2003,0,0,0,0,0,0,0,0,1
Ukraine,2007,0,0,0,0,0,0,0,0,1
Ukraine,2008,0,0,1,0,0,0,0,0,0
Ukraine,2009,0,0,2,0,0,0,0,0,0
Ukraine,2010,0,0,4,0,0,0,0,0,0
Ukraine,2011,0,0,3,0,0,0,0,0,0
Ukraine,2012,0,1,7,0,0,0,0,0,0
Ukraine,2013,0,0,1,3,0,0,0,0,1
Ukraine,2014,9,92,418,66,248,1,49,7,5
Ukraine,2015,7,13,441,16,141,0,18,1,0
Ukraine,2016,5,10,28,9,9,0,0,0,0
Ukraine,2017,9,4,31,10,5,0,1,1,0
United Arab Emirates,1974,0,0,0,0,0,1,0,0,0
United Arab Emirates,1977,1,0,0,0,0,0,0,0,0
United Arab Emirates,1978,0,0,0,0,1,0,0,0,0
United Arab Emirates,1979,0,1,1,0,0,0,0,0,0
United Arab Emirates,1980,1,0,0,0,0,0,0,0,0
United Arab Emirates,1981,0,0,3,0,0,0,0,0,0
United Arab Emirates,1983,0,0,1,0,0,0,0,0,0
United Arab Emirates,1985,1,0,1,0,0,0,0,0,0
United Arab Emirates,1986,0,0,1,0,0,0,0,0,0
United Arab Emirates,1989,1,0,0,0,0,0,0,0,0
United Arab Emirates,1992,1,0,0,0,0,0,0,0,0
United Arab Emirates,1995,0,0,1,0,0,1,0,0,0
United Arab Emirates,2010,0,0,2,0,0,0,0,0,0
United Arab Emirates,2013,0,0,1,0,0,0,0,0,0
United Arab Emirates,2014,0,0,1,0,1,0,0,0,0
United Kingdom,1970,0,1,2,1,8,0,0,0,0
United Kingdom,1971,56,1,22,1,1,0,0,0,0
United Kingdom,1972,180,7,63,0,42,0,0,0,0
United Kingdom,1973,126,3,47,3,7,2,0,1,0
United Kingdom,1974,123,1,66,0,12,0,0,0,1
United Kingdom,1975,116,4,60,0,13,0,1,0,0
United Kingdom,1976,126,1,45,3,17,0,1,1,0
United Kingdom,1977,44,0,29,29,36,1,1,0,0
United Kingdom,1978,18,2,49,4,26,0,0,0,1
United Kingdom,1979,50,2,100,34,42,0,10,0,1
United Kingdom,1980,37,4,64,9,17,0,2,1,0
United Kingdom,1981,57,3,48,5,25,0,1,1,2
United Kingdom,1982,47,4,34,0,3,0,2,3,2
United Kingdom,1983,62,1,71,27,15,0,1,0,0
United Kingdom,1984,41,2,72,7,21,0,1,0,1
United Kingdom,1985,23,1,35,2,4,0,1,0,1
United Kingdom,1986,40,1,40,6,3,0,2,0,3
United Kingdom,1987,71,0,37,1,5,0,3,0,0
United Kingdom,1988,57,1,82,30,11,0,0,0,0
United Kingdom,1989,47,1,87,11,17,0,0,0,0
United Kingdom,1990,63,2,68,6,8,0,0,0,0
United Kingdom,1991,70,4,67,96,21,0,3,1,0
United Kingdom,1992,77,0,119,45,28,1,4,0,0
United Kingdom,1994,72,0,90,53,36,0,2,3,0
United Kingdom,1995,11,0,4,5,1,1,0,0,0
United Kingdom,1996,11,1,17,4,3,0,0,0,0
United Kingdom,1997,14,0,38,7,16,0,1,0,2
United Kingdom,1998,0,0,39,9,15,0,0,0,0
United Kingdom,1999,1,1,38,6,24,0,0,0,6
United Kingdom,2000,2,0,34,5,17,0,0,0,3
United Kingdom,2001,3,0,71,4,14,0,0,0,2
United Kingdom,2002,0,0,17,0,2,0,0,0,2
United Kingdom,2003,1,0,15,0,6,1,0,0,0
United Kingdom,2004,0,0,1,1,3,0,0,0,0
United Kingdom,2005,0,0,19,6,3,0,0,0,1
United Kingdom,2006,0,0,3,3,0,0,0,0,0
United Kingdom,2007,0,0,14,2,3,0,0,0,1
United Kingdom,2008,0,0,12,22,3,0,0,0,2
United Kingdom,2009,0,0,8,6,4,5,0,0,0
United Kingdom,2010,1,0,42,2,10,2,0,0,0
United Kingdom,2011,0,0,30,9,6,1,0,0,1
United Kingdom,2012,1,0,37,11,6,0,0,0,0
United Kingdom,2013,1,0,83,29,21,2,0,1,0
United Kingdom,2014,0,0,51,40,9,1,0,0,2
United Kingdom,2015,0,0,54,29,25,0,1,2,3
United Kingdom,2016,1,4,31,39,26,1,1,0,2
United Kingdom,2017,1,1,37,40,35,1,0,0,7
United States,1970,8,1,278,149,28,2,0,0,2
United States,1971,4,1,143,75,21,1,1,1,0
United States,1972,9,1,36,15,3,2,0,2,0
United States,1973,8,3,19,4,22,0,0,2,0
United States,1974,3,1,63,11,14,0,0,0,2
United States,1975,8,0,131,4,3,0,1,2,0
United States,1976,7,0,75,12,8,1,0,0,2
United States,1977,8,1,80,28,8,0,0,5,0
United States,1978,4,1,58,12,8,0,0,4,0
United States,1979,8,1,42,5,10,1,1,1,0
United States,1980,8,3,30,7,15,1,1,2,0
United States,1981,5,2,41,10,10,0,0,6,0
United States,1982,8,2,43,13,2,0,5,4,1
United States,1983,3,0,22,10,2,1,1,5,0
United States,1984,3,0,30,21,0,2,0,3,4
United States,1985,3,0,25,11,0,0,0,0,1
United States,1986,2,0,32,13,1,0,0,0,1
United States,1987,0,0,18,16,0,0,0,0,0
United States,1988,0,0,15,11,0,0,0,1,0
United States,1989,6,0,16,20,0,0,0,0,0
United States,1990,4,0,15,13,0,0,0,0,0
United States,1991,2,0,7,20,1,0,0,0,0
United States,1992,5,0,3,22,1,0,0,1,0
United States,1994,8,0,8,21,7,0,1,10,0
United States,1995,2,0,15,28,6,0,0,8,1
United States,1996,2,0,14,15,3,0,0,0,1
United States,1997,2,1,17,19,1,0,0,0,0
United States,1998,0,0,9,19,2,0,0,0,1
United States,1999,0,1,7,23,8,0,0,0,14
United States,2000,0,0,5,25,0,0,0,0,2
United States,2001,0,0,4,21,0,4,0,0,12
United States,2002,0,0,20,10,2,1,0,0,0
United States,2003,0,0,7,24,0,0,0,0,2
United States,2004,0,0,0,9,0,0,0,0,0
United States,2005,0,0,9,11,0,0,0,0,1
United States,2006,0,0,2,2,1,0,0,0,1
United States,2007,0,0,2,6,0,0,0,0,0
United States,2008,0,0,2,12,2,0,0,0,2
United States,2009,0,0,2,2,7,0,0,0,0
United States,2010,0,0,3,11,1,0,0,1,1
United States,2011,0,1,3,3,3,0,0,0,0
United States,2012,0,0,2,15,3,0,0,0,0
United States,2013,0,0,6,7,3,1,0,0,3
United States,2014,0,0,5,5,18,0,0,0,1
United States,2015,0,0,6,16,12,0,0,2,2
United States,2016,2,0,8,35,17,0,0,1,1
United States,2017,1,1,5,23,31,0,0,1,3
Uruguay,1970,4,6,7,10,4,0,1,1,0
Uruguay,1971,1,3,0,0,4,0,0,0,0
Uruguay,1972,6,1,0,0,0,0,0,0,0
Uruguay,1984,1,0,2,0,1,0,0,0,0
Uruguay,1985,0,0,0,1,1,0,0,0,0
Uruguay,1986,0,0,2,0,0,0,0,0,0
Uruguay,1989,1,0,0,0,0,0,0,0,0
Uruguay,1990,0,0,1,0,0,0,0,0,0
Uruguay,1991,0,0,1,0,2,0,0,0,0
Uruguay,1992,2,0,8,0,1,0,0,0,0
Uruguay,1994,0,0,0,1,0,0,3,0,0
Uruguay,1995,0,0,0,1,0,0,0,0,0
Uruguay,1996,0,0,0,1,0,0,0,0,0
Uruguay,1997,0,1,0,1,0,0,0,0,0
Uruguay,2005,0,0,1,0,0,0,0,0,0
Uruguay,2016,0,0,0,0,1,0,0,0,0
Uzbekistan,1992,1,0,0,0,1,0,0,0,0
Uzbekistan,1995,0,0,1,0,0,0,0,0,0
Uzbekistan,1999,0,0,6,0,1,1,0,0,0
Uzbekistan,2004,0,0,4,0,1,0,0,0,0
Uzbekistan,2005,0,0,0,0,1,0,1,0,0
Uzbekistan,2009,0,0,2,0,0,0,0,0,0
Uzbekistan,2015,0,0,0,1,0,0,0,0,0
Vanuatu,1996,0,1,0,0,0,0,0,1,0
Vatican City,1981,1,0,0,0,0,0,0,0,0
Venezuela,1970,0,2,0,0,0,0,0,0,0
Venezuela,1971,0,3,1,0,0,0,0,0,0
Venezuela,1972,0,1,0,0,0,0,0,0,0
Venezuela,1973,0,1,2,0,0,1,0,0,0
Venezuela,1974,0,0,1,2,0,0,0,0,0
Venezuela,1975,1,1,2,1,0,0,0,0,0
Venezuela,1976,0,1,1,0,2,0,0,0,0
Venezuela,1977,1,1,1,0,0,0,0,0,0
Venezuela,1978,1,0,1,0,3,0,2,0,0
Venezuela,1979,0,2,2,0,0,0,0,0,0
Venezuela,1980,2,0,1,0,2,2,0,1,0
Venezuela,1981,0,2,0,0,2,3,0,0,0
Venezuela,1982,0,0,0,0,2,0,0,0,0
Venezuela,1983,1,2,0,0,2,0,1,0,0
Venezuela,1984,0,0,3,0,0,1,0,0,0
Venezuela,1985,0,2,0,0,0,0,0,0,0
Venezuela,1986,0,0,4,0,3,0,1,0,0
Venezuela,1987,1,8,1,1,2,0,0,0,0
Venezuela,1988,0,1,3,0,5,0,1,0,0
Venezuela,1989,0,2,5,0,1,0,0,0,0
Venezuela,1990,0,0,1,0,0,0,0,0,0
Venezuela,1991,2,1,4,4,4,0,2,0,0
Venezuela,1992,4,1,8,3,11,1,3,1,0
Venezuela,1994,0,1,6,0,3,0,1,1,0
Venezuela,1995,0,1,1,0,4,0,4,0,1
Venezuela,1996,0,1,0,0,9,0,2,0,0
Venezuela,1997,0,13,24,0,2,1,1,0,0
Venezuela,1998,0,0,1,0,0,0,0,0,0
Venezuela,1999,0,2,3,0,0,0,0,0,0
Venezuela,2001,0,1,4,0,0,0,0,0,0
Venezuela,2002,0,0,1,4,0,0,0,0,0
Venezuela,2003,0,0,7,0,1,0,0,0,0
Venezuela,2007,0,0,0,0,2,0,0,0,0
Venezuela,2008,0,0,1,0,0,0,0,0,0
Venezuela,2009,0,1,1,0,0,0,0,1,0
Venezuela,2012,1,0,0,0,0,0,0,0,0
Venezuela,2013,0,0,0,0,1,0,0,0,0
Venezuela,2014,0,1,0,2,1,0,0,0,0
Venezuela,2015,1,0,1,1,0,0,0,0,0
Venezuela,2016,1,0,3,1,1,0,0,0,0
Venezuela,2017,3,1,5,2,4,0,0,2,0
Vietnam,1992,0,0,0,0,0,1,0,0,0
Vietnam,1994,0,0,1,0,0,0,0,0,0
Vietnam,1995,0,0,1,0,0,0,0,0,0
Vietnam,1996,0,0,0,0,0,0,1,0,0
Vietnam,1997,1,0,0,0,1,0,0,0,0
Vietnam,2001,0,0,0,0,0,0,0,0,4
Vietnam,2017,0,0,0,2,0,0,0,0,0
Wallis and Futuna,1994,0,0,0,1,0,0,0,0,0
West Germany (FRG),1970,0,0,5,7,7,1,0,0,0
West Germany (FRG),1971,0,0,7,4,2,0,0,0,0
West Germany (FRG),1972,4,0,16,1,2,1,0,0,0
West Germany (FRG),1973,1,0,8,13,5,0,0,0,0
West Germany (FRG),1974,3,0,12,11,2,0,0,0,0
West Germany (FRG),1975,2,1,23,6,3,0,0,0,0
West Germany (FRG),1976,3,0,19,20,8,0,0,0,0
West Germany (FRG),1977,2,2,18,10,7,0,0,1,0
