Entity,Year,xHuman Rights Protection Scores – by Christopher Farris and Keith Schnakenberg
Togo,1969,0.608685
Togo,1970,0.572819
Togo,1971,0.530261
Togo,1972,0.479903
Togo,1973,0.425722
Togo,1974,0.367685
Togo,1975,0.286369
Togo,1976,0.205935
Togo,1977,0.242173
Togo,1978,0.205048
Togo,1979,0.254227
Togo,1980,0.232178
Togo,1981,0.117858
Togo,1982,0.109907
Togo,1983,-0.104868
Togo,1984,-0.248349
Togo,1985,-0.241347
Togo,1986,-0.228425
Togo,1987,-0.055058
Togo,1988,0.141291
Togo,1989,-0.015292
Togo,1990,-0.368526
Togo,1991,-0.734599
Togo,1992,-0.883677
Togo,1993,-1.21431
Togo,1994,-1.01159
Togo,1995,-0.572097
Togo,1996,-0.475237
Togo,1997,-0.571627
Togo,1998,-0.710069
Togo,1999,-0.527823
Togo,2000,-0.295287
Togo,2001,-0.218823
Togo,2002,-0.146
Togo,2003,-0.41041
Togo,2004,-0.656259
Togo,2005,-0.988413
Togo,2006,-0.748109
Togo,2007,-0.543813
Togo,2008,-0.335702
Togo,2009,-0.289199
Togo,2010,-0.289525
Togo,2011,-0.205373
Togo,2012,0.020595
Togo,2013,0.266605
Togo,2014,0.270055
Tonga,1986,2.2399
Tonga,1987,2.3356
Tonga,1988,2.4129
Tonga,1989,2.4755
Tonga,1990,2.51801
Tonga,1991,2.54235
Tonga,1992,2.5521
Tonga,1993,2.53963
Tonga,1994,2.52112
Tonga,1995,2.47347
Tonga,1996,2.40748
Tonga,1997,2.31624
Tonga,1998,2.204
Tonga,1999,2.06669
Tonga,2000,1.90092
Tonga,2001,1.7324
Tonga,2002,1.62223
Tonga,2003,1.50501
Tonga,2004,1.43964
Tonga,2005,1.40261
Tonga,2006,1.28428
Tonga,2007,1.19357
Tonga,2008,1.21262
Tonga,2009,1.33506
Tonga,2010,1.48758
Tonga,2011,1.54985
Tonga,2012,1.54985
Tonga,2013,1.54309
Tonga,2014,1.53597
Trinidad and Tobago,1962,1.04085
Trinidad and Tobago,1963,1.09868
Trinidad and Tobago,1964,1.14934
Trinidad and Tobago,1965,1.20347
Trinidad and Tobago,1966,1.25598
Trinidad and Tobago,1967,1.29542
Trinidad and Tobago,1968,1.33304
Trinidad and Tobago,1969,1.3628
Trinidad and Tobago,1970,1.39795
Trinidad and Tobago,1971,1.43034
Trinidad and Tobago,1972,1.46456
Trinidad and Tobago,1973,1.49452
Trinidad and Tobago,1974,1.52135
Trinidad and Tobago,1975,1.54875
Trinidad and Tobago,1976,1.57203
Trinidad and Tobago,1977,1.54615
Trinidad and Tobago,1978,1.46214
Trinidad and Tobago,1979,1.38437
Trinidad and Tobago,1980,1.52596
Trinidad and Tobago,1981,1.63192
Trinidad and Tobago,1982,1.67202
Trinidad and Tobago,1983,1.73846
Trinidad and Tobago,1984,1.74893
Trinidad and Tobago,1985,1.69513
Trinidad and Tobago,1986,1.65714
Trinidad and Tobago,1987,1.52064
Trinidad and Tobago,1988,1.24812
Trinidad and Tobago,1989,1.04433
Trinidad and Tobago,1990,0.628542
Trinidad and Tobago,1991,0.478134
Trinidad and Tobago,1992,0.541342
Trinidad and Tobago,1993,0.539568
Trinidad and Tobago,1994,0.645947
Trinidad and Tobago,1995,0.768135
Trinidad and Tobago,1996,0.940007
Trinidad and Tobago,1997,1.08778
Trinidad and Tobago,1998,1.12695
Trinidad and Tobago,1999,1.078
Trinidad and Tobago,2000,1.02544
Trinidad and Tobago,2001,0.865404
Trinidad and Tobago,2002,0.617057
Trinidad and Tobago,2003,0.373365
Trinidad and Tobago,2004,0.144011
Trinidad and Tobago,2005,-0.010222
Trinidad and Tobago,2006,0.039159
Trinidad and Tobago,2007,0.095238
Trinidad and Tobago,2008,0.070319
Trinidad and Tobago,2009,0.068647
Trinidad and Tobago,2010,0.08229
Trinidad and Tobago,2011,0.127443
Trinidad and Tobago,2012,0.23051
Trinidad and Tobago,2013,0.260684
Trinidad and Tobago,2014,0.261121
Tunisia,1956,0.033463
Tunisia,1957,0.064705
Tunisia,1958,0.075219
Tunisia,1959,0.120352
Tunisia,1960,0.20883
Tunisia,1961,0.296184
Tunisia,1962,0.362381
Tunisia,1963,0.414431
Tunisia,1964,0.455386
Tunisia,1965,0.491984
Tunisia,1966,0.521729
Tunisia,1967,0.547317
Tunisia,1968,0.559189
Tunisia,1969,0.566424
Tunisia,1970,0.559391
Tunisia,1971,0.544779
Tunisia,1972,0.523665
Tunisia,1973,0.502077
Tunisia,1974,0.462231
Tunisia,1975,0.419344
Tunisia,1976,0.364637
Tunisia,1977,0.281551
Tunisia,1978,0.086368
Tunisia,1979,-0.058499
Tunisia,1980,0.025283
Tunisia,1981,0.000693
Tunisia,1982,-0.037057
Tunisia,1983,-0.205168
Tunisia,1984,-0.171755
Tunisia,1985,-0.116403
Tunisia,1986,-0.243956
Tunisia,1987,-0.156323
Tunisia,1988,-0.01697
Tunisia,1989,-0.068259
Tunisia,1990,-0.348254
Tunisia,1991,-0.515374
Tunisia,1992,-0.557759
Tunisia,1993,-0.579207
Tunisia,1994,-0.548474
Tunisia,1995,-0.403009
Tunisia,1996,-0.341142
Tunisia,1997,-0.574373
Tunisia,1998,-0.546407
Tunisia,1999,-0.456144
Tunisia,2000,-0.521597
Tunisia,2001,-0.476043
Tunisia,2002,-0.368957
Tunisia,2003,-0.441129
Tunisia,2004,-0.465715
Tunisia,2005,-0.468704
Tunisia,2006,-0.544289
Tunisia,2007,-0.533268
Tunisia,2008,-0.562529
Tunisia,2009,-0.519759
Tunisia,2010,-0.509782
Tunisia,2011,-0.401705
Tunisia,2012,-0.321916
Tunisia,2013,-0.379482
Tunisia,2014,-0.374651
Turkey,1949,0.418528
Turkey,1950,0.42874
Turkey,1951,0.435094
Turkey,1952,0.433982
Turkey,1953,0.413713
Turkey,1954,0.388177
Turkey,1955,0.345852
Turkey,1956,0.348224
Turkey,1957,0.341881
Turkey,1958,0.3258
Turkey,1959,0.285568
Turkey,1960,0.23431
Turkey,1961,0.173848
Turkey,1962,0.155589
Turkey,1963,0.113523
Turkey,1964,0.056256
Turkey,1965,0.037054
Turkey,1966,-0.00264
Turkey,1967,-0.068107
Turkey,1968,-0.153249
Turkey,1969,-0.2761
Turkey,1970,-0.434934
Turkey,1971,-0.656753
Turkey,1972,-0.792622
Turkey,1973,-0.809893
Turkey,1974,-0.769974
Turkey,1975,-0.665587
Turkey,1976,-0.46415
Turkey,1977,-0.32842
Turkey,1978,-0.269897
Turkey,1979,-0.451331
Turkey,1980,-0.755183
Turkey,1981,-0.810752
Turkey,1982,-0.826853
Turkey,1983,-0.842086
Turkey,1984,-0.932913
Turkey,1985,-1.05165
Turkey,1986,-1.14375
Turkey,1987,-1.11575
Turkey,1988,-1.03124
Turkey,1989,-1.12123
Turkey,1990,-1.23984
Turkey,1991,-1.43102
Turkey,1992,-1.60064
Turkey,1993,-1.72207
Turkey,1994,-1.87264
Turkey,1995,-1.80941
Turkey,1996,-1.74302
Turkey,1997,-1.64872
Turkey,1998,-1.56172
Turkey,1999,-1.50188
Turkey,2000,-1.2565
Turkey,2001,-1.1965
Turkey,2002,-1.05725
Turkey,2003,-0.85795
Turkey,2004,-0.836019
Turkey,2005,-0.978523
Turkey,2006,-0.970201
Turkey,2007,-1.05171
Turkey,2008,-1.04647
Turkey,2009,-0.990103
Turkey,2010,-0.819946
Turkey,2011,-0.80043
Turkey,2012,-0.772916
Turkey,2013,-0.84441
Turkey,2014,-0.804903
Turkmenistan,1991,0.75819
Turkmenistan,1992,0.798177
Turkmenistan,1993,0.855434
Turkmenistan,1994,0.512081
Turkmenistan,1995,0.276802
Turkmenistan,1996,0.189139
Turkmenistan,1997,0.089882
Turkmenistan,1998,-0.095924
Turkmenistan,1999,-0.187096
Turkmenistan,2000,-0.251302
Turkmenistan,2001,-0.210917
Turkmenistan,2002,-0.299275
Turkmenistan,2003,-0.499909
Turkmenistan,2004,-0.566544
Turkmenistan,2005,-0.543218
Turkmenistan,2006,-0.536733
Turkmenistan,2007,-0.444294
Turkmenistan,2008,-0.364739
Turkmenistan,2009,-0.37238
Turkmenistan,2010,-0.485588
Turkmenistan,2011,-0.554471
Turkmenistan,2012,-0.542499
Turkmenistan,2013,-0.522877
Turkmenistan,2014,-0.50383
Tuvalu,2000,2.24232
Tuvalu,2001,2.37246
Tuvalu,2002,2.47832
Tuvalu,2003,2.58427
Tuvalu,2004,2.67659
Tuvalu,2005,2.7579
Tuvalu,2006,2.8289
Tuvalu,2007,2.88908
Tuvalu,2008,2.93478
Tuvalu,2009,2.9637
Tuvalu,2010,2.98704
Tuvalu,2011,2.99994
Tuvalu,2012,3.00405
Tuvalu,2013,3.00738
Tuvalu,2014,3.00729
Uganda,1962,-0.099676
Uganda,1963,-0.140816
Uganda,1964,-0.218175
Uganda,1965,-0.328564
Uganda,1966,-0.486105
Uganda,1967,-0.526493
Uganda,1968,-0.630771
Uganda,1969,-0.838587
Uganda,1970,-1.16887
Uganda,1971,-1.73853
Uganda,1972,-2.10183
Uganda,1973,-2.39005
Uganda,1974,-2.53812
Uganda,1975,-2.63606
Uganda,1976,-2.66089
Uganda,1977,-2.59184
Uganda,1978,-2.41113
Uganda,1979,-2.12049
Uganda,1980,-2.02434
Uganda,1981,-2.19761
Uganda,1982,-2.30436
Uganda,1983,-2.36542
Uganda,1984,-2.19461
Uganda,1985,-2.13425
Uganda,1986,-1.75322
Uganda,1987,-1.47177
Uganda,1988,-1.44491
Uganda,1989,-1.45563
Uganda,1990,-1.41883
Uganda,1991,-1.28794
Uganda,1992,-0.971225
Uganda,1993,-0.892518
Uganda,1994,-0.925183
Uganda,1995,-1.0068
Uganda,1996,-1.08076
Uganda,1997,-1.06321
Uganda,1998,-1.03136
Uganda,1999,-1.12301
Uganda,2000,-1.24861
Uganda,2001,-1.2109
Uganda,2002,-1.30895
Uganda,2003,-1.39166
Uganda,2004,-1.42436
Uganda,2005,-1.49683
Uganda,2006,-1.43585
Uganda,2007,-1.21467
Uganda,2008,-1.07876
Uganda,2009,-1.06615
Uganda,2010,-1.03922
Uganda,2011,-0.96764
Uganda,2012,-0.771814
Uganda,2013,-0.686937
Uganda,2014,-0.662496
Ukraine,1991,0.530731
Ukraine,1992,0.559721
Ukraine,1993,0.457033
Ukraine,1994,0.071357
Ukraine,1995,0.055425
Ukraine,1996,0.117571
Ukraine,1997,0.002237
Ukraine,1998,-0.166089
Ukraine,1999,-0.228252
Ukraine,2000,-0.250207
Ukraine,2001,-0.230488
Ukraine,2002,-0.340986
Ukraine,2003,-0.474665
Ukraine,2004,-0.453642
Ukraine,2005,-0.347764
Ukraine,2006,-0.37515
Ukraine,2007,-0.468996
Ukraine,2008,-0.496354
Ukraine,2009,-0.497672
Ukraine,2010,-0.52508
Ukraine,2011,-0.53214
Ukraine,2012,-0.529365
Ukraine,2013,-0.514164
Ukraine,2014,-0.494139
United Arab Emirates,1971,1.40916
United Arab Emirates,1972,1.49039
United Arab Emirates,1973,1.57557
United Arab Emirates,1974,1.64901
United Arab Emirates,1975,1.72606
United Arab Emirates,1976,1.8026
United Arab Emirates,1977,1.87312
United Arab Emirates,1978,1.93527
United Arab Emirates,1979,1.99084
United Arab Emirates,1980,2.03854
United Arab Emirates,1981,2.08198
United Arab Emirates,1982,2.08265
United Arab Emirates,1983,2.04806
United Arab Emirates,1984,1.98583
United Arab Emirates,1985,1.85933
United Arab Emirates,1986,1.62495
United Arab Emirates,1987,1.23595
United Arab Emirates,1988,1.01196
United Arab Emirates,1989,0.940266
United Arab Emirates,1990,0.892337
United Arab Emirates,1991,0.910014
United Arab Emirates,1992,1.11757
United Arab Emirates,1993,1.33019
United Arab Emirates,1994,1.39077
United Arab Emirates,1995,1.21894
United Arab Emirates,1996,1.00215
United Arab Emirates,1997,0.714797
United Arab Emirates,1998,0.743764
United Arab Emirates,1999,0.894096
United Arab Emirates,2000,0.817979
United Arab Emirates,2001,0.559657
United Arab Emirates,2002,0.515453
United Arab Emirates,2003,0.598707
United Arab Emirates,2004,0.54005
United Arab Emirates,2005,0.544741
United Arab Emirates,2006,0.5762
United Arab Emirates,2007,0.57528
United Arab Emirates,2008,0.654495
United Arab Emirates,2009,0.759778
United Arab Emirates,2010,0.693789
United Arab Emirates,2011,0.584563
United Arab Emirates,2012,0.377216
United Arab Emirates,2013,0.13958
United Arab Emirates,2014,0.135939
United Kingdom,1949,0.840614
United Kingdom,1950,0.878947
United Kingdom,1951,0.91468
United Kingdom,1952,0.947391
United Kingdom,1953,0.978085
United Kingdom,1954,0.988642
United Kingdom,1955,1.00037
United Kingdom,1956,1.00507
United Kingdom,1957,1.02134
United Kingdom,1958,1.03109
United Kingdom,1959,1.03664
United Kingdom,1960,1.02608
United Kingdom,1961,1.02515
United Kingdom,1962,1.00615
United Kingdom,1963,0.982957
United Kingdom,1964,0.964802
United Kingdom,1965,0.951774
United Kingdom,1966,0.925051
United Kingdom,1967,0.898916
United Kingdom,1968,0.863053
United Kingdom,1969,0.817633
United Kingdom,1970,0.771657
United Kingdom,1971,0.720343
United Kingdom,1972,0.664709
United Kingdom,1973,0.600826
United Kingdom,1974,0.715861
United Kingdom,1975,0.826722
United Kingdom,1976,0.991499
United Kingdom,1977,1.11837
United Kingdom,1978,1.25144
United Kingdom,1979,1.44892
United Kingdom,1980,1.55351
United Kingdom,1981,1.59441
United Kingdom,1982,1.61749
United Kingdom,1983,1.52348
United Kingdom,1984,1.30178
United Kingdom,1985,1.18796
United Kingdom,1986,1.264
United Kingdom,1987,1.34702
United Kingdom,1988,1.38436
United Kingdom,1989,1.48486
United Kingdom,1990,1.3871
United Kingdom,1991,1.05085
United Kingdom,1992,0.990783
United Kingdom,1993,1.11992
United Kingdom,1994,1.16579
United Kingdom,1995,1.08322
United Kingdom,1996,1.0388
United Kingdom,1997,0.959078
United Kingdom,1998,0.841821
United Kingdom,1999,0.904727
United Kingdom,2000,0.7506
United Kingdom,2001,0.610904
United Kingdom,2002,0.535883
United Kingdom,2003,0.475322
United Kingdom,2004,0.40019
United Kingdom,2005,0.262088
United Kingdom,2006,0.458002
United Kingdom,2007,0.570674
United Kingdom,2008,0.661365
United Kingdom,2009,0.775418
United Kingdom,2010,1.14388
United Kingdom,2011,1.34157
United Kingdom,2012,1.4937
United Kingdom,2013,1.5692
United Kingdom,2014,1.57454
United States,1949,-0.941533
United States,1950,-0.977876
United States,1951,-1.00752
United States,1952,-1.0325
United States,1953,-1.06126
United States,1954,-1.04638
United States,1955,-1.03863
United States,1956,-1.03083
United States,1957,-1.02407
United States,1958,-1.00909
United States,1959,-1.01085
United States,1960,-1.00491
United States,1961,-1.00067
United States,1962,-1.00035
United States,1963,-0.992864
United States,1964,-0.980568
United States,1965,-0.967693
United States,1966,-0.940065
United States,1967,-0.893607
United States,1968,-0.81888
United States,1969,-0.690837
United States,1970,-0.473065
United States,1971,-0.140462
United States,1972,0.170019
United States,1973,0.46591
United States,1974,0.758578
United States,1975,1.05005
United States,1976,1.3366
United States,1977,1.54497
United States,1978,1.69994
United States,1979,1.81658
United States,1980,1.90716
United States,1981,1.97337
United States,1982,1.99446
United States,1983,1.96433
United States,1984,1.88503
United States,1985,1.7428
United States,1986,1.63083
United States,1987,1.52818
United States,1988,1.50895
United States,1989,1.47816
United States,1990,1.43773
United States,1991,1.25329
United States,1992,1.20619
United States,1993,1.28859
United States,1994,1.31272
United States,1995,1.28412
United States,1996,1.24974
United States,1997,1.19609
United States,1998,1.12588
United States,1999,1.01675
United States,2000,0.828106
United States,2001,0.518297
United States,2002,0.308952
United States,2003,0.087547
United States,2004,-0.243617
United States,2005,-0.366195
United States,2006,-0.362788
United States,2007,-0.295633
United States,2008,-0.23465
United States,2009,-0.231353
United States,2010,-0.193752
United States,2011,-0.194516
United States,2012,-0.2285
United States,2013,-0.211881
United States,2014,-0.195931
Uruguay,1949,0.680143
Uruguay,1950,0.707638
Uruguay,1951,0.734452
Uruguay,1952,0.75762
Uruguay,1953,0.77081
Uruguay,1954,0.780699
Uruguay,1955,0.781366
Uruguay,1956,0.773646
Uruguay,1957,0.757599
Uruguay,1958,0.734939
Uruguay,1959,0.711583
Uruguay,1960,0.681502
Uruguay,1961,0.641914
Uruguay,1962,0.596173
Uruguay,1963,0.545068
Uruguay,1964,0.487451
Uruguay,1965,0.421278
Uruguay,1966,0.347609
Uruguay,1967,0.261422
Uruguay,1968,0.164039
Uruguay,1969,0.05208
Uruguay,1970,-0.080127
Uruguay,1971,-0.233345
Uruguay,1972,-0.437977
Uruguay,1973,-0.696799
Uruguay,1974,-0.872509
Uruguay,1975,-1.00589
Uruguay,1976,-1.13968
Uruguay,1977,-1.26716
Uruguay,1978,-1.1751
Uruguay,1979,-1.09705
Uruguay,1980,-0.992482
Uruguay,1981,-0.874181
Uruguay,1982,-0.769732
Uruguay,1983,-0.569583
Uruguay,1984,-0.241858
Uruguay,1985,0.429393
Uruguay,1986,0.646545
Uruguay,1987,0.75986
Uruguay,1988,0.867081
Uruguay,1989,0.717137
Uruguay,1990,0.543795
Uruguay,1991,0.504809
Uruguay,1992,0.620401
Uruguay,1993,0.727766
Uruguay,1994,0.719414
Uruguay,1995,0.757374
Uruguay,1996,0.935901
Uruguay,1997,0.821059
Uruguay,1998,0.845509
Uruguay,1999,0.951651
Uruguay,2000,0.96225
Uruguay,2001,1.16028
Uruguay,2002,1.07388
Uruguay,2003,1.10342
Uruguay,2004,1.21469
Uruguay,2005,1.43226
Uruguay,2006,1.63841
Uruguay,2007,1.74313
Uruguay,2008,1.74142
Uruguay,2009,1.65909
Uruguay,2010,1.5819
Uruguay,2011,1.64121
Uruguay,2012,1.70015
Uruguay,2013,1.71901
Uruguay,2014,1.71774
Uzbekistan,1991,0.244372
Uzbekistan,1992,0.259695
Uzbekistan,1993,0.124796
Uzbekistan,1994,0.082107
Uzbekistan,1995,-0.050077
Uzbekistan,1996,-0.12397
Uzbekistan,1997,-0.385742
Uzbekistan,1998,-0.420979
Uzbekistan,1999,-0.533873
Uzbekistan,2000,-0.676613
Uzbekistan,2001,-0.828626
Uzbekistan,2002,-0.90623
Uzbekistan,2003,-0.988089
Uzbekistan,2004,-1.02563
Uzbekistan,2005,-1.0817
Uzbekistan,2006,-0.806688
Uzbekistan,2007,-0.635171
Uzbekistan,2008,-0.580641
Uzbekistan,2009,-0.59572
Uzbekistan,2010,-0.566248
Uzbekistan,2011,-0.589323
Uzbekistan,2012,-0.56089
Uzbekistan,2013,-0.541204
Uzbekistan,2014,-0.52669
Vanuatu,1979,-0.059241
Vanuatu,1980,0.081066
Vanuatu,1981,0.50897
Vanuatu,1982,0.890255
Vanuatu,1983,1.14351
Vanuatu,1984,1.32394
Vanuatu,1985,1.45101
Vanuatu,1986,1.56206
Vanuatu,1987,1.64961
Vanuatu,1988,1.72235
Vanuatu,1989,1.7733
Vanuatu,1990,1.8161
Vanuatu,1991,1.84295
Vanuatu,1992,1.85984
Vanuatu,1993,1.85792
Vanuatu,1994,1.85523
Vanuatu,1995,1.84061
Vanuatu,1996,1.81486
Vanuatu,1997,1.75622
Vanuatu,1998,1.68651
Vanuatu,1999,1.59711
Vanuatu,2000,1.63738
Vanuatu,2001,1.66906
Vanuatu,2002,1.63371
Vanuatu,2003,1.58417
Vanuatu,2004,1.55516
Vanuatu,2005,1.5544
Vanuatu,2006,1.46817
Vanuatu,2007,1.2809
Vanuatu,2008,1.06534
Vanuatu,2009,1.03776
Vanuatu,2010,0.939312
Vanuatu,2011,0.965385
Vanuatu,2012,1.12252
Vanuatu,2013,1.1996
Vanuatu,2014,1.20513
Venezuela,1949,0.766647
Venezuela,1950,0.806574
Venezuela,1951,0.846815
Venezuela,1952,0.873576
Venezuela,1953,0.908595
Venezuela,1954,0.928878
Venezuela,1955,0.944944
Venezuela,1956,0.965551
Venezuela,1957,0.986446
Venezuela,1958,1.00428
Venezuela,1959,1.01659
Venezuela,1960,1.02008
Venezuela,1961,1.02407
Venezuela,1962,1.01809
Venezuela,1963,1.00576
Venezuela,1964,0.991369
Venezuela,1965,0.97646
Venezuela,1966,0.949041
Venezuela,1967,0.91844
Venezuela,1968,0.884142
Venezuela,1969,0.853699
Venezuela,1970,0.819709
Venezuela,1971,0.788959
Venezuela,1972,0.739215
Venezuela,1973,0.690704
Venezuela,1974,0.636722
Venezuela,1975,0.571257
Venezuela,1976,0.501056
Venezuela,1977,0.511478
Venezuela,1978,0.29563
Venezuela,1979,0.215484
Venezuela,1980,0.227158
Venezuela,1981,0.325315
Venezuela,1982,0.168396
Venezuela,1983,0.088101
Venezuela,1984,0.030971
Venezuela,1985,0.018717
Venezuela,1986,-0.178047
Venezuela,1987,-0.278984
Venezuela,1988,-0.459882
Venezuela,1989,-0.944823
Venezuela,1990,-0.938607
Venezuela,1991,-0.938028
Venezuela,1992,-1.07966
Venezuela,1993,-1.20004
Venezuela,1994,-1.29758
Venezuela,1995,-1.20865
Venezuela,1996,-1.21478
Venezuela,1997,-1.01357
Venezuela,1998,-0.819694
Venezuela,1999,-0.746997
Venezuela,2000,-0.681567
Venezuela,2001,-0.769541
Venezuela,2002,-0.924461
Venezuela,2003,-0.844886
Venezuela,2004,-0.885618
Venezuela,2005,-0.904538
Venezuela,2006,-1.02455
Venezuela,2007,-1.05081
Venezuela,2008,-1.00561
Venezuela,2009,-0.958851
Venezuela,2010,-0.877919
Venezuela,2011,-0.799672
Venezuela,2012,-0.815327
Venezuela,2013,-0.704043
Venezuela,2014,-0.670782
Vietnam,1954,-1.71824
Vietnam,1955,-1.60509
Vietnam,1956,-1.50642
Vietnam,1957,-1.40192
Vietnam,1958,-1.22928
Vietnam,1959,-1.13586
Vietnam,1960,-1.08195
Vietnam,1961,-1.04955
Vietnam,1962,-1.03496
Vietnam,1963,-1.02924
Vietnam,1964,-1.02998
Vietnam,1965,-1.03976
Vietnam,1966,-1.06067
Vietnam,1967,-1.03791
Vietnam,1968,-1.02561
Vietnam,1969,-1.02021
Vietnam,1970,-1.02697
Vietnam,1971,-1.03403
Vietnam,1972,-1.05234
Vietnam,1973,-1.08436
Vietnam,1974,-1.15125
Vietnam,1975,-1.27231
Vietnam,1976,-1.47113
Vietnam,1977,-1.49586
Vietnam,1978,-1.49745
Vietnam,1979,-1.48789
Vietnam,1980,-1.22794
Vietnam,1981,-1.10941
Vietnam,1982,-1.09705
Vietnam,1983,-1.18617
Vietnam,1984,-1.21558
Vietnam,1985,-1.19972
Vietnam,1986,-1.22712
Vietnam,1987,-1.05174
Vietnam,1988,-0.791244
Vietnam,1989,-0.669121
Vietnam,1990,-0.517622
Vietnam,1991,-0.311522
Vietnam,1992,-0.056896
Vietnam,1993,0.126891
Vietnam,1994,0.086495
Vietnam,1995,0.223295
Vietnam,1996,0.232999
Vietnam,1997,0.135812
Vietnam,1998,0.130632
Vietnam,1999,0.048427
Vietnam,2000,-0.16421
Vietnam,2001,-0.357227
Vietnam,2002,-0.388875
Vietnam,2003,-0.480506
Vietnam,2004,-0.510267
Vietnam,2005,-0.427997
Vietnam,2006,-0.398937
Vietnam,2007,-0.467537
Vietnam,2008,-0.551011
Vietnam,2009,-0.422034
Vietnam,2010,-0.431354
Vietnam,2011,-0.452383
Vietnam,2012,-0.49164
Vietnam,2013,-0.491141
Vietnam,2014,-0.470161
West Germany,1949,0.925681
West Germany,1950,0.979907
West Germany,1951,1.03627
West Germany,1952,1.08457
West Germany,1953,1.1373
West Germany,1954,1.1843
West Germany,1955,1.21484
West Germany,1956,1.25182
West Germany,1957,1.28179
West Germany,1958,1.31679
West Germany,1959,1.34597
West Germany,1960,1.37135
West Germany,1961,1.39509
West Germany,1962,1.41026
West Germany,1963,1.4233
West Germany,1964,1.4384
West Germany,1965,1.4555
West Germany,1966,1.47564
West Germany,1967,1.48886
West Germany,1968,1.50694
West Germany,1969,1.52507
West Germany,1970,1.53644
West Germany,1971,1.53719
West Germany,1972,1.54383
West Germany,1973,1.54962
West Germany,1974,1.54775
West Germany,1975,1.54688
West Germany,1976,1.54458
West Germany,1977,1.45768
West Germany,1978,1.49248
West Germany,1979,1.45223
West Germany,1980,1.33274
West Germany,1981,1.2917
West Germany,1982,1.23779
West Germany,1983,1.24363
West Germany,1984,1.2168
West Germany,1985,1.26267
West Germany,1986,1.30833
West Germany,1987,1.28731
West Germany,1988,1.29215
West Germany,1989,1.40577
West Germany,1990,1.40666
World,1949,0.021255326
World,1950,0.030353178
World,1951,0.055583203
World,1952,0.073189717
World,1953,0.071296735
World,1954,0.039069662
World,1955,0.042201553
World,1956,0.018748312
World,1957,0.017190229
World,1958,0.004933625
World,1959,-0.012791805
World,1960,0.007919859
World,1961,0.011739262
World,1962,-0.029119663
World,1963,-0.042393426
World,1964,-0.061349036
World,1965,-0.063877811
World,1966,-0.049366513
World,1967,-0.057615905
World,1968,-0.0704609
World,1969,-0.08359048
World,1970,-0.093080946
World,1971,-0.090003911
World,1972,-0.099600029
World,1973,-0.098875414
World,1974,-0.107353907
World,1975,-0.127124111
World,1976,-0.120027792
World,1977,-0.133169791
World,1978,-0.126497424
World,1979,-0.110361197
World,1980,-0.103225199
World,1981,-0.081655648
World,1982,-0.074063123
World,1983,-0.052869951
World,1984,-0.032104663
World,1985,-0.010078867
World,1986,0.031239311
World,1987,0.052691248
World,1988,0.064851003
World,1989,0.076614791
World,1990,0.10915891
World,1991,0.162073893
World,1992,0.201372521
World,1993,0.255528897
World,1994,0.283739828
World,1995,0.318787798
World,1996,0.346515651
World,1997,0.368100212
World,1998,0.384284467
World,1999,0.424336379
World,2000,0.453967114
World,2001,0.473822271
World,2002,0.49959448
World,2003,0.529510736
World,2004,0.566891904
