Entity,Year,CO2 from gas (CDIAC & GCP (2018)),CO2 from coal (CDIAC & GCP (2018)),CO2 from oil (CDIAC & GCP (2018)),CO2 from cement (CDIAC & GCP (2018)),CO2 from flaring (CDIAC & GCP (2018))
South Africa,1953,0,63885504,6060256,1058896,0
South Africa,1954,0,66058256,6774736,1077216,0
South Africa,1955,0,74152032,7628448,1165152,0
South Africa,1956,0,77526576,8511472,1234768,0
South Africa,1957,0,80347856,8057136,1260416,0
South Africa,1958,0,85711952,9196640,1355680,0
South Africa,1959,0,84521152,8643376,1319040,0
South Africa,1960,0,87441360,9068400,1348352,0
South Africa,1961,0,90471488,10365456,1293392,0
South Africa,1962,0,93259792,11090928,1326368,0
South Africa,1963,0,96601360,11695488,1436288,0
South Africa,1964,0,102551696,15286208,1722080,0
South Africa,1965,0,111099808,15121328,1934592,0
South Africa,1966,0,109044304,17217136,1985888,0
South Africa,1967,0,112906160,18873264,1996880,0
South Africa,1968,0,118471776,17297744,2198400,0
South Africa,1969,0,120710480,19910176,2542816,0
South Africa,1970,0,123894496,22881680,2865248,0
South Africa,1971,0,133424560,32089312,2916544,0
South Africa,1972,0,137865328,30678672,3044784,0
South Africa,1973,0,137238784,32730512,3418512,0
South Africa,1974,0,140345856,32605936,3638352,0
South Africa,1975,0,144475184,37002736,3576064,0
South Africa,1976,0,151759216,37684240,3513776,0
South Africa,1977,0,158596240,37915072,3275616,0
South Africa,1978,0,161538432,36995408,3400192,0
South Africa,1979,0,179979344,35313632,3436832,0
South Africa,1980,0,194060096,30620048,3587056,0
South Africa,1981,0,218143568,34976544,4034064,0
South Africa,1982,0,230751392,45774352,3990096,0
South Africa,1983,0,239823456,48232896,3935136,0
South Africa,1984,0,264775296,46836912,4078032,0
South Africa,1985,0,273528592,46913856,3506448,0
South Africa,1986,0,280292336,46943168,3345232,0
South Africa,1987,0,283981984,41421520,3356224,0
South Africa,1988,0,293665936,44880336,4228256,0
South Africa,1989,0,283952672,52875184,4001088,0
South Africa,1990,3444160,265097728,40615440,3891168,0
South Africa,1991,3491792,277712880,41238320,3700640,0
South Africa,1992,3517440,259667680,34753040,3502784,0
South Africa,1993,3924144,289723472,23471584,3664000,0
South Africa,1994,3924144,299198576,31825504,3938800,0
South Africa,1995,3924144,319530112,33983600,4521376,0
South Africa,1996,3532096,324110112,31975728,4484736,0
South Africa,1997,3154704,333295760,44484624,4880448,0
South Africa,1998,2656400,325821200,44587216,4352832,0
South Africa,1999,3473472,336747248,30689664,4019408,0
South Africa,2000,3198672,337883088,33302096,3971776,0
South Africa,2001,4154976,337692560,25886160,4004752,0
South Africa,2002,4122000,325528080,22449328,4246576,0
South Africa,2003,2469536,357441520,39743408,4470080,0
South Africa,2004,6364368,384086128,54238192,5129600,0
South Africa,2005,6313072,376717824,27831744,5712176,0
South Africa,2006,6126208,382019632,53080368,6305744,0
South Africa,2007,7892256,392168912,59327488,6804048,0
South Africa,2008,8119424,418296896,63233312,6712448,0
South Africa,2009,7038544,412676320,77116208,5873392,0
South Africa,2010,8866880,406828576,52600384,5415392,0
South Africa,2011,8800928,399815680,55982256,5598592,0
South Africa,2012,9236944,397463392,55930960,5759808,0
South Africa,2013,9365184,390706976,59858768,6063920,0
South Africa,2014,8808256,414281152,60265472,6016288,0
South Korea,1945,0,0,0,3664,0
South Korea,1946,0,479984,0,3664,0
South Korea,1947,0,886688,0,7328,0
South Korea,1948,0,1663456,0,7328,0
South Korea,1949,0,2165424,0,10992,0
South Korea,1950,0,1681776,498304,7328,0
South Korea,1951,0,2363280,556928,3664,0
South Korea,1952,0,2780976,663184,18320,0
South Korea,1953,0,3660336,1007600,21984,0
South Korea,1954,0,4067040,1062560,29312,0
South Korea,1955,0,5294480,1121184,29312,0
South Korea,1956,0,6096896,1436288,21984,0
South Korea,1957,0,6697792,1469264,47632,0
South Korea,1958,0,7170448,1689104,146560,0
South Korea,1959,0,8892528,2150768,179536,0
South Korea,1960,0,10237216,2084816,216176,0
South Korea,1961,0,11900672,2290000,260144,0
South Korea,1962,0,13919536,2953184,392048,0
South Korea,1963,0,16773792,3927808,388384,0
South Korea,1964,0,18334656,3249968,619216,0
South Korea,1965,0,19635376,4547024,802416,0
South Korea,1966,0,22526272,6525584,937984,0
South Korea,1967,0,23409296,10493696,1216448,0
South Korea,1968,0,20045744,15385136,1780704,0
South Korea,1969,0,20031088,20049408,2407248,0
South Korea,1970,0,23281056,27553280,2901888,0
South Korea,1971,0,23541200,31602000,3425840,0
South Korea,1972,0,24519488,32539984,3231648,0
South Korea,1973,0,28758736,40197744,4074368,0
South Korea,1974,0,29535504,41681664,4407792,0
South Korea,1975,0,30678672,46034496,5048992,0
South Korea,1976,0,33796736,53516384,5917360,0
South Korea,1977,0,37061360,61489248,7075184,0
South Korea,1978,0,36350544,69421808,7540512,0
South Korea,1979,0,46001520,78922560,8178048,0
South Korea,1980,0,49423696,77555888,7778672,0
South Korea,1981,0,55080912,76764464,7782336,0
South Korea,1982,0,57312288,75562672,8914512,0
South Korea,1983,0,61408640,78768672,10603616,0
South Korea,1984,0,75188944,78420592,10171264,0
South Korea,1985,0,89324656,78684400,10178592,0
South Korea,1986,146560,88031264,82461984,11662512,0
South Korea,1987,4334512,89669072,85711952,12787360,0
South Korea,1988,5609584,98539616,103185568,14447152,0
South Korea,1989,5422720,97773840,117273648,15183616,0
South Korea,1990,6236128,94773024,128987456,16744480,0
South Korea,1991,7214416,96436480,140177312,17440640,0
South Korea,1992,9288240,86888096,165730048,22145216,0
South Korea,1993,11842048,97103328,189164992,23577840,0
South Korea,1994,15711232,100411920,202355392,25277936,0
South Korea,1995,19049136,104947952,222994704,27472672,0
South Korea,1996,24977488,110821344,238467776,29117808,62288
South Korea,1997,30506464,122487520,246609184,30055792,21984
South Korea,1998,28586528,124689584,188278304,22965952,14656
South Korea,1999,34808000,130573968,210141392,23995536,18320
South Korea,2000,38926336,160105808,222617312,25541744,0
South Korea,2001,42890784,170386992,210614048,25933792,0
South Korea,2002,48537008,177898192,211152656,27663200,0
South Korea,2003,50361680,183885168,201325808,30260976,0
South Korea,2004,57869216,192246416,203384976,28381344,0
South Korea,2005,62647072,186959264,187329328,25607696,0
South Korea,2006,65695520,199369232,178312224,26893760,0
South Korea,2007,71312432,213398688,184559344,26003408,0
South Korea,2008,72811008,238841504,169782432,25739600,0
South Korea,2009,72572848,245539296,165352656,24977488,0
South Korea,2010,88415984,279427632,174776464,23629136,0
South Korea,2011,95172400,304650608,165052208,24043168,0
South Korea,2012,102932752,292258960,164942288,23350672,0
South Korea,2013,108971024,295805712,163674544,23566848,0
South Korea,2014,98715488,308365904,156145024,23445936,0
South Sudan,2012,0,0,1330032,0,0
South Sudan,2013,0,0,1447280,0,0
South Sudan,2014,0,0,1494912,0,0
Spain,1830,0,3664,0,0,0
Spain,1831,0,3664,0,0,0
Spain,1832,0,3664,0,0,0
Spain,1833,0,3664,0,0,0
Spain,1834,0,3664,0,0,0
Spain,1835,0,3664,0,0,0
Spain,1836,0,21984,0,0,0
Spain,1837,0,36640,0,0,0
Spain,1838,0,25648,0,0,0
Spain,1839,0,47632,0,0,0
Spain,1840,0,36640,0,0,0
Spain,1841,0,102592,0,0,0
Spain,1842,0,142896,0,0,0
Spain,1843,0,172208,0,0,0
Spain,1844,0,201520,0,0,0
Spain,1845,0,274800,0,0,0
Spain,1846,0,282128,0,0,0
Spain,1847,0,260144,0,0,0
Spain,1848,0,293120,0,0,0
Spain,1849,0,326096,0,0,0
Spain,1850,0,494640,0,0,0
Spain,1851,0,509296,0,0,0
Spain,1852,0,534944,0,0,0
Spain,1853,0,652192,0,0,0
Spain,1854,0,549600,0,0,0
Spain,1855,0,553264,0,0,0
Spain,1856,0,754784,0,0,0
Spain,1857,0,850048,0,0,0
Spain,1858,0,1150496,0,0,0
Spain,1859,0,1630480,0,0,0
Spain,1860,0,1930928,0,0,0
Spain,1861,0,2004208,0,0,0
Spain,1862,0,2187408,0,0,0
Spain,1863,0,2432896,0,0,0
Spain,1864,0,2333968,0,0,0
Spain,1865,0,2304656,0,0,0
Spain,1866,0,2290000,0,0,0
Spain,1867,0,2557472,0,0,0
Spain,1868,0,2660064,0,0,0
Spain,1869,0,2634416,3664,0,0
Spain,1870,0,3066768,7328,0,0
Spain,1871,0,2934864,3664,0,0
Spain,1872,0,3253632,7328,0,0
Spain,1873,0,3132720,3664,0,0
Spain,1874,0,3110736,7328,0,0
Spain,1875,0,3279280,10992,0,0
Spain,1876,0,3568736,3664,0,0
Spain,1877,0,3770256,10992,0,0
Spain,1878,0,3751936,7328,0,0
Spain,1879,0,3938800,32976,0,0
Spain,1880,0,4338176,76944,0,0
Spain,1881,0,4788848,142896,0,0
Spain,1882,0,5276160,106256,0,0
Spain,1883,0,5778128,124576,0,0
Spain,1884,0,5734160,135568,0,0
Spain,1885,0,5583936,175872,0,0
Spain,1886,0,5957664,139232,0,0
Spain,1887,0,6008960,131904,0,0
Spain,1888,0,6250784,179536,0,0
Spain,1889,0,6723440,102592,0,0
Spain,1890,0,7181440,157552,0,0
Spain,1891,0,7771344,168544,0,0
Spain,1892,0,8159728,139232,0,0
Spain,1893,0,7950880,168544,0,0
Spain,1894,0,8599408,135568,0,0
Spain,1895,0,8467504,135568,0,0
Spain,1896,0,9181984,120912,0,0
Spain,1897,0,9438464,106256,0,0
Spain,1898,0,9273584,102592,0,0
Spain,1899,0,10552320,73280,0,0
Spain,1900,0,11087264,131904,0,0
Spain,1901,0,11695488,109920,0,0
Spain,1902,0,12230432,106256,0,0
Spain,1903,0,12076544,98928,0,0
Spain,1904,0,12904608,87936,0,0
Spain,1905,0,13483520,87936,0,0
Spain,1906,0,13710688,150224,0,0
Spain,1907,0,14018464,76944,0,0
Spain,1908,0,14696304,87936,0,0
Spain,1909,0,15048048,117248,0,0
Spain,1910,0,14798896,95264,0,0
Spain,1911,0,14626688,102592,0,0
Spain,1912,0,15883440,98928,0,0
Spain,1913,43968,17253776,120912,0,0
Spain,1914,29312,17037600,234496,0,0
Spain,1915,36640,14993088,282128,0,0
Spain,1916,139232,17447968,278464,0,0
Spain,1917,95264,15535360,219840,0,0
Spain,1918,106256,16455024,172208,0,0
Spain,1919,58624,15539024,333424,0,0
Spain,1920,98928,13461536,494640,0,0
Spain,1921,98928,14322576,425024,0,0
Spain,1922,54960,14472800,417696,0,0
Spain,1923,0,16740816,472656,0,0
Spain,1924,0,17722768,666848,0,0
Spain,1925,0,18320000,729136,0,0
Spain,1926,58624,17513920,806080,0,0
Spain,1927,161216,20228944,1058896,0,0
Spain,1928,0,19485152,1260416,769440,0
Spain,1929,0,21654240,1414304,908672,0
Spain,1930,293120,20566032,1872304,916000,0
Spain,1931,315104,19184704,2224048,813408,0
Spain,1932,333424,17905968,2231376,710816,0
Spain,1933,344416,15667264,2000544,699824,0
Spain,1934,351744,16385408,2835936,677840,0
Spain,1935,362736,18730368,2693040,674176,0
Spain,1936,340752,7419600,0,300448,0
Spain,1937,260144,4796176,0,190528,0
Spain,1938,271136,12655456,0,296784,0
Spain,1939,322432,14802560,0,593568,0
Spain,1940,395712,20452448,0,776768,0
Spain,1941,227168,20470768,0,817072,0
Spain,1942,300448,21943696,0,820736,0
Spain,1943,344416,22665504,0,846384,0
Spain,1944,381056,24501168,0,919664,0
Spain,1945,362736,25087408,1864976,959968,0
Spain,1946,384720,25021456,1619488,1069888,0
Spain,1947,410368,24383920,5298144,1088208,0
Spain,1948,447008,25468464,5646224,1161488,0
Spain,1949,490976,27362752,6793056,1121184,0
Spain,1950,0,26509040,5276160,1256752,0
Spain,1951,0,26443088,5312800,1366672,0
Spain,1952,0,29158112,6979920,1476592,0
Spain,1953,0,30103424,7214416,1623152,0
Spain,1954,0,30074112,7764016,1897952,0
Spain,1955,0,29605120,8526128,2158096,0
Spain,1956,0,29590464,10405760,2355952,0
Spain,1957,0,33441328,14315248,2476864,0
Spain,1958,0,36152688,17088896,2652736,0
Spain,1959,0,32763488,16484336,2854256,0
Spain,1960,0,31796192,14234640,2857920,0
Spain,1961,0,33576896,16751808,3301264,0
Spain,1962,0,34514880,21855760,3634688,0
Spain,1963,3664,34478240,20430464,3861856,0
Spain,1964,3664,32543648,27575264,4235584,0
Spain,1965,7328,34470912,31752224,4829152,0
Spain,1966,14656,31920768,39714096,6016288,0
Spain,1967,7328,32140608,47588032,6712448,0
Spain,1968,3664,32734176,56883600,7452576,0
Spain,1969,128240,32796464,55751424,8130416,0
Spain,1970,164880,36379856,71971952,8320944,0
Spain,1971,817072,35130432,84077808,8551776,0
Spain,1972,1626816,36185664,97345152,9753568,0
Spain,1973,2158096,35119440,106816592,11145888,0
Spain,1974,2070160,36749920,123110400,11079936,0
Spain,1975,2539152,41139392,125807104,12006928,0
Spain,1976,3312256,40615440,141796800,12556528,0
Spain,1977,3066768,44356384,134131712,13948848,0
Spain,1978,3088752,36229632,145940784,15066368,0
Spain,1979,3506448,42154320,144013520,13908544,0
Spain,1980,3986432,49251488,147633552,13956176,0
Spain,1981,4407792,56762688,131625536,14326240,0
Spain,1982,4788848,66296416,123916480,14732944,0
Spain,1983,5038000,69348528,115045936,15267888,0
Spain,1984,4785184,69517072,111814288,12673776,0
Spain,1985,5382416,75005744,108619280,12058224,0
Spain,1986,5023344,73441216,99719424,11977616,153888
Spain,1987,5485008,70319488,103310144,11468320,139232
Spain,1988,7507536,60990944,117566768,12659120,142896
Spain,1989,10123632,75423440,127148128,13641072,146560
Spain,1990,11373056,73496176,119417088,14003808,124576
Spain,1991,12813008,76196544,123799232,12516224,124576
Spain,1992,13399248,78105488,129833840,12267072,124576
Spain,1993,13142768,70183920,124319520,11398704,29312
Spain,1994,14410512,71968288,134300256,12530880,3664
Spain,1995,17671472,72396976,138165776,13168416,10992
Spain,1996,19778272,61698096,139092768,12534544,10992
Spain,1997,25878832,69619664,142591888,13769312,7328
Spain,1998,26567664,67120816,151147328,16484336,7328
Spain,1999,30411200,75046048,158827072,17829024,10992
Spain,2000,34829984,79615056,160736016,19012496,0
Spain,2001,37530352,72928256,166939168,20188640,0
Spain,2002,42912768,82326416,167888144,21137616,0
Spain,2003,48866768,76218528,173450096,22299104,0
Spain,2004,57605408,79670016,179151280,22720464,0
Spain,2005,68296960,78039536,181752720,25087408,0
Spain,2006,71477312,69997056,181357008,26923072,0
Spain,2007,72734064,75474736,182467200,27267488,0
Spain,2008,79889856,53747216,174410064,20972736,0
Spain,2009,71455328,40102480,161739952,14703632,0
Spain,2010,71239152,31008432,155379248,13065824,0
Spain,2011,66219472,47346208,145713616,11050624,0
Spain,2012,65391408,58242944,132984880,7943552,0
Spain,2013,59873424,41604720,128522128,6844352,0
Spain,2014,54157584,43425728,128932496,7269376,0
Sri Lanka,1950,0,992944,630208,0,0
Sri Lanka,1951,0,641200,872032,32976,0
Sri Lanka,1952,0,1003936,908672,29312,0
Sri Lanka,1953,0,1033248,1000272,32976,0
Sri Lanka,1954,0,769440,974624,40304,0
Sri Lanka,1955,0,509296,1121184,36640,0
Sri Lanka,1956,0,395712,978288,43968,0
Sri Lanka,1957,0,751120,1538880,25648,0
Sri Lanka,1958,0,472656,1439952,40304,0
Sri Lanka,1959,0,468992,1535216,47632,0
Sri Lanka,1960,0,688832,1524224,43968,0
Sri Lanka,1961,0,373728,1919936,40304,0
Sri Lanka,1962,0,377392,2139776,43968,0
Sri Lanka,1963,0,388384,2106800,36640,0
Sri Lanka,1964,0,468992,1766048,36640,0
Sri Lanka,1965,0,370064,2242368,43968,0
Sri Lanka,1966,0,84272,2535488,40304,0
Sri Lanka,1967,0,370064,2480528,95264,0
Sri Lanka,1968,0,113584,3015472,109920,0
Sri Lanka,1969,0,62288,4114672,139232,0
Sri Lanka,1970,0,58624,3374544,161216,0
Sri Lanka,1971,0,36640,2967840,190528,0
Sri Lanka,1972,0,3664,3345232,190528,0
Sri Lanka,1973,0,21984,3458816,208848,0
Sri Lanka,1974,0,21984,2678384,234496,0
Sri Lanka,1975,0,10992,2689376,194192,0
Sri Lanka,1976,0,10992,2579456,212512,0
Sri Lanka,1977,0,3664,2740672,175872,0
Sri Lanka,1978,0,29312,3132720,285792,0
Sri Lanka,1979,0,3664,3524768,296784,0
Sri Lanka,1980,0,3664,3118064,285792,0
Sri Lanka,1981,0,3664,3704304,318768,0
Sri Lanka,1982,0,87936,4085360,322432,0
Sri Lanka,1983,0,76944,4550688,252816,0
Sri Lanka,1984,0,7328,3623696,249152,0
Sri Lanka,1985,0,7328,3649344,296784,0
Sri Lanka,1986,0,3664,3400192,296784,0
Sri Lanka,1987,0,0,3773920,296784,0
Sri Lanka,1988,0,0,3290272,197856,0
Sri Lanka,1989,0,3664,3279280,197856,0
Sri Lanka,1990,0,3664,3667664,197856,0
Sri Lanka,1991,0,7328,3968112,197856,0
Sri Lanka,1992,0,3664,4770528,406704,0
Sri Lanka,1993,0,3664,4697248,337088,0
Sri Lanka,1994,0,7328,5052656,461664,0
Sri Lanka,1995,0,3664,5448368,447008,0
Sri Lanka,1996,0,3664,6587872,461664,0
Sri Lanka,1997,0,7328,7122816,479984,0
Sri Lanka,1998,0,3664,7379296,436016,0
Sri Lanka,1999,0,3664,8115760,487312,0
Sri Lanka,2000,0,3664,9724256,501968,0
Sri Lanka,2001,0,3664,9878144,553264,0
Sri Lanka,2002,0,3664,10537664,505632,0
Sri Lanka,2003,0,230832,10259200,578912,0
Sri Lanka,2004,0,230832,11362064,696160,0
Sri Lanka,2005,0,230832,11112912,747456,0
Sri Lanka,2006,0,227168,10940704,798752,0
Sri Lanka,2007,0,161216,11336416,846384,0
Sri Lanka,2008,0,219840,11079936,897680,0
Sri Lanka,2009,0,223504,11995936,945312,0
Sri Lanka,2010,0,227168,12160816,864704,0
Sri Lanka,2011,0,1132176,13003536,989280,0
Sri Lanka,2012,0,1919936,13102464,1000272,0
Sri Lanka,2013,0,2018864,12497904,959968,0
Sri Lanka,2014,0,3880176,13560464,937984,0
Sudan,1950,0,146560,406704,0,0
Sudan,1951,0,161216,560592,0,0
Sudan,1952,0,128240,630208,0,0
Sudan,1953,0,183200,648528,0,0
Sudan,1954,0,73280,743792,0,0
Sudan,1955,0,131904,762112,32976,0
Sudan,1956,0,73280,791424,32976,0
Sudan,1957,0,87936,1036912,29312,0
Sudan,1958,0,128240,1121184,43968,0
Sudan,1959,0,84272,1231104,51296,0
Sudan,1960,0,32976,1271408,58624,0
Sudan,1961,0,43968,1300720,40304,0
Sudan,1962,0,25648,1406976,51296,0
Sudan,1963,0,51296,1568192,58624,0
Sudan,1964,0,0,1813680,43968,0
Sudan,1965,0,18320,2366944,40304,0
Sudan,1966,0,3664,2590448,51296,0
Sudan,1967,0,3664,3114400,65952,0
Sudan,1968,0,3664,3026464,73280,0
Sudan,1969,0,3664,4092688,84272,0
Sudan,1970,0,3664,4770528,76944,0
Sudan,1971,0,3664,4880448,95264,0
Sudan,1972,0,0,5294480,80608,0
Sudan,1973,0,3664,5316464,102592,0
Sudan,1974,0,0,5528976,150224,0
Sudan,1975,0,0,4129328,106256,0
Sudan,1976,0,0,3685984,65952,0
Sudan,1977,0,0,3729952,73280,0
Sudan,1978,0,0,3341568,95264,0
Sudan,1979,0,0,3477136,91600,0
Sudan,1980,0,0,3653008,91600,0
Sudan,1981,0,0,3565072,73280,0
Sudan,1982,0,0,3733616,91600,0
Sudan,1983,0,0,3806896,98928,0
Sudan,1984,0,0,3414848,87936,0
Sudan,1985,0,0,3975440,95264,0
Sudan,1986,0,0,4173296,73280,0
Sudan,1987,0,0,3286608,62288,0
Sudan,1988,0,0,4774192,69616,0
Sudan,1989,0,0,3682320,73280,0
Sudan,1990,0,0,5133264,84272,0
Sudan,1991,0,0,4803504,84272,0
Sudan,1992,0,0,4250240,124576,0
Sudan,1993,0,0,2894560,124576,0
Sudan,1994,0,0,4063376,80608,0
Sudan,1995,0,0,4100016,194192,0
Sudan,1996,0,0,4239248,190528,0
Sudan,1997,0,0,5276160,139232,0
Sudan,1998,0,0,4594656,98928,0
Sudan,1999,0,0,4975712,113584,0
Sudan,2000,0,0,5455696,73280,0
Sudan,2001,0,0,6269104,95264,0
Sudan,2002,0,0,8009504,102592,0
Sudan,2003,0,0,8929168,135568,0
Sudan,2004,0,0,11299776,153888,0
Sudan,2005,0,0,10808800,164880,0
Sudan,2006,0,0,11904336,98928,0
Sudan,2007,0,0,13952512,161216,0
Sudan,2008,0,0,14776912,124576,0
Sudan,2009,0,0,15238576,311440,0
Sudan,2010,0,0,14967440,959968,0
Sudan,2011,0,0,14150368,1494912,0
Sudan,2012,0,0,12882624,1747728,0
Sudan,2013,0,0,13699696,1762384,0
Sudan,2014,0,0,13619088,1733072,0
Suriname,1950,0,3664,208848,0,0
Suriname,1951,0,3664,230832,0,0
Suriname,1952,0,7328,260144,0,0
Suriname,1953,0,0,311440,0,0
Suriname,1954,0,10992,326096,0,0
Suriname,1955,0,3664,307776,0,0
Suriname,1956,0,0,340752,0,0
Suriname,1957,0,0,373728,0,0
Suriname,1958,0,0,318768,0,0
Suriname,1959,0,0,366400,0,0
Suriname,1960,0,0,432352,0,0
Suriname,1961,0,0,428688,0,0
Suriname,1962,0,0,494640,0,0
Suriname,1963,0,0,531280,0,0
Suriname,1964,0,14656,593568,0,0
Suriname,1965,0,21984,773104,0,0
Suriname,1966,0,51296,1044240,0,0
Suriname,1967,0,43968,1289728,0,0
Suriname,1968,0,65952,1384992,0,0
Suriname,1969,0,69616,1450944,0,0
Suriname,1970,0,80608,1527888,0,0
Suriname,1971,0,84272,1604832,25648,0
Suriname,1972,0,84272,1630480,29312,0
Suriname,1973,0,91600,1985888,29312,0
Suriname,1974,0,95264,1483920,21984,0
Suriname,1975,0,87936,1916272,14656,0
Suriname,1976,0,80608,1890624,25648,0
Suriname,1977,0,80608,1795360,21984,0
Suriname,1978,0,76944,2286336,29312,0
Suriname,1979,0,76944,2187408,29312,0
Suriname,1980,0,69616,2271680,32976,0
Suriname,1981,0,54960,1934592,36640,0
Suriname,1982,0,43968,1791696,36640,0
Suriname,1983,0,43968,1293392,36640,0
Suriname,1984,0,29312,1498576,25648,0
Suriname,1985,0,0,1571856,25648,0
Suriname,1986,0,0,1733072,25648,0
Suriname,1987,0,0,1733072,25648,0
Suriname,1988,0,0,1850320,25648,0
Suriname,1989,0,0,1828336,25648,0
Suriname,1990,0,0,1744064,25648,0
Suriname,1991,0,0,2026192,25648,0
Suriname,1992,0,0,2040848,25648,0
Suriname,1993,0,0,2015200,25648,0
Suriname,1994,0,0,2015200,29312,0
Suriname,1995,0,0,2033520,29312,0
Suriname,1996,0,0,2055504,29312,0
Suriname,1997,0,0,2077488,29312,0
Suriname,1998,0,0,2077488,29312,0
Suriname,1999,0,0,2095808,29312,0
Suriname,2000,0,0,2165424,29312,0
Suriname,2001,7328,0,2326640,32976,0
Suriname,2002,7328,0,1524224,32976,0
Suriname,2003,7328,0,1498576,32976,0
Suriname,2004,7328,0,1516896,32976,0
Suriname,2005,7328,0,1553536,32976,0
Suriname,2006,7328,0,1703760,32976,0
Suriname,2007,7328,0,1722080,32976,0
Suriname,2008,7328,0,1897952,32976,3664
Suriname,2009,7328,0,1963904,25648,3664
Suriname,2010,7328,0,2366944,21984,3664
Suriname,2011,7328,0,1919936,36640,3664
Suriname,2012,7328,0,2187408,58624,3664
Suriname,2013,7328,0,1839328,65952,3664
Suriname,2014,7328,0,1912608,65952,3664
Swaziland,1950,0,3664,0,0,0
Swaziland,1951,0,3664,0,0,0
Swaziland,1952,0,3664,0,0,0
Swaziland,1953,0,3664,0,0,0
Swaziland,1954,0,3664,0,0,0
Swaziland,1955,0,3664,0,0,0
Swaziland,1956,0,3664,0,0,0
Swaziland,1957,0,3664,0,0,0
Swaziland,1958,0,3664,0,0,0
Swaziland,1959,0,3664,0,0,0
Swaziland,1960,0,32976,0,0,0
Swaziland,1961,0,3664,0,0,0
Swaziland,1964,0,10992,0,0,0
Swaziland,1965,0,80608,0,0,0
Swaziland,1966,0,201520,0,0,0
Swaziland,1967,0,227168,0,0,0
Swaziland,1968,0,278464,0,0,0
Swaziland,1969,0,304112,0,0,0
Swaziland,1970,0,366400,0,0,0
Swaziland,1971,0,399376,0,0,0
Swaziland,1972,0,381056,0,0,0
Swaziland,1973,0,370064,0,0,0
Swaziland,1974,0,311440,0,0,0
Swaziland,1975,0,337088,0,0,0
Swaziland,1976,0,333424,0,0,0
Swaziland,1977,0,340752,0,0,0
Swaziland,1978,0,439680,0,0,0
Swaziland,1979,0,447008,0,0,0
Swaziland,1980,0,465328,0,0,0
Swaziland,1981,0,436016,0,0,0
Swaziland,1982,0,436016,0,0,0
Swaziland,1983,0,271136,0,0,0
Swaziland,1984,0,333424,0,0,0
Swaziland,1985,0,439680,0,0,0
Swaziland,1986,0,458000,0,0,0
Swaziland,1987,0,436016,0,0,0
