Entity,Year,Reported Smallpox cases (WHO),"World Region (World Bank, 2017)"
Turkey,1965,,Europe and Central Asia
Turkey,1966,,Europe and Central Asia
Uganda,1920,,Sub-Saharan Africa
Uganda,1921,506,Sub-Saharan Africa
Uganda,1922,104,Sub-Saharan Africa
Uganda,1923,97,Sub-Saharan Africa
Uganda,1924,7,Sub-Saharan Africa
Uganda,1925,13,Sub-Saharan Africa
Uganda,1926,6,Sub-Saharan Africa
Uganda,1927,17,Sub-Saharan Africa
Uganda,1928,1,Sub-Saharan Africa
Uganda,1929,32,Sub-Saharan Africa
Uganda,1930,2,Sub-Saharan Africa
Uganda,1931,0,Sub-Saharan Africa
Uganda,1932,0,Sub-Saharan Africa
Uganda,1933,0,Sub-Saharan Africa
Uganda,1934,0,Sub-Saharan Africa
Uganda,1935,2,Sub-Saharan Africa
Uganda,1936,32,Sub-Saharan Africa
Uganda,1937,0,Sub-Saharan Africa
Uganda,1938,0,Sub-Saharan Africa
Uganda,1939,0,Sub-Saharan Africa
Uganda,1940,10,Sub-Saharan Africa
Uganda,1941,32,Sub-Saharan Africa
Uganda,1942,0,Sub-Saharan Africa
Uganda,1943,128,Sub-Saharan Africa
Uganda,1944,4737,Sub-Saharan Africa
Uganda,1945,1558,Sub-Saharan Africa
Uganda,1946,381,Sub-Saharan Africa
Uganda,1947,389,Sub-Saharan Africa
Uganda,1948,254,Sub-Saharan Africa
Uganda,1949,47,Sub-Saharan Africa
Uganda,1950,5,Sub-Saharan Africa
Uganda,1951,43,Sub-Saharan Africa
Uganda,1952,243,Sub-Saharan Africa
Uganda,1953,341,Sub-Saharan Africa
Uganda,1954,199,Sub-Saharan Africa
Uganda,1955,101,Sub-Saharan Africa
Uganda,1956,231,Sub-Saharan Africa
Uganda,1957,477,Sub-Saharan Africa
Uganda,1958,360,Sub-Saharan Africa
Uganda,1959,334,Sub-Saharan Africa
Uganda,1960,740,Sub-Saharan Africa
Uganda,1961,400,Sub-Saharan Africa
Uganda,1962,631,Sub-Saharan Africa
Uganda,1963,419,Sub-Saharan Africa
Uganda,1964,510,Sub-Saharan Africa
Uganda,1965,1351,Sub-Saharan Africa
Uganda,1966,614,Sub-Saharan Africa
Uganda,1967,365,Sub-Saharan Africa
Uganda,1968,55,Sub-Saharan Africa
Uganda,1969,19,Sub-Saharan Africa
Uganda,1970,2,Sub-Saharan Africa
Uganda,1971,19,Sub-Saharan Africa
Uganda,1972,0,Sub-Saharan Africa
Uganda,1973,0,Sub-Saharan Africa
Uganda,1974,0,Sub-Saharan Africa
Uganda,1975,0,Sub-Saharan Africa
Uganda,1976,0,Sub-Saharan Africa
Uganda,1977,0,Sub-Saharan Africa
United Kingdom,1920,1007,Europe and Central Asia
United Kingdom,1921,442,Europe and Central Asia
United Kingdom,1922,980,Europe and Central Asia
United Kingdom,1923,2507,Europe and Central Asia
United Kingdom,1924,3801,Europe and Central Asia
United Kingdom,1925,5367,Europe and Central Asia
United Kingdom,1926,10147,Europe and Central Asia
United Kingdom,1927,14921,Europe and Central Asia
United Kingdom,1928,12560,Europe and Central Asia
United Kingdom,1929,11010,Europe and Central Asia
United Kingdom,1930,11853,Europe and Central Asia
United Kingdom,1931,5665,Europe and Central Asia
United Kingdom,1932,2359,Europe and Central Asia
United Kingdom,1933,631,Europe and Central Asia
United Kingdom,1934,184,Europe and Central Asia
United Kingdom,1935,1,Europe and Central Asia
United Kingdom,1936,12,Europe and Central Asia
United Kingdom,1937,4,Europe and Central Asia
United Kingdom,1938,19,Europe and Central Asia
United Kingdom,1939,1,Europe and Central Asia
United Kingdom,1940,2,Europe and Central Asia
United Kingdom,1941,0,Europe and Central Asia
United Kingdom,1942,124,Europe and Central Asia
United Kingdom,1943,1,Europe and Central Asia
United Kingdom,1944,16,Europe and Central Asia
United Kingdom,1945,8,Europe and Central Asia
United Kingdom,1946,55,Europe and Central Asia
United Kingdom,1947,94,Europe and Central Asia
United Kingdom,1948,0,Europe and Central Asia
United Kingdom,1949,19,Europe and Central Asia
United Kingdom,1950,28,Europe and Central Asia
United Kingdom,1951,29,Europe and Central Asia
United Kingdom,1952,135,Europe and Central Asia
United Kingdom,1953,30,Europe and Central Asia
United Kingdom,1954,0,Europe and Central Asia
United Kingdom,1955,0,Europe and Central Asia
United Kingdom,1956,0,Europe and Central Asia
United Kingdom,1957,4,Europe and Central Asia
United Kingdom,1958,6,Europe and Central Asia
United Kingdom,1959,,Europe and Central Asia
United Kingdom,1960,,Europe and Central Asia
United Kingdom,1961,,Europe and Central Asia
United Kingdom,1962,,Europe and Central Asia
United Kingdom,1963,,Europe and Central Asia
United Kingdom,1964,,Europe and Central Asia
United Kingdom,1965,,Europe and Central Asia
United Kingdom,1966,,Europe and Central Asia
United States,1900,21064,North America
United States,1901,62374,North America
United States,1902,72946,North America
United States,1903,52737,North America
United States,1904,31697,North America
United States,1905,19417,North America
United States,1906,15223,North America
United States,1907,18977,North America
United States,1908,33998,North America
United States,1909,23560,North America
United States,1910,31254,North America
United States,1911,23044,North America
United States,1912,23566,North America
United States,1913,38400,North America
United States,1914,40474,North America
United States,1915,38381,North America
United States,1916,19740,North America
United States,1917,47508,North America
United States,1918,80334,North America
United States,1919,62876,North America
United States,1920,110672,North America
United States,1921,108487,North America
United States,1922,33305,North America
United States,1923,30890,North America
United States,1924,56513,North America
United States,1925,39381,North America
United States,1926,32694,North America
United States,1927,37977,North America
United States,1928,39396,North America
United States,1929,42341,North America
United States,1930,48329,North America
United States,1931,30151,North America
United States,1932,11194,North America
United States,1933,6491,North America
United States,1934,5371,North America
United States,1935,7957,North America
United States,1936,7834,North America
United States,1937,11673,North America
United States,1938,14939,North America
United States,1939,9877,North America
United States,1940,2795,North America
United States,1941,1396,North America
United States,1942,865,North America
United States,1943,765,North America
United States,1944,398,North America
United States,1945,346,North America
United States,1946,357,North America
United States,1947,176,North America
United States,1948,57,North America
United States,1949,49,North America
United States,1950,0,North America
United States,1951,0,North America
United States,1952,0,North America
United States,1953,,North America
United States,1954,,North America
United States,1955,,North America
United States,1956,,North America
United States,1957,,North America
United States,1958,,North America
United States,1959,,North America
United States,1960,,North America
United States,1961,,North America
United States,1962,,North America
United States,1963,,North America
United States,1964,,North America
United States,1965,,North America
United States,1966,,North America
Uruguay,1920,,Latin America and Caribbean
Uruguay,1921,31,Latin America and Caribbean
Uruguay,1922,0,Latin America and Caribbean
Uruguay,1923,569,Latin America and Caribbean
Uruguay,1924,176,Latin America and Caribbean
Uruguay,1925,15,Latin America and Caribbean
Uruguay,1926,4,Latin America and Caribbean
Uruguay,1927,0,Latin America and Caribbean
Uruguay,1928,0,Latin America and Caribbean
Uruguay,1929,4,Latin America and Caribbean
Uruguay,1930,0,Latin America and Caribbean
Uruguay,1931,8,Latin America and Caribbean
Uruguay,1932,11,Latin America and Caribbean
Uruguay,1933,1,Latin America and Caribbean
Uruguay,1934,8,Latin America and Caribbean
Uruguay,1935,2,Latin America and Caribbean
Uruguay,1936,53,Latin America and Caribbean
Uruguay,1937,72,Latin America and Caribbean
Uruguay,1938,29,Latin America and Caribbean
Uruguay,1939,4,Latin America and Caribbean
Uruguay,1940,2,Latin America and Caribbean
Uruguay,1941,1,Latin America and Caribbean
Uruguay,1942,0,Latin America and Caribbean
Uruguay,1943,0,Latin America and Caribbean
Uruguay,1944,0,Latin America and Caribbean
Uruguay,1945,104,Latin America and Caribbean
Uruguay,1946,167,Latin America and Caribbean
Uruguay,1947,326,Latin America and Caribbean
Uruguay,1948,0,Latin America and Caribbean
Uruguay,1949,9,Latin America and Caribbean
Uruguay,1950,3,Latin America and Caribbean
Uruguay,1951,0,Latin America and Caribbean
Uruguay,1952,16,Latin America and Caribbean
Uruguay,1953,7,Latin America and Caribbean
Uruguay,1954,1,Latin America and Caribbean
Uruguay,1955,45,Latin America and Caribbean
Uruguay,1956,42,Latin America and Caribbean
Uruguay,1957,2,Latin America and Caribbean
Uruguay,1958,0,Latin America and Caribbean
Uruguay,1959,,Latin America and Caribbean
Uruguay,1960,,Latin America and Caribbean
Uruguay,1961,,Latin America and Caribbean
Uruguay,1962,,Latin America and Caribbean
Uruguay,1963,,Latin America and Caribbean
Uruguay,1964,,Latin America and Caribbean
Uruguay,1965,,Latin America and Caribbean
Uruguay,1966,,Latin America and Caribbean
Uruguay,1967,0,Latin America and Caribbean
Uruguay,1968,2,Latin America and Caribbean
Uruguay,1969,2,Latin America and Caribbean
Uruguay,1970,0,Latin America and Caribbean
Uruguay,1971,0,Latin America and Caribbean
Uruguay,1972,0,Latin America and Caribbean
Uruguay,1973,0,Latin America and Caribbean
Uruguay,1974,0,Latin America and Caribbean
Uruguay,1975,0,Latin America and Caribbean
Uruguay,1976,0,Latin America and Caribbean
Uruguay,1977,0,Latin America and Caribbean
USSR,1920,126423,Europe and Central Asia
USSR,1921,100004,Europe and Central Asia
USSR,1922,71172,Europe and Central Asia
USSR,1923,47678,Europe and Central Asia
USSR,1924,28610,Europe and Central Asia
USSR,1925,18548,Europe and Central Asia
USSR,1926,16567,Europe and Central Asia
USSR,1927,14164,Europe and Central Asia
USSR,1928,10361,Europe and Central Asia
USSR,1929,6413,Europe and Central Asia
USSR,1930,3834,Europe and Central Asia
USSR,1931,9471,Europe and Central Asia
USSR,1932,14881,Europe and Central Asia
USSR,1933,2160,Europe and Central Asia
USSR,1934,3079,Europe and Central Asia
USSR,1935,3167,Europe and Central Asia
USSR,1936,391,Europe and Central Asia
USSR,1937,11,Europe and Central Asia
USSR,1938,7,Europe and Central Asia
USSR,1939,0,Europe and Central Asia
USSR,1940,0,Europe and Central Asia
USSR,1941,0,Europe and Central Asia
USSR,1942,0,Europe and Central Asia
USSR,1943,0,Europe and Central Asia
USSR,1944,0,Europe and Central Asia
USSR,1945,0,Europe and Central Asia
USSR,1946,0,Europe and Central Asia
USSR,1947,0,Europe and Central Asia
USSR,1948,0,Europe and Central Asia
USSR,1949,0,Europe and Central Asia
USSR,1950,12,Europe and Central Asia
USSR,1951,305,Europe and Central Asia
USSR,1952,79,Europe and Central Asia
USSR,1953,0,Europe and Central Asia
USSR,1954,0,Europe and Central Asia
USSR,1955,70,Europe and Central Asia
USSR,1956,70,Europe and Central Asia
USSR,1957,1,Europe and Central Asia
USSR,1958,20,Europe and Central Asia
USSR,1959,,Europe and Central Asia
USSR,1960,,Europe and Central Asia
USSR,1961,,Europe and Central Asia
USSR,1962,,Europe and Central Asia
USSR,1963,,Europe and Central Asia
USSR,1964,,Europe and Central Asia
USSR,1965,,Europe and Central Asia
USSR,1966,,Europe and Central Asia
Venezuela,1920,,Latin America and Caribbean
Venezuela,1921,,Latin America and Caribbean
Venezuela,1922,,Latin America and Caribbean
Venezuela,1923,,Latin America and Caribbean
Venezuela,1924,,Latin America and Caribbean
Venezuela,1925,,Latin America and Caribbean
Venezuela,1926,,Latin America and Caribbean
Venezuela,1927,,Latin America and Caribbean
Venezuela,1928,,Latin America and Caribbean
Venezuela,1929,,Latin America and Caribbean
Venezuela,1930,28,Latin America and Caribbean
Venezuela,1931,13,Latin America and Caribbean
Venezuela,1932,2,Latin America and Caribbean
Venezuela,1933,6,Latin America and Caribbean
Venezuela,1934,2,Latin America and Caribbean
Venezuela,1935,3,Latin America and Caribbean
Venezuela,1936,70,Latin America and Caribbean
Venezuela,1937,105,Latin America and Caribbean
Venezuela,1938,256,Latin America and Caribbean
Venezuela,1939,3839,Latin America and Caribbean
Venezuela,1940,955,Latin America and Caribbean
Venezuela,1941,265,Latin America and Caribbean
Venezuela,1942,259,Latin America and Caribbean
Venezuela,1943,268,Latin America and Caribbean
Venezuela,1944,610,Latin America and Caribbean
Venezuela,1945,1055,Latin America and Caribbean
Venezuela,1946,2114,Latin America and Caribbean
Venezuela,1947,4767,Latin America and Caribbean
Venezuela,1948,5685,Latin America and Caribbean
Venezuela,1949,3672,Latin America and Caribbean
Venezuela,1950,3062,Latin America and Caribbean
Venezuela,1951,567,Latin America and Caribbean
Venezuela,1952,453,Latin America and Caribbean
Venezuela,1953,72,Latin America and Caribbean
Venezuela,1954,113,Latin America and Caribbean
Venezuela,1955,2,Latin America and Caribbean
Venezuela,1956,4,Latin America and Caribbean
Venezuela,1957,0,Latin America and Caribbean
Venezuela,1958,0,Latin America and Caribbean
Venezuela,1959,,Latin America and Caribbean
Venezuela,1960,,Latin America and Caribbean
Venezuela,1961,,Latin America and Caribbean
Venezuela,1962,,Latin America and Caribbean
Venezuela,1963,,Latin America and Caribbean
Venezuela,1964,,Latin America and Caribbean
Venezuela,1965,,Latin America and Caribbean
Venezuela,1966,,Latin America and Caribbean
World,1967,122098,
World,1968,80020,
World,1969,45291,
World,1970,33219,
World,1971,51993,
World,1972,65153,
World,1973,135853,
World,1974,218326,
World,1975,19278,
World,1976,954,
World,1977,3234,
Yemen,1967,3,Middle East and North Africa
Yemen,1968,0,Middle East and North Africa
Yemen,1969,29,Middle East and North Africa
Yemen,1970,0,Middle East and North Africa
Yemen,1971,0,Middle East and North Africa
Yemen,1972,0,Middle East and North Africa
Yemen,1973,0,Middle East and North Africa
Yemen,1974,0,Middle East and North Africa
Yemen,1975,0,Middle East and North Africa
Yemen,1976,0,Middle East and North Africa
Yemen,1977,0,Middle East and North Africa
Yugoslavia,1920,4156,Europe and Central Asia
Yugoslavia,1921,2119,Europe and Central Asia
Yugoslavia,1922,738,Europe and Central Asia
Yugoslavia,1923,1042,Europe and Central Asia
Yugoslavia,1924,330,Europe and Central Asia
Yugoslavia,1925,14,Europe and Central Asia
Yugoslavia,1926,4,Europe and Central Asia
Yugoslavia,1927,7,Europe and Central Asia
Yugoslavia,1928,0,Europe and Central Asia
Yugoslavia,1929,0,Europe and Central Asia
Yugoslavia,1930,1,Europe and Central Asia
Yugoslavia,1931,0,Europe and Central Asia
Yugoslavia,1932,0,Europe and Central Asia
Yugoslavia,1933,0,Europe and Central Asia
Yugoslavia,1934,0,Europe and Central Asia
Yugoslavia,1935,0,Europe and Central Asia
Yugoslavia,1936,0,Europe and Central Asia
Yugoslavia,1937,0,Europe and Central Asia
Yugoslavia,1938,0,Europe and Central Asia
Yugoslavia,1939,0,Europe and Central Asia
Yugoslavia,1940,1,Europe and Central Asia
Yugoslavia,1941,0,Europe and Central Asia
Yugoslavia,1942,,Europe and Central Asia
Yugoslavia,1943,,Europe and Central Asia
Yugoslavia,1944,,Europe and Central Asia
Yugoslavia,1945,,Europe and Central Asia
Yugoslavia,1946,2,Europe and Central Asia
Yugoslavia,1947,0,Europe and Central Asia
Yugoslavia,1948,0,Europe and Central Asia
Yugoslavia,1949,0,Europe and Central Asia
Yugoslavia,1950,0,Europe and Central Asia
Yugoslavia,1951,0,Europe and Central Asia
Yugoslavia,1952,0,Europe and Central Asia
Yugoslavia,1953,0,Europe and Central Asia
Yugoslavia,1954,0,Europe and Central Asia
Yugoslavia,1955,0,Europe and Central Asia
Yugoslavia,1956,0,Europe and Central Asia
Yugoslavia,1957,0,Europe and Central Asia
Yugoslavia,1958,0,Europe and Central Asia
Yugoslavia,1959,,Europe and Central Asia
Yugoslavia,1960,,Europe and Central Asia
Yugoslavia,1961,,Europe and Central Asia
Yugoslavia,1962,,Europe and Central Asia
Yugoslavia,1963,,Europe and Central Asia
Yugoslavia,1964,,Europe and Central Asia
Yugoslavia,1965,,Europe and Central Asia
Yugoslavia,1966,,Europe and Central Asia
Zambia,1920,,Sub-Saharan Africa
Zambia,1921,,Sub-Saharan Africa
Zambia,1922,,Sub-Saharan Africa
Zambia,1923,59,Sub-Saharan Africa
Zambia,1924,258,Sub-Saharan Africa
Zambia,1925,98,Sub-Saharan Africa
Zambia,1926,305,Sub-Saharan Africa
Zambia,1927,1241,Sub-Saharan Africa
Zambia,1928,4042,Sub-Saharan Africa
Zambia,1929,3856,Sub-Saharan Africa
Zambia,1930,3400,Sub-Saharan Africa
Zambia,1931,152,Sub-Saharan Africa
Zambia,1932,61,Sub-Saharan Africa
Zambia,1933,179,Sub-Saharan Africa
Zambia,1934,23,Sub-Saharan Africa
Zambia,1935,32,Sub-Saharan Africa
Zambia,1936,96,Sub-Saharan Africa
Zambia,1937,27,Sub-Saharan Africa
Zambia,1938,59,Sub-Saharan Africa
Zambia,1939,20,Sub-Saharan Africa
Zambia,1940,9,Sub-Saharan Africa
Zambia,1941,3,Sub-Saharan Africa
Zambia,1942,10,Sub-Saharan Africa
Zambia,1943,124,Sub-Saharan Africa
Zambia,1944,355,Sub-Saharan Africa
Zambia,1945,6354,Sub-Saharan Africa
Zambia,1946,490,Sub-Saharan Africa
Zambia,1947,98,Sub-Saharan Africa
Zambia,1948,671,Sub-Saharan Africa
Zambia,1949,20,Sub-Saharan Africa
Zambia,1950,28,Sub-Saharan Africa
Zambia,1951,10,Sub-Saharan Africa
Zambia,1952,166,Sub-Saharan Africa
Zambia,1953,693,Sub-Saharan Africa
Zambia,1954,1024,Sub-Saharan Africa
Zambia,1955,3538,Sub-Saharan Africa
Zambia,1956,576,Sub-Saharan Africa
Zambia,1957,459,Sub-Saharan Africa
Zambia,1958,210,Sub-Saharan Africa
Zambia,1959,176,Sub-Saharan Africa
Zambia,1960,350,Sub-Saharan Africa
Zambia,1961,233,Sub-Saharan Africa
Zambia,1962,210,Sub-Saharan Africa
Zambia,1963,1831,Sub-Saharan Africa
Zambia,1964,2214,Sub-Saharan Africa
Zambia,1965,526,Sub-Saharan Africa
Zambia,1966,63,Sub-Saharan Africa
Zambia,1967,47,Sub-Saharan Africa
Zambia,1968,33,Sub-Saharan Africa
Zambia,1969,0,Sub-Saharan Africa
Zambia,1970,0,Sub-Saharan Africa
Zambia,1971,0,Sub-Saharan Africa
Zambia,1972,0,Sub-Saharan Africa
Zambia,1973,0,Sub-Saharan Africa
Zambia,1974,0,Sub-Saharan Africa
Zambia,1975,0,Sub-Saharan Africa
Zambia,1976,0,Sub-Saharan Africa
Zambia,1977,0,Sub-Saharan Africa
Zimbabwe,1920,,Sub-Saharan Africa
Zimbabwe,1921,515,Sub-Saharan Africa
Zimbabwe,1922,501,Sub-Saharan Africa
Zimbabwe,1923,16,Sub-Saharan Africa
Zimbabwe,1924,2,Sub-Saharan Africa
Zimbabwe,1925,12,Sub-Saharan Africa
Zimbabwe,1926,1,Sub-Saharan Africa
Zimbabwe,1927,7,Sub-Saharan Africa
Zimbabwe,1928,255,Sub-Saharan Africa
Zimbabwe,1929,427,Sub-Saharan Africa
Zimbabwe,1930,696,Sub-Saharan Africa
Zimbabwe,1931,44,Sub-Saharan Africa
Zimbabwe,1932,40,Sub-Saharan Africa
Zimbabwe,1933,80,Sub-Saharan Africa
Zimbabwe,1934,41,Sub-Saharan Africa
Zimbabwe,1935,1,Sub-Saharan Africa
Zimbabwe,1936,17,Sub-Saharan Africa
Zimbabwe,1937,246,Sub-Saharan Africa
Zimbabwe,1938,1864,Sub-Saharan Africa
Zimbabwe,1939,223,Sub-Saharan Africa
Zimbabwe,1940,255,Sub-Saharan Africa
Zimbabwe,1941,87,Sub-Saharan Africa
Zimbabwe,1942,0,Sub-Saharan Africa
Zimbabwe,1943,0,Sub-Saharan Africa
Zimbabwe,1944,1,Sub-Saharan Africa
Zimbabwe,1945,33,Sub-Saharan Africa
Zimbabwe,1946,181,Sub-Saharan Africa
Zimbabwe,1947,685,Sub-Saharan Africa
Zimbabwe,1948,1823,Sub-Saharan Africa
Zimbabwe,1949,861,Sub-Saharan Africa
Zimbabwe,1950,1034,Sub-Saharan Africa
Zimbabwe,1951,456,Sub-Saharan Africa
Zimbabwe,1952,87,Sub-Saharan Africa
Zimbabwe,1953,11,Sub-Saharan Africa
Zimbabwe,1954,1,Sub-Saharan Africa
Zimbabwe,1955,157,Sub-Saharan Africa
Zimbabwe,1956,153,Sub-Saharan Africa
Zimbabwe,1957,34,Sub-Saharan Africa
Zimbabwe,1958,90,Sub-Saharan Africa
Zimbabwe,1959,133,Sub-Saharan Africa
Zimbabwe,1960,12,Sub-Saharan Africa
Zimbabwe,1961,3,Sub-Saharan Africa
Zimbabwe,1962,15,Sub-Saharan Africa
Zimbabwe,1963,38,Sub-Saharan Africa
Zimbabwe,1964,200,Sub-Saharan Africa
Zimbabwe,1965,40,Sub-Saharan Africa
Zimbabwe,1966,35,Sub-Saharan Africa
Zimbabwe,1967,26,Sub-Saharan Africa
Zimbabwe,1968,12,Sub-Saharan Africa
Zimbabwe,1969,25,Sub-Saharan Africa
Zimbabwe,1970,0,Sub-Saharan Africa
