Entity,Year,Medium Projection (UN Population Division (2015 revision))
Seychelles,2036,104000
Seychelles,2037,104000
Seychelles,2038,104000
Seychelles,2039,105000
Seychelles,2040,105000
Seychelles,2041,105000
Seychelles,2042,105000
Seychelles,2043,105000
Seychelles,2044,105000
Seychelles,2045,105000
Seychelles,2046,105000
Seychelles,2047,105000
Seychelles,2048,105000
Seychelles,2049,105000
Seychelles,2050,105000
Seychelles,2051,104000
Seychelles,2052,104000
Seychelles,2053,104000
Seychelles,2054,104000
Seychelles,2055,104000
Seychelles,2056,103000
Seychelles,2057,103000
Seychelles,2058,103000
Seychelles,2059,102000
Seychelles,2060,102000
Seychelles,2061,102000
Seychelles,2062,102000
Seychelles,2063,101000
Seychelles,2064,101000
Seychelles,2065,101000
Seychelles,2066,100000
Seychelles,2067,100000
Seychelles,2068,100000
Seychelles,2069,99000
Seychelles,2070,99000
Seychelles,2071,99000
Seychelles,2072,98000
Seychelles,2073,98000
Seychelles,2074,98000
Seychelles,2075,98000
Seychelles,2076,97000
Seychelles,2077,97000
Seychelles,2078,97000
Seychelles,2079,96000
Seychelles,2080,96000
Seychelles,2081,96000
Seychelles,2082,95000
Seychelles,2083,95000
Seychelles,2084,95000
Seychelles,2085,94000
Seychelles,2086,94000
Seychelles,2087,94000
Seychelles,2088,93000
Seychelles,2089,93000
Seychelles,2090,93000
Seychelles,2091,92000
Seychelles,2092,92000
Seychelles,2093,91000
Seychelles,2094,91000
Seychelles,2095,91000
Seychelles,2096,90000
Seychelles,2097,90000
Seychelles,2098,89000
Seychelles,2099,89000
Seychelles,2100,88000
Sierra Leone,2020,7977000
Sierra Leone,2021,8141000
Sierra Leone,2022,8306000
Sierra Leone,2023,8472000
Sierra Leone,2024,8639000
Sierra Leone,2025,8806000
Sierra Leone,2026,8974000
Sierra Leone,2027,9142000
Sierra Leone,2028,9310000
Sierra Leone,2029,9479000
Sierra Leone,2030,9649000
Sierra Leone,2031,9818000
Sierra Leone,2032,9988000
Sierra Leone,2033,10158000
Sierra Leone,2034,10328000
Sierra Leone,2035,10498000
Sierra Leone,2036,10667000
Sierra Leone,2037,10836000
Sierra Leone,2038,11004000
Sierra Leone,2039,11172000
Sierra Leone,2040,11339000
Sierra Leone,2041,11505000
Sierra Leone,2042,11671000
Sierra Leone,2043,11835000
Sierra Leone,2044,11999000
Sierra Leone,2045,12161000
Sierra Leone,2046,12321000
Sierra Leone,2047,12480000
Sierra Leone,2048,12637000
Sierra Leone,2049,12792000
Sierra Leone,2050,12945000
Sierra Leone,2051,13096000
Sierra Leone,2052,13245000
Sierra Leone,2053,13391000
Sierra Leone,2054,13535000
Sierra Leone,2055,13677000
Sierra Leone,2056,13816000
Sierra Leone,2057,13953000
Sierra Leone,2058,14087000
Sierra Leone,2059,14218000
Sierra Leone,2060,14346000
Sierra Leone,2061,14471000
Sierra Leone,2062,14593000
Sierra Leone,2063,14713000
Sierra Leone,2064,14829000
Sierra Leone,2065,14941000
Sierra Leone,2066,15051000
Sierra Leone,2067,15157000
Sierra Leone,2068,15259000
Sierra Leone,2069,15358000
Sierra Leone,2070,15454000
Sierra Leone,2071,15545000
Sierra Leone,2072,15633000
Sierra Leone,2073,15717000
Sierra Leone,2074,15798000
Sierra Leone,2075,15875000
Sierra Leone,2076,15948000
Sierra Leone,2077,16018000
Sierra Leone,2078,16084000
Sierra Leone,2079,16146000
Sierra Leone,2080,16205000
Sierra Leone,2081,16260000
Sierra Leone,2082,16311000
Sierra Leone,2083,16359000
Sierra Leone,2084,16404000
Sierra Leone,2085,16445000
Sierra Leone,2086,16482000
Sierra Leone,2087,16516000
Sierra Leone,2088,16547000
Sierra Leone,2089,16575000
Sierra Leone,2090,16599000
Sierra Leone,2091,16620000
Sierra Leone,2092,16637000
Sierra Leone,2093,16652000
Sierra Leone,2094,16664000
Sierra Leone,2095,16672000
Sierra Leone,2096,16678000
Sierra Leone,2097,16681000
Sierra Leone,2098,16682000
Sierra Leone,2099,16680000
Sierra Leone,2100,16675000
Singapore,2020,5850000
Singapore,2021,5897000
Singapore,2022,5944000
Singapore,2023,5990000
Singapore,2024,6036000
Singapore,2025,6079000
Singapore,2026,6120000
Singapore,2027,6159000
Singapore,2028,6195000
Singapore,2029,6230000
Singapore,2030,6262000
Singapore,2031,6292000
Singapore,2032,6320000
Singapore,2033,6345000
Singapore,2034,6367000
Singapore,2035,6386000
Singapore,2036,6403000
Singapore,2037,6418000
Singapore,2038,6429000
Singapore,2039,6439000
Singapore,2040,6445000
Singapore,2041,6450000
Singapore,2042,6452000
Singapore,2043,6452000
Singapore,2044,6451000
Singapore,2045,6447000
Singapore,2046,6442000
Singapore,2047,6435000
Singapore,2048,6427000
Singapore,2049,6418000
Singapore,2050,6408000
Singapore,2051,6396000
Singapore,2052,6384000
Singapore,2053,6371000
Singapore,2054,6357000
Singapore,2055,6343000
Singapore,2056,6328000
Singapore,2057,6313000
Singapore,2058,6297000
Singapore,2059,6281000
Singapore,2060,6265000
Singapore,2061,6248000
Singapore,2062,6231000
Singapore,2063,6214000
Singapore,2064,6197000
Singapore,2065,6179000
Singapore,2066,6161000
Singapore,2067,6143000
Singapore,2068,6125000
Singapore,2069,6107000
Singapore,2070,6089000
Singapore,2071,6070000
Singapore,2072,6052000
Singapore,2073,6034000
Singapore,2074,6016000
Singapore,2075,5998000
Singapore,2076,5981000
Singapore,2077,5964000
Singapore,2078,5947000
Singapore,2079,5931000
Singapore,2080,5915000
Singapore,2081,5900000
Singapore,2082,5885000
Singapore,2083,5871000
Singapore,2084,5858000
Singapore,2085,5845000
Singapore,2086,5832000
Singapore,2087,5820000
Singapore,2088,5809000
Singapore,2089,5799000
Singapore,2090,5789000
Singapore,2091,5780000
Singapore,2092,5771000
Singapore,2093,5763000
Singapore,2094,5756000
Singapore,2095,5750000
Singapore,2096,5745000
Singapore,2097,5741000
Singapore,2098,5737000
Singapore,2099,5735000
Singapore,2100,5733000
Sint Maarten (Dutch part),2020,43000
Sint Maarten (Dutch part),2021,43000
Sint Maarten (Dutch part),2022,44000
Sint Maarten (Dutch part),2023,45000
Sint Maarten (Dutch part),2024,45000
Sint Maarten (Dutch part),2025,46000
Sint Maarten (Dutch part),2026,46000
Sint Maarten (Dutch part),2027,47000
Sint Maarten (Dutch part),2028,47000
Sint Maarten (Dutch part),2029,48000
Sint Maarten (Dutch part),2030,48000
Sint Maarten (Dutch part),2031,49000
Sint Maarten (Dutch part),2032,49000
Sint Maarten (Dutch part),2033,49000
Sint Maarten (Dutch part),2034,50000
Sint Maarten (Dutch part),2035,50000
Sint Maarten (Dutch part),2036,51000
Sint Maarten (Dutch part),2037,51000
Sint Maarten (Dutch part),2038,51000
Sint Maarten (Dutch part),2039,52000
Sint Maarten (Dutch part),2040,52000
Sint Maarten (Dutch part),2041,52000
Sint Maarten (Dutch part),2042,53000
Sint Maarten (Dutch part),2043,53000
Sint Maarten (Dutch part),2044,53000
Sint Maarten (Dutch part),2045,54000
Sint Maarten (Dutch part),2046,54000
Sint Maarten (Dutch part),2047,54000
Sint Maarten (Dutch part),2048,54000
Sint Maarten (Dutch part),2049,55000
Sint Maarten (Dutch part),2050,55000
Sint Maarten (Dutch part),2051,55000
Sint Maarten (Dutch part),2052,56000
Sint Maarten (Dutch part),2053,56000
Sint Maarten (Dutch part),2054,56000
Sint Maarten (Dutch part),2055,56000
Sint Maarten (Dutch part),2056,57000
Sint Maarten (Dutch part),2057,57000
Sint Maarten (Dutch part),2058,57000
Sint Maarten (Dutch part),2059,57000
Sint Maarten (Dutch part),2060,58000
Sint Maarten (Dutch part),2061,58000
Sint Maarten (Dutch part),2062,58000
Sint Maarten (Dutch part),2063,58000
Sint Maarten (Dutch part),2064,59000
Sint Maarten (Dutch part),2065,59000
Sint Maarten (Dutch part),2066,59000
Sint Maarten (Dutch part),2067,60000
Sint Maarten (Dutch part),2068,60000
Sint Maarten (Dutch part),2069,60000
Sint Maarten (Dutch part),2070,60000
Sint Maarten (Dutch part),2071,61000
Sint Maarten (Dutch part),2072,61000
Sint Maarten (Dutch part),2073,61000
Sint Maarten (Dutch part),2074,62000
Sint Maarten (Dutch part),2075,62000
Sint Maarten (Dutch part),2076,62000
Sint Maarten (Dutch part),2077,62000
Sint Maarten (Dutch part),2078,63000
Sint Maarten (Dutch part),2079,63000
Sint Maarten (Dutch part),2080,63000
Sint Maarten (Dutch part),2081,64000
Sint Maarten (Dutch part),2082,64000
Sint Maarten (Dutch part),2083,64000
Sint Maarten (Dutch part),2084,64000
Sint Maarten (Dutch part),2085,65000
Sint Maarten (Dutch part),2086,65000
Sint Maarten (Dutch part),2087,65000
Sint Maarten (Dutch part),2088,66000
Sint Maarten (Dutch part),2089,66000
Sint Maarten (Dutch part),2090,66000
Sint Maarten (Dutch part),2091,67000
Sint Maarten (Dutch part),2092,67000
Sint Maarten (Dutch part),2093,67000
Sint Maarten (Dutch part),2094,67000
Sint Maarten (Dutch part),2095,68000
Sint Maarten (Dutch part),2096,68000
Sint Maarten (Dutch part),2097,68000
Sint Maarten (Dutch part),2098,69000
Sint Maarten (Dutch part),2099,69000
Sint Maarten (Dutch part),2100,69000
Slovakia,2020,5460000
Slovakia,2021,5461000
Slovakia,2022,5460000
Slovakia,2023,5458000
Slovakia,2024,5455000
Slovakia,2025,5450000
Slovakia,2026,5443000
Slovakia,2027,5436000
Slovakia,2028,5426000
Slovakia,2029,5416000
Slovakia,2030,5403000
Slovakia,2031,5390000
Slovakia,2032,5375000
Slovakia,2033,5358000
Slovakia,2034,5341000
Slovakia,2035,5322000
Slovakia,2036,5302000
Slovakia,2037,5282000
Slovakia,2038,5261000
Slovakia,2039,5239000
Slovakia,2040,5217000
Slovakia,2041,5194000
Slovakia,2042,5171000
Slovakia,2043,5148000
Slovakia,2044,5125000
Slovakia,2045,5101000
Slovakia,2046,5078000
Slovakia,2047,5054000
Slovakia,2048,5031000
Slovakia,2049,5007000
Slovakia,2050,4984000
Slovakia,2051,4960000
Slovakia,2052,4936000
Slovakia,2053,4912000
Slovakia,2054,4888000
Slovakia,2055,4864000
Slovakia,2056,4839000
Slovakia,2057,4814000
Slovakia,2058,4788000
Slovakia,2059,4762000
Slovakia,2060,4735000
Slovakia,2061,4708000
Slovakia,2062,4680000
Slovakia,2063,4652000
Slovakia,2064,4623000
Slovakia,2065,4594000
Slovakia,2066,4564000
Slovakia,2067,4534000
Slovakia,2068,4504000
Slovakia,2069,4473000
Slovakia,2070,4443000
Slovakia,2071,4413000
Slovakia,2072,4383000
Slovakia,2073,4354000
Slovakia,2074,4325000
Slovakia,2075,4297000
Slovakia,2076,4269000
Slovakia,2077,4243000
Slovakia,2078,4217000
Slovakia,2079,4192000
Slovakia,2080,4168000
Slovakia,2081,4144000
Slovakia,2082,4122000
Slovakia,2083,4101000
Slovakia,2084,4080000
Slovakia,2085,4061000
Slovakia,2086,4042000
Slovakia,2087,4024000
Slovakia,2088,4007000
Slovakia,2089,3990000
Slovakia,2090,3974000
Slovakia,2091,3958000
Slovakia,2092,3943000
Slovakia,2093,3928000
Slovakia,2094,3914000
Slovakia,2095,3900000
Slovakia,2096,3886000
Slovakia,2097,3872000
Slovakia,2098,3858000
Slovakia,2099,3844000
Slovakia,2100,3829000
Slovenia,2020,2079000
Slovenia,2021,2079000
Slovenia,2022,2078000
Slovenia,2023,2077000
Slovenia,2024,2075000
Slovenia,2025,2073000
Slovenia,2026,2070000
Slovenia,2027,2067000
Slovenia,2028,2064000
Slovenia,2029,2060000
Slovenia,2030,2056000
Slovenia,2031,2052000
Slovenia,2032,2047000
Slovenia,2033,2043000
Slovenia,2034,2038000
Slovenia,2035,2033000
Slovenia,2036,2028000
Slovenia,2037,2022000
Slovenia,2038,2017000
Slovenia,2039,2011000
Slovenia,2040,2006000
Slovenia,2041,2000000
Slovenia,2042,1994000
Slovenia,2043,1988000
Slovenia,2044,1981000
Slovenia,2045,1975000
Slovenia,2046,1968000
Slovenia,2047,1961000
Slovenia,2048,1954000
Slovenia,2049,1947000
Slovenia,2050,1940000
Slovenia,2051,1932000
Slovenia,2052,1924000
Slovenia,2053,1917000
Slovenia,2054,1909000
Slovenia,2055,1901000
Slovenia,2056,1893000
Slovenia,2057,1884000
Slovenia,2058,1876000
Slovenia,2059,1868000
Slovenia,2060,1859000
Slovenia,2061,1851000
Slovenia,2062,1843000
Slovenia,2063,1834000
Slovenia,2064,1826000
Slovenia,2065,1818000
Slovenia,2066,1810000
Slovenia,2067,1802000
Slovenia,2068,1794000
Slovenia,2069,1787000
Slovenia,2070,1779000
Slovenia,2071,1772000
Slovenia,2072,1765000
Slovenia,2073,1758000
Slovenia,2074,1752000
Slovenia,2075,1746000
Slovenia,2076,1740000
Slovenia,2077,1735000
Slovenia,2078,1730000
Slovenia,2079,1725000
Slovenia,2080,1720000
Slovenia,2081,1716000
Slovenia,2082,1713000
Slovenia,2083,1709000
Slovenia,2084,1706000
Slovenia,2085,1703000
Slovenia,2086,1701000
Slovenia,2087,1698000
Slovenia,2088,1696000
Slovenia,2089,1694000
Slovenia,2090,1692000
Slovenia,2091,1691000
Slovenia,2092,1689000
Slovenia,2093,1688000
Slovenia,2094,1686000
Slovenia,2095,1685000
Slovenia,2096,1683000
Slovenia,2097,1682000
Slovenia,2098,1680000
Slovenia,2099,1678000
Slovenia,2100,1676000
Small Island Developing States (SIDS),2020,72076000
Small Island Developing States (SIDS),2021,72737000
Small Island Developing States (SIDS),2022,73410000
Small Island Developing States (SIDS),2023,74087000
Small Island Developing States (SIDS),2024,74758000
Small Island Developing States (SIDS),2025,75416000
Small Island Developing States (SIDS),2026,76060000
Small Island Developing States (SIDS),2027,76689000
Small Island Developing States (SIDS),2028,77304000
Small Island Developing States (SIDS),2029,77904000
Small Island Developing States (SIDS),2030,78488000
Small Island Developing States (SIDS),2031,79056000
Small Island Developing States (SIDS),2032,79607000
Small Island Developing States (SIDS),2033,80141000
Small Island Developing States (SIDS),2034,80662000
Small Island Developing States (SIDS),2035,81171000
Small Island Developing States (SIDS),2036,81668000
Small Island Developing States (SIDS),2037,82152000
Small Island Developing States (SIDS),2038,82623000
Small Island Developing States (SIDS),2039,83080000
Small Island Developing States (SIDS),2040,83523000
Small Island Developing States (SIDS),2041,83952000
Small Island Developing States (SIDS),2042,84367000
Small Island Developing States (SIDS),2043,84767000
Small Island Developing States (SIDS),2044,85153000
Small Island Developing States (SIDS),2045,85524000
Small Island Developing States (SIDS),2046,85880000
Small Island Developing States (SIDS),2047,86222000
Small Island Developing States (SIDS),2048,86549000
Small Island Developing States (SIDS),2049,86862000
Small Island Developing States (SIDS),2050,87159000
Small Island Developing States (SIDS),2051,87441000
Small Island Developing States (SIDS),2052,87708000
Small Island Developing States (SIDS),2053,87961000
Small Island Developing States (SIDS),2054,88200000
Small Island Developing States (SIDS),2055,88426000
Small Island Developing States (SIDS),2056,88639000
Small Island Developing States (SIDS),2057,88839000
Small Island Developing States (SIDS),2058,89027000
Small Island Developing States (SIDS),2059,89202000
Small Island Developing States (SIDS),2060,89365000
Small Island Developing States (SIDS),2061,89516000
Small Island Developing States (SIDS),2062,89655000
Small Island Developing States (SIDS),2063,89784000
Small Island Developing States (SIDS),2064,89901000
Small Island Developing States (SIDS),2065,90007000
Small Island Developing States (SIDS),2066,90104000
Small Island Developing States (SIDS),2067,90190000
Small Island Developing States (SIDS),2068,90265000
Small Island Developing States (SIDS),2069,90330000
Small Island Developing States (SIDS),2070,90384000
Small Island Developing States (SIDS),2071,90427000
Small Island Developing States (SIDS),2072,90459000
Small Island Developing States (SIDS),2073,90480000
Small Island Developing States (SIDS),2074,90492000
Small Island Developing States (SIDS),2075,90493000
Small Island Developing States (SIDS),2076,90485000
Small Island Developing States (SIDS),2077,90467000
Small Island Developing States (SIDS),2078,90439000
Small Island Developing States (SIDS),2079,90400000
Small Island Developing States (SIDS),2080,90352000
Small Island Developing States (SIDS),2081,90292000
Small Island Developing States (SIDS),2082,90223000
Small Island Developing States (SIDS),2083,90144000
Small Island Developing States (SIDS),2084,90055000
Small Island Developing States (SIDS),2085,89957000
Small Island Developing States (SIDS),2086,89850000
Small Island Developing States (SIDS),2087,89734000
Small Island Developing States (SIDS),2088,89610000
Small Island Developing States (SIDS),2089,89479000
Small Island Developing States (SIDS),2090,89340000
Small Island Developing States (SIDS),2091,89194000
Small Island Developing States (SIDS),2092,89041000
Small Island Developing States (SIDS),2093,88883000
Small Island Developing States (SIDS),2094,88717000
Small Island Developing States (SIDS),2095,88545000
Small Island Developing States (SIDS),2096,88367000
Small Island Developing States (SIDS),2097,88183000
Small Island Developing States (SIDS),2098,87994000
Small Island Developing States (SIDS),2099,87799000
Small Island Developing States (SIDS),2100,87599000
Solomon Islands,2020,687000
Solomon Islands,2021,704000
Solomon Islands,2022,721000
Solomon Islands,2023,738000
Solomon Islands,2024,756000
Solomon Islands,2025,773000
Solomon Islands,2026,791000
Solomon Islands,2027,809000
Solomon Islands,2028,827000
Solomon Islands,2029,846000
Solomon Islands,2030,865000
Solomon Islands,2031,884000
Solomon Islands,2032,903000
Solomon Islands,2033,923000
Solomon Islands,2034,942000
Solomon Islands,2035,963000
Solomon Islands,2036,983000
Solomon Islands,2037,1004000
Solomon Islands,2038,1025000
Solomon Islands,2039,1046000
Solomon Islands,2040,1068000
Solomon Islands,2041,1089000
Solomon Islands,2042,1111000
Solomon Islands,2043,1133000
Solomon Islands,2044,1155000
Solomon Islands,2045,1177000
Solomon Islands,2046,1200000
Solomon Islands,2047,1222000
Solomon Islands,2048,1245000
Solomon Islands,2049,1267000
Solomon Islands,2050,1290000
Solomon Islands,2051,1313000
Solomon Islands,2052,1336000
Solomon Islands,2053,1359000
Solomon Islands,2054,1383000
Solomon Islands,2055,1406000
Solomon Islands,2056,1429000
Solomon Islands,2057,1453000
Solomon Islands,2058,1476000
Solomon Islands,2059,1500000
Solomon Islands,2060,1523000
Solomon Islands,2061,1547000
Solomon Islands,2062,1571000
Solomon Islands,2063,1595000
Solomon Islands,2064,1618000
Solomon Islands,2065,1642000
Solomon Islands,2066,1666000
Solomon Islands,2067,1690000
Solomon Islands,2068,1714000
Solomon Islands,2069,1737000
Solomon Islands,2070,1761000
Solomon Islands,2071,1785000
Solomon Islands,2072,1809000
Solomon Islands,2073,1833000
Solomon Islands,2074,1856000
Solomon Islands,2075,1880000
Solomon Islands,2076,1904000
Solomon Islands,2077,1927000
Solomon Islands,2078,1951000
Solomon Islands,2079,1974000
Solomon Islands,2080,1997000
Solomon Islands,2081,2020000
Solomon Islands,2082,2043000
Solomon Islands,2083,2065000
Solomon Islands,2084,2088000
Solomon Islands,2085,2110000
Solomon Islands,2086,2132000
Solomon Islands,2087,2153000
Solomon Islands,2088,2175000
Solomon Islands,2089,2196000
Solomon Islands,2090,2217000
Solomon Islands,2091,2238000
Solomon Islands,2092,2258000
Solomon Islands,2093,2278000
Solomon Islands,2094,2298000
Solomon Islands,2095,2317000
Solomon Islands,2096,2336000
Solomon Islands,2097,2355000
Solomon Islands,2098,2374000
Solomon Islands,2099,2392000
Solomon Islands,2100,2410000
Somalia,2020,15893000
Somalia,2021,16360000
Somalia,2022,16842000
Somalia,2023,17339000
Somalia,2024,17851000
Somalia,2025,18377000
Somalia,2026,18915000
Somalia,2027,19466000
Somalia,2028,20029000
Somalia,2029,20605000
Somalia,2030,21191000
Somalia,2031,21788000
Somalia,2032,22396000
Somalia,2033,23014000
Somalia,2034,23641000
Somalia,2035,24277000
Somalia,2036,24923000
