Entity,Year,IIASA rates of no education projections (IIASA (2015)),Total number of people aged 15+ with no education (millions) (IIASA (2015)),"No education, 1970-2050 (IIASA (2015))","Primary education, 1970-2050 (IIASA (2015))","Secondary education, 1970-2050 (IIASA (2015))","Tertiary education, 1970-2050 (IIASA (2015))","Aged 0-14, 1970-2050 (IIASA (2015))","Tertiary education for those aged 15+ (proportion), 1970-2050 (IIASA (2015))"
Tanzania,2005,0.261466552,,5593507.76,14292118.58,1328345.097,178851.8845,17285550,0.836036842
Tanzania,2010,0.23311521,,5682894.829,16692563.57,1750312.748,252281.3338,20051020,1.034870747
Tanzania,2015,0.205573281,,5766485.223,19401997.71,2526734.25,355535.3384,22790540,1.267471659
Tanzania,2020,0.178807244,,5825308.539,22564068.1,3695995.519,493333.3282,25082600,1.514281555
Tanzania,2025,0.15503511,,5801897.624,25626186.53,5309157.579,685878.856,26629390,1.832767672
Tanzania,2030,0.134385287,,5697027.764,28421399.22,7323096.2,951717.0434,28019300,2.244973582
Tanzania,2035,0.116578883,,5523407.979,31335860.35,9235001.228,1284877.099,29246740,2.711904265
Tanzania,2040,0.101148341,,5298317.588,33936503.57,11459070.67,1687764.102,30297020,3.222051828
Tanzania,2045,0.087686157,,5031269.829,36151690.66,14029466.97,2165726.881,30939130,3.774479863
Tanzania,2050,0.075895806,,4724135.23,37885291.97,16906261.1,2729322.306,31198220,4.384804949
Thailand,1970,0.316700896,,6567119.273,10194610.08,3689647.885,284652.7653,16262660,1.37274476
Thailand,1975,0.259703489,,6324870.708,12784522.97,4761977.958,482828.3641,18006170,1.98252607
Thailand,1980,0.210174796,,6041388.342,15668050.72,6209970.453,825180.4846,18706300,2.870733187
Thailand,1985,0.176341069,,6000244.699,19119682.2,7537446.98,1368986.122,18151610,4.023310522
Thailand,1990,0.146326244,,5679679.496,22151552.88,8917929.348,2066018.28,17173360,5.322706941
Thailand,1995,0.121275221,,5173695.532,24266683.26,10089975.19,3130426.011,16198000,7.337948371
Thailand,2000,0.101413606,,4702373.48,25380751.52,11413680.1,4871464.897,15148110,10.50603117
Thailand,2005,0.087573887,,4321340.128,26245324.58,12678092.7,6100318.581,14919760,12.36256801
Thailand,2010,0.074540469,,3853918.661,25938477.72,14523979.46,7385990.702,14194010,14.28559502
Thailand,2015,0.063040098,,3377786.216,25253967.83,16268797.17,8680999.618,13248360,16.20147137
Thailand,2020,0.053687859,,2930318.253,24127677.67,17522920.16,9999734.284,12513740,18.32102442
Thailand,2025,0.045622924,,2521455.504,22704401.97,18878670.23,11162764.94,12019270,20.19777776
Thailand,2030,0.038620788,,2143729.172,21001507.01,20001550.76,12360344.5,11674140,22.26802967
Thailand,2035,0.032377239,,1789076.146,19068819.59,20870844.74,13528477.47,11156150,24.48273361
Thailand,2040,0.026689734,,1454477.83,16972211.7,21445054.91,14624032.99,10623430,26.83516719
Thailand,2045,0.021512253,,1145741.885,14803459.4,21705867.69,15604896.97,10082590,29.29948732
Thailand,2050,0.01684869,,870709.2546,12677701.22,21682145.03,16447602.2,9618590,31.82699022
Timor,1970,,,,,,,253200,
Timor,1975,,,,,,,272850,
Timor,1980,,,,,,,231170,
Timor,1985,,,,,,,267120,
Timor,1990,,,,,,,293020,
Timor,1995,,,,,,,358090,
Timor,2000,,,,,,,409260,
Timor,2005,,,,,,,471520,
Timor,2010,,,,,,,519570,
Timor,2015,,,,,,,554880,
Timor,2020,,,,,,,608600,
Timor,2025,,,,,,,653970,
Timor,2030,,,,,,,691630,
Timor,2035,,,,,,,708150,
Timor,2040,,,,,,,703600,
Timor,2045,,,,,,,684900,
Timor,2050,,,,,,,666980,
Togo,1970,0.793067988,,931022.165,197261.8068,42185.73192,3480.296287,938870,0.296460351
Togo,1975,0.738780764,,984115.0799,265260.7002,77005.40594,5698.81402,1091430,0.427813196
Togo,1980,0.684023443,,1025063.851,336217.4983,128426.0233,8872.627106,1242020,0.592068966
Togo,1985,0.620025919,,1110348.616,446174.1538,219733.1711,14554.05926,1476360,0.812708175
Togo,1990,0.560150718,,1188219.711,579130.1147,332169.8577,21730.3163,1687770,1.024410904
Togo,1995,0.495824303,,1218835.303,745933.1794,462996.1644,30435.35361,1829200,1.238115434
Togo,2000,0.429244922,,1289606.271,979781.7086,691038.6692,43933.34845,2071350,1.462319711
Togo,2005,0.36965693,,1308079.764,1232343.956,937453.2075,60754.86121,2246470,1.716902601
Togo,2010,0.316615592,,1311061.527,1500164.158,1246324.29,83312.19718,2389970,2.011952915
Togo,2015,0.269982953,,1303764.682,1764116.633,1647631.762,113549.9062,2491870,2.351385902
Togo,2020,0.229125578,,1284451.419,2025488.037,2142737.676,153206.9024,2556170,2.73296596
Togo,2025,0.194072078,,1249196.392,2260394.256,2722622.873,204551.6611,2596310,3.177864274
Togo,2030,0.164234898,,1198157.073,2457373.39,3370173.664,269682.4628,2612400,3.696616477
Togo,2035,0.138804629,,1132512.38,2645579.452,4032021.264,348925.8673,2616990,4.276555963
Togo,2040,0.117016985,,1054804.106,2793206.521,4723691.133,442409.3783,2592180,4.90796454
Togo,2045,0.098263851,,967559.4296,2897487.959,5431048.348,550449.2364,2542550,5.59027799
Togo,2050,0.082134699,,873535.3347,2953811.664,6134342.7,673709.8137,2480830,6.334598084
Tonga,1970,,,,,,,40600,
Tonga,1975,,,,,,,40280,
Tonga,1980,,,,,,,38780,
Tonga,1985,,,,,,,38320,
Tonga,1990,,,,,,,37500,
Tonga,1995,,,,,,,37920,
Tonga,2000,,,,,,,37570,
Tonga,2005,,,,,,,38450,
Tonga,2010,,,,,,,38990,
Tonga,2015,,,,,,,38400,
Tonga,2020,,,,,,,35400,
Tonga,2025,,,,,,,31260,
Tonga,2030,,,,,,,28340,
Tonga,2035,,,,,,,26890,
Tonga,2040,,,,,,,25700,
Tonga,2045,,,,,,,24060,
Tonga,2050,,,,,,,21820,
Trinidad and Tobago,1970,,,,,,,407660,
Trinidad and Tobago,1975,,,,,,,383800,
Trinidad and Tobago,1980,,,,,,,369230,
Trinidad and Tobago,1985,,,,,,,399700,
Trinidad and Tobago,1990,,,,,,,416550,
Trinidad and Tobago,1995,,,,,,,397940,
Trinidad and Tobago,2000,,,,,,,338900,
Trinidad and Tobago,2005,,,,,,,289170,
Trinidad and Tobago,2010,,,,,,,276270,
Trinidad and Tobago,2015,,,,,,,272450,
Trinidad and Tobago,2020,,,,,,,263230,
Trinidad and Tobago,2025,,,,,,,239860,
Trinidad and Tobago,2030,,,,,,,215410,
Trinidad and Tobago,2035,,,,,,,195080,
Trinidad and Tobago,2040,,,,,,,181890,
Trinidad and Tobago,2045,,,,,,,171770,
Trinidad and Tobago,2050,,,,,,,159730,
Turkey,1970,0.499543062,,10572444.27,7951617.729,2270198.906,369969.0998,15004570,1.748086747
Turkey,1975,0.428416549,,10346919.41,9921849.655,3340994.059,541776.8773,16375020,2.243239468
Turkey,1980,0.369003372,,10183245.83,12084644.25,4540981.936,787747.9843,17612640,2.854508937
Turkey,1985,0.310865993,,9973075.324,14829072.33,6137582.402,1141859.945,19039910,3.559237385
Turkey,1990,0.258594863,,9527674.291,17750261.21,7937345.251,1628739.251,19678830,4.420633935
Turkey,1995,0.215356903,,9051530.322,20638696.85,10066524.41,2273618.419,19820850,5.409465629
Turkey,2000,0.188477485,,8932945.081,22865940.93,12408587,3187816.981,19555710,6.726020627
Turkey,2005,0.165463042,,8660251.77,24250994.84,15379383.05,4048863.73,19335080,7.735771723
Turkey,2010,0.14397191,,8254197.715,25481112.84,18609827.37,4986863.195,19180820,8.698219315
Turkey,2015,0.124527011,,7734293.91,25799398.81,22547631.28,6028043.859,18820630,9.705530851
Turkey,2020,0.108034138,,7151561.905,25517484.65,26355403.1,7172791.552,18632700,10.83548411
Turkey,2025,0.093605317,,6574553.778,24972086.29,30328097.09,8362232.474,18099010,11.90574211
Turkey,2030,0.081026312,,6008467.734,24013197.65,34494597.89,9638262.432,17557820,12.9975377
Turkey,2035,0.070070354,,5450246.842,23248512.11,38031968.8,11051765.05,16903330,14.20855086
Turkey,2040,0.060506098,,4899190.179,22128926.92,41342280.92,12599791.04,16224670,15.56102461
Turkey,2045,0.052105259,,4359908.446,20710189.24,44335003.4,14269915.41,15538290,17.05397383
Turkey,2050,0.044596335,,3835724.794,19076611.29,47052869.36,16044661.27,14820260,18.65444267
Turkmenistan,1970,0.166703715,,200702.9374,212189.8611,729052.1427,62005.05886,984550,5.150135708
Turkmenistan,1975,0.116437414,,165911.6718,201279.8162,970697.5428,87010.96917,1095120,6.106461448
Turkmenistan,1980,0.079929329,,134174.9664,185856.6213,1240380.304,118258.1087,1182350,7.044750231
Turkmenistan,1985,0.055582201,,106767.295,166689.0723,1495194.198,152239.4343,1308620,7.925463421
Turkmenistan,1990,0.037941406,,82847.3359,147855.5239,1760326.001,192531.1388,1484470,8.817304713
Turkmenistan,1995,0.025665852,,65093.735,132802.8744,2082026.338,256277.0527,1656490,10.10476511
Turkmenistan,2000,0.017012893,,48886.71841,110489.8296,2402372.839,311760.6133,1634190,10.84947028
Turkmenistan,2005,0.011002257,,36278.26895,89980.998,2788834.62,382254.0977,1551500,11.59277394
Turkmenistan,2010,0.0071768,,26626.98292,69032.85963,3143915.619,470571.3599,1473770,12.68336221
Turkmenistan,2015,0.004887512,,19613.01779,49209.18766,3368615.206,575446.1948,1505790,14.33996725
Turkmenistan,2020,0.003425229,,14758.44226,35321.86486,3577141.074,681524.2282,1510770,15.81723058
Turkmenistan,2025,0.002492956,,11477.41939,24471.52545,3780712.178,787278.9843,1490130,17.10011351
Turkmenistan,2030,0.001885694,,9229.526922,15842.77238,3971519.431,897906.4537,1426600,18.34521988
Turkmenistan,2035,0.001468495,,7560.855702,11889.06407,4108828.985,1020430.309,1347450,19.8191482
Turkmenistan,2040,0.001157364,,6170.679448,8909.624619,4164526.899,1152058.06,1283190,21.60784676
Turkmenistan,2045,0.00090406,,4924.963578,6548.455183,4152041.848,1284091.042,1238530,23.57165641
Turkmenistan,2050,0.000684746,,3786.245734,4652.296941,4111309.349,1409669.398,1201280,25.49399556
Uganda,1970,0.55037598,,2760333.677,1943935.146,270187.6119,40903.56446,4426900,0.815565871
Uganda,1975,0.485002323,,2780523.168,2507803.26,372547.8029,72135.76968,5159710,1.258252989
Uganda,1980,0.427046186,,2828877.782,3152224.397,533964.3289,109223.4923,6032470,1.648833193
Uganda,1985,0.367656595,,2841639.878,3925848.403,804707.1851,156864.5338,7073400,2.029542193
Uganda,1990,0.314093427,,2910841.986,4997195.266,1132095.095,227307.6523,8498700,2.452755586
Uganda,1995,0.264650354,,2876712.295,6090186.41,1572001.163,330960.1311,10103220,3.044750632
Uganda,2000,0.21252846,,2645243.984,7195130.047,2096226.241,509939.7304,11800930,4.097040064
Uganda,2005,0.167114853,,2449521.057,8669960.209,2831404.416,706824.3907,13862690,4.822202016
Uganda,2010,0.130132308,,2271857.917,10347747.66,3869108.455,969348.1307,16189220,5.552438305
Uganda,2015,0.10077017,,2095733.379,12059598.36,5315585.35,1326243.19,18712710,6.377039806
Uganda,2020,0.077510787,,1924689.496,13838855.24,7266580.947,1801121.459,21165110,7.253447436
Uganda,2025,0.058959575,,1748742.646,15617131.16,9875070.239,2419083.747,23564230,8.156040054
Uganda,2030,0.044483827,,1567966.924,17280573.27,13167484.99,3231997.342,25996370,9.169301172
Uganda,2035,0.033385449,,1384815.233,18961301.72,16853151.35,4280336.911,28343410,10.31913609
Uganda,2040,0.025011513,,1203684.975,20389007.77,20942176.8,5590366.604,30456960,11.61628919
Uganda,2045,0.018720859,,1029152.465,21491218.12,25290019.63,7163179.451,32152100,13.03022433
Uganda,2050,0.013973327,,865221.7352,22244731.76,29820652.48,8988917.778,33410330,14.51709773
Ukraine,1970,5.27E-7,,18.709051,15488210.63,17963595.45,2047435.202,11817280,5.767543329
Ukraine,1975,2.81E-7,,10.592077,13832851.91,21306895.16,2603742.347,11272520,6.898518545
Ukraine,1980,1.34E-7,,5.277805,11941054.56,24144720.9,3245519.257,10712240,8.251746718
Ukraine,1985,4.14E-8,,1.652108,9781728.29,26182074.19,3903425.87,11022350,9.791063663
Ukraine,1990,9.1E-9,,0.368255,7772469.485,28197907.32,4499912.828,11065790,11.11905259
Ukraine,1995,9.64E-10,,0.0392,5757755.956,29844371.63,5070332.37,10345960,12.46625449
Ukraine,2000,4.96E-11,,0.002,4118884.892,30485860.02,5694896.975,8556840,14.13138358
Ukraine,2005,,,0,2817526.239,31060899.82,6153773.353,6887010,15.3720591
Ukraine,2010,,,0,1828284.543,30550705.41,6635060.424,6452800,17.00684846
Ukraine,2015,,,0,1132433.802,29239053.67,7022672.05,6724230,18.78013075
Ukraine,2020,,,0,699650.8335,27871891.53,7246830.685,6912610,20.23216039
Ukraine,2025,,,0,444121.9954,26845389.18,7377112.332,6467700,21.28015822
Ukraine,2030,,,0,290179.7524,25699126.36,7553076.721,5822200,22.51800881
Ukraine,2035,,,0,220412.6572,24249184.23,7788024.571,5325390,24.14320777
Ukraine,2040,,,0,179297.9308,22567936.31,8005833.344,5128580,26.0326334
Ukraine,2045,,,0,149578.0594,20815011.39,8158490.872,5145440,28.01383226
Ukraine,2050,,,0,123376.1419,19136307.58,8250394.637,5150920,29.99044397
United Kingdom,1970,1.18E-6,,49.960998,27996726.96,10680676.42,3584746.66,13397080,8.482158193
United Kingdom,1975,7.04E-7,,30.347252,26525939.85,12334321.61,4242208.19,13118950,9.842139528
United Kingdom,1980,3.59E-7,,15.974095,24890787.4,14523889,5067697.634,11828930,11.39259297
United Kingdom,1985,1.78E-7,,8.141608,23041988.91,16512982.23,6126020.72,10872780,13.4104348
United Kingdom,1990,6.95E-8,,3.220955,20994694.92,18103518.46,7262983.395,10885350,15.66608154
United Kingdom,1995,1.26E-8,,0.589821,18928499.35,19476483.7,8299636.359,11286800,17.77048258
United Kingdom,2000,1.86E-9,,0.0885,17047204.29,20985307.18,9658561.389,11197380,20.2523466
United Kingdom,2005,,,0,15583504.12,23022215.3,10810986.57,10799900,21.87718982
United Kingdom,2010,,,0,14056441.86,24731240.31,12078570.46,10772870,23.74574464
United Kingdom,2015,,,0,12464440.13,26122172.23,13410117.69,11273470,25.79030965
United Kingdom,2020,,,0,10964587.03,27292040.02,14694131.93,11925490,27.7505596
United Kingdom,2025,,,0,9594557.566,28522593.86,15915077.17,12231710,29.45478575
United Kingdom,2030,,,0,8335185.561,29473689.52,17171242.65,12294020,31.23173132
United Kingdom,2035,,,0,7330818.96,30050211.27,18454045.12,12265130,33.05098992
United Kingdom,2040,,,0,6472484.122,30351863.78,19735949.75,12263940,34.89364549
United Kingdom,2045,,,0,5750734.257,30330284.14,21023272.06,12386970,36.81557356
United Kingdom,2050,,,0,5146335.124,30062204.76,22293296.8,12586790,38.76971256
United States,1970,0.01774331,,2671299.374,27947660.92,104099295.3,15834224.37,59375150,10.51741185
United States,1975,0.01403187,,2311625.228,25552237.82,116563021.7,20314185.26,55157970,12.3309781
United States,1980,0.011031189,,1974723.424,23264269.09,128149061.3,25624696.14,51924480,14.3144531
United States,1985,0.0087197,,1660757.921,20687243.35,137008762.6,31103676.13,52534920,16.33078036
United States,1990,0.007018089,,1406329.233,18469724.78,143749406.3,36760899.65,54988870,18.34501093
United States,1995,0.005641581,,1188148.068,16657360.59,149614204.3,43145797,58316310,20.4865471
United States,2000,0.004635465,,1035525.121,15287534.69,158164738,48904042.21,60379010,21.89159739
United States,2005,0.003752429,,890874.0674,15629152.55,166449773.5,54442807.39,60885730,22.93172547
United States,2010,0.003043373,,765086.126,15989030.36,173991034.7,60648985.09,62316040,24.12505955
United States,2015,0.002492241,,657281.728,15992894.67,179633442.2,67447568.49,62605600,25.574362
United States,2020,0.002046988,,564781.6403,16127817.12,184679598.8,74536456.86,62754670,27.01490354
United States,2025,0.001679159,,483364.126,16279605.01,189406545.1,81691364.04,62731730,28.37876565
United States,2030,0.001364277,,408770.8071,16372248.4,193686471.1,89156981.95,65184210,29.75624163
United States,2035,0.001088299,,338303.5016,16906805.6,196591804.7,97018365.92,66895000,31.21013934
United States,2040,0.000845548,,271625.7839,17272083.81,198290329.5,105408261.3,67873850,32.81269658
United States,2045,0.000635316,,210210.9604,17431064.62,198880357.4,114354352.8,68207590,34.56109167
United States,2050,0.000459452,,156348.6245,17371241.9,198881981.9,123884219.7,68220620,36.40507777
United States Virgin Islands,1970,,,,,,,23130,
United States Virgin Islands,1975,,,,,,,35850,
United States Virgin Islands,1980,,,,,,,35400,
United States Virgin Islands,1985,,,,,,,35330,
United States Virgin Islands,1990,,,,,,,29830,
United States Virgin Islands,1995,,,,,,,29600,
United States Virgin Islands,2000,,,,,,,28120,
United States Virgin Islands,2005,,,,,,,24660,
United States Virgin Islands,2010,,,,,,,22080,
United States Virgin Islands,2015,,,,,,,20190,
United States Virgin Islands,2020,,,,,,,18780,
United States Virgin Islands,2025,,,,,,,17630,
United States Virgin Islands,2030,,,,,,,16630,
United States Virgin Islands,2035,,,,,,,15390,
United States Virgin Islands,2040,,,,,,,13970,
United States Virgin Islands,2045,,,,,,,12640,
United States Virgin Islands,2050,,,,,,,11500,
Uruguay,1970,0.031166071,,63098.51567,1393194.995,539708.5125,28587.97702,783390,1.412037846
Uruguay,1975,0.025161878,,51463.08616,1342666.743,615024.2588,36125.91157,782650,1.766306402
Uruguay,1980,0.019862435,,42278.38487,1323589.525,716457.7729,46234.31699,784340,2.172093668
Uruguay,1985,0.015892296,,34982.28023,1292894.501,815221.084,58112.1348,806800,2.640008668
Uruguay,1990,0.012632605,,29014.06139,1261184.534,935953.1264,70608.2786,808220,3.074255847
Uruguay,1995,0.00984776,,23752.69882,1227165.185,1076604.31,84467.80526,805570,3.501996495
Uruguay,2000,0.008084817,,20235.81231,1189133.305,1196393.356,97177.52729,814700,3.88253523
Uruguay,2005,0.006577771,,16669.02967,1115623.139,1288554.462,113298.9874,789840,4.470894907
Uruguay,2010,0.00524399,,13705.27681,1056114.603,1411443.431,132257.2293,758440,5.060500856
Uruguay,2015,0.004176174,,11260.23495,987547.7485,1543071.362,154424.5382,725720,5.727267582
Uruguay,2020,0.00333673,,9271.178104,918811.6646,1669203.406,181235.7933,694090,6.522740889
Uruguay,2025,0.00268601,,7654.205546,848598.072,1782387.969,211016.4327,662970,7.404977385
Uruguay,2030,0.002179581,,6345.184174,778274.6258,1884003.035,242572.0443,635780,8.332387682
Uruguay,2035,0.001780385,,5272.51221,715502.4275,1964974.24,275696.5689,605690,9.309526235
Uruguay,2040,0.001458034,,4370.642969,652759.5576,2029918.536,310578.7749,571370,10.36081947
Uruguay,2045,0.001187381,,3584.978091,590242.0769,2078000.05,347403.8582,536750,11.50636909
Uruguay,2050,0.000951795,,2882.747133,528415.1906,2111394.915,386054.1241,503790,12.74633131
Uzbekistan,1970,0.058072673,,381243.0339,1553264.747,4307085.815,323336.4034,5408080,4.925207175
Uzbekistan,1975,0.042883137,,339682.0489,1344490.732,5764731.587,472205.6322,6059910,5.961356833
Uzbekistan,1980,0.031549185,,297313.8383,1146892.741,7295399.041,684214.3798,6528100,7.260478021
Uzbekistan,1985,0.023999683,,259564.9733,952707.7253,8674614.603,928462.6986,7358840,8.584675471
Uzbekistan,1990,0.017746722,,215146.3508,736363.5483,9964561.051,1207089.049,8392090,9.956884583
Uzbekistan,1995,0.013266165,,181326.585,555088.9911,11228047.99,1703886.434,9249310,12.46592628
Uzbekistan,2000,0.00967413,,150110.7675,387321.0905,12892612.33,2086675.811,9258530,13.44791819
Uzbekistan,2005,0.007000893,,124406.5655,274658.0996,14793940.91,2577093.36,8596920,14.50241425
Uzbekistan,2010,0.005041034,,101338.9964,185042.2029,16609598.52,3206838.904,8058690,15.95218544
Uzbekistan,2015,0.003723643,,81846.95166,117446.9365,17836994.58,3944057.576,7976550,17.94356453
Uzbekistan,2020,0.002771506,,66002.91699,70104.02576,19023955.51,4654759.468,8125420,19.54564046
Uzbekistan,2025,0.002088673,,53566.96647,40054.61619,20152281.84,5400502.463,7987490,21.05754111
Uzbekistan,2030,0.001602107,,43927.46886,22949.44944,21157856.1,6193824.154,7607640,22.5898982
Uzbekistan,2035,0.001255913,,36304.25379,13995.08409,21798517.65,7057843.9,7102050,24.41597778
Uzbekistan,2040,0.000999258,,29953.6333,9259.362438,21999055.6,7937597.469,6690550,26.47996041
Uzbekistan,2045,0.000792056,,24346.56956,6317.766118,21931774.96,8776015.223,6462360,28.5506066
Uzbekistan,2050,0.000611841,,19176.18509,4141.769825,21744051.86,9574415.489,6298830,30.54840494
Vanuatu,1970,,,,,,,38650,
Vanuatu,1975,,,,,,,44920,
Vanuatu,1980,,,,,,,51440,
Vanuatu,1985,,,,,,,57580,
Vanuatu,1990,,,,,,,64270,
Vanuatu,1995,,,,,,,71870,
Vanuatu,2000,,,,,,,76750,
Vanuatu,2005,,,,,,,84200,
Vanuatu,2010,,,,,,,91660,
Vanuatu,2015,,,,,,,96120,
Vanuatu,2020,,,,,,,97730,
Vanuatu,2025,,,,,,,97290,
Vanuatu,2030,,,,,,,97840,
Vanuatu,2035,,,,,,,98710,
Vanuatu,2040,,,,,,,98210,
Vanuatu,2045,,,,,,,96290,
Vanuatu,2050,,,,,,,93680,
