Entity,Year,CO2 emissions per capita by nation (CDIAC (2017))
Sweden,1955,5.3949
Sweden,1956,5.9454
Sweden,1957,5.2848
Sweden,1958,5.6885
Sweden,1959,5.7252
Sweden,1960,6.5693
Sweden,1961,6.4959
Sweden,1962,6.7895
Sweden,1963,7.2666
Sweden,1964,7.8905
Sweden,1965,8.1107
Sweden,1966,9.3218
Sweden,1967,8.7713
Sweden,1968,9.7989
Sweden,1969,10.8265
Sweden,1970,11.4871
Sweden,1971,10.4595
Sweden,1972,10.4595
Sweden,1973,10.7531
Sweden,1974,9.7989
Sweden,1975,9.8723
Sweden,1976,10.7531
Sweden,1977,10.4228
Sweden,1978,9.6154
Sweden,1979,10.2393
Sweden,1980,8.6245
Sweden,1981,8.3676
Sweden,1982,7.4868
Sweden,1983,7.0097
Sweden,1984,6.8996
Sweden,1985,7.4868
Sweden,1986,7.4134
Sweden,1987,7.1198
Sweden,1988,6.7895
Sweden,1989,6.5326
Sweden,1990,6.0922
Sweden,1991,5.9821
Sweden,1992,5.872
Sweden,1993,5.9454
Sweden,1994,6.239
Sweden,1995,6.239
Sweden,1996,6.3124
Sweden,1997,5.9087
Sweden,1998,5.9821
Sweden,1999,5.7619
Sweden,2000,5.5784
Sweden,2001,5.7619
Sweden,2002,6.4592
Sweden,2003,6.1289
Sweden,2004,6.0922
Sweden,2005,5.7252
Sweden,2006,5.4683
Sweden,2007,5.2481
Sweden,2008,5.3215
Sweden,2009,4.6242
Sweden,2010,5.5417
Sweden,2011,5.4683
Sweden,2012,4.9178
Sweden,2013,4.6609
Sweden,2014,4.4774
Switzerland,1950,2.1653
Switzerland,1951,2.6057
Switzerland,1952,2.3488
Switzerland,1953,2.1286
Switzerland,1954,2.569
Switzerland,1955,2.7158
Switzerland,1956,3.3764
Switzerland,1957,3.4498
Switzerland,1958,3.1562
Switzerland,1959,3.1562
Switzerland,1960,3.67
Switzerland,1961,3.7434
Switzerland,1962,4.3673
Switzerland,1963,5.138
Switzerland,1964,4.8811
Switzerland,1965,5.1747
Switzerland,1966,5.2848
Switzerland,1967,5.3949
Switzerland,1968,5.9087
Switzerland,1969,6.2023
Switzerland,1970,6.4959
Switzerland,1971,6.7161
Switzerland,1972,6.8262
Switzerland,1973,7.2666
Switzerland,1974,6.4959
Switzerland,1975,6.1289
Switzerland,1976,6.3124
Switzerland,1977,6.4225
Switzerland,1978,6.6427
Switzerland,1979,6.2757
Switzerland,1980,6.3858
Switzerland,1981,6.0922
Switzerland,1982,5.7252
Switzerland,1983,6.239
Switzerland,1984,6.0555
Switzerland,1985,6.1289
Switzerland,1986,6.4592
Switzerland,1987,6.1289
Switzerland,1988,6.1656
Switzerland,1989,5.9087
Switzerland,1990,6.3491
Switzerland,1991,6.2757
Switzerland,1992,6.239
Switzerland,1993,5.872
Switzerland,1994,5.872
Switzerland,1995,5.5417
Switzerland,1996,5.6151
Switzerland,1997,5.7986
Switzerland,1998,5.7986
Switzerland,1999,5.6518
Switzerland,2000,5.3949
Switzerland,2001,5.9087
Switzerland,2002,5.5784
Switzerland,2003,5.4683
Switzerland,2004,5.4316
Switzerland,2005,5.5417
Switzerland,2006,5.5417
Switzerland,2007,4.9912
Switzerland,2008,5.2481
Switzerland,2009,5.3582
Switzerland,2010,4.9545
Switzerland,2011,4.6609
Switzerland,2012,4.6976
Switzerland,2013,4.9545
Switzerland,2014,4.2939
Syria,1950,0.1101
Syria,1951,0.1101
Syria,1952,0.1468
Syria,1953,0.1468
Syria,1954,0.1468
Syria,1955,0.4404
Syria,1956,0.5138
Syria,1957,0.4771
Syria,1958,0.5138
Syria,1959,0.5138
Syria,1960,0.6973
Syria,1961,0.6606
Syria,1962,0.6606
Syria,1963,0.734
Syria,1964,0.8441
Syria,1965,0.6973
Syria,1966,0.8808
Syria,1967,0.8074
Syria,1968,0.9909
Syria,1969,1.1744
Syria,1970,1.0643
Syria,1971,1.3579
Syria,1972,1.1377
Syria,1973,1.1377
Syria,1974,1.3212
Syria,1975,1.468
Syria,1976,1.7616
Syria,1977,1.835
Syria,1978,1.835
Syria,1979,2.6057
Syria,1980,2.3488
Syria,1981,2.8993
Syria,1982,2.569
Syria,1983,2.8259
Syria,1984,3.2296
Syria,1985,2.7892
Syria,1986,2.8626
Syria,1987,3.2296
Syria,1988,3.1929
Syria,1989,2.8993
Syria,1990,3.0461
Syria,1991,3.3397
Syria,1992,3.303
Syria,1993,3.4131
Syria,1994,3.3764
Syria,1995,2.936
Syria,1996,2.936
Syria,1997,2.7525
Syria,1998,3.303
Syria,1999,3.3764
Syria,2000,3.1929
Syria,2001,2.9727
Syria,2002,2.3121
Syria,2003,3.1195
Syria,2004,2.8259
Syria,2005,2.7525
Syria,2006,2.8259
Syria,2007,3.4131
Syria,2008,3.3397
Syria,2009,3.0461
Syria,2010,2.9727
Syria,2011,2.7892
Syria,2012,2.2387
Syria,2013,1.8717
Syria,2014,1.6515
Taiwan,1950,0.5138
Taiwan,1951,0.6239
Taiwan,1952,0.8074
Taiwan,1953,0.7707
Taiwan,1954,0.7707
Taiwan,1955,0.8074
Taiwan,1956,0.8441
Taiwan,1957,0.8441
Taiwan,1958,0.9542
Taiwan,1959,1.0643
Taiwan,1960,1.1377
Taiwan,1961,1.1377
Taiwan,1962,1.2478
Taiwan,1963,1.2845
Taiwan,1964,1.3946
Taiwan,1965,1.4313
Taiwan,1966,1.5414
Taiwan,1967,1.6882
Taiwan,1968,1.7616
Taiwan,1969,1.8717
Taiwan,1970,1.9818
Taiwan,1971,2.1286
Taiwan,1972,2.3855
Taiwan,1973,2.6057
Taiwan,1974,2.4956
Taiwan,1975,2.7158
Taiwan,1976,3.4498
Taiwan,1977,3.67
Taiwan,1978,4.1838
Taiwan,1979,4.404
Taiwan,1980,4.6976
Taiwan,1981,4.1471
Taiwan,1982,4.0737
Taiwan,1983,4.4407
Taiwan,1984,4.4774
Taiwan,1985,4.404
Taiwan,1986,4.8444
Taiwan,1987,4.9912
Taiwan,1988,5.6885
Taiwan,1989,6.1289
Taiwan,1990,6.0555
Taiwan,1991,6.5693
Taiwan,1992,7.0097
Taiwan,1993,7.4868
Taiwan,1994,7.7437
Taiwan,1995,8.1841
Taiwan,1996,8.4777
Taiwan,1997,9.0282
Taiwan,1998,9.1383
Taiwan,1999,9.3952
Taiwan,2000,9.8356
Taiwan,2001,10.2026
Taiwan,2002,10.5696
Taiwan,2003,10.8999
Taiwan,2004,11.4871
Taiwan,2005,11.4137
Taiwan,2006,11.6706
Taiwan,2007,12.111
Taiwan,2008,11.377
Taiwan,2009,10.7531
Taiwan,2010,11.6339
Taiwan,2011,11.5972
Taiwan,2012,11.0834
Taiwan,2013,11.1568
Taiwan,2014,11.3036
Tajikistan,1992,1.3212
Tajikistan,1993,0.9175
Tajikistan,1994,0.4037
Tajikistan,1995,0.4404
Tajikistan,1996,0.4771
Tajikistan,1997,0.367
Tajikistan,1998,0.4037
Tajikistan,1999,0.4037
Tajikistan,2000,0.367
Tajikistan,2001,0.367
Tajikistan,2002,0.2936
Tajikistan,2003,0.3303
Tajikistan,2004,0.4037
Tajikistan,2005,0.367
Tajikistan,2006,0.4037
Tajikistan,2007,0.4404
Tajikistan,2008,0.4037
Tajikistan,2009,0.3303
Tajikistan,2010,0.3303
Tajikistan,2011,0.2936
Tajikistan,2012,0.367
Tajikistan,2013,0.4404
Tajikistan,2014,0.6239
Tanzania,1950,0.0734
Tanzania,1951,0.0367
Tanzania,1952,0.0734
Tanzania,1953,0.0734
Tanzania,1954,0.0734
Tanzania,1955,0.0734
Tanzania,1956,0.0734
Tanzania,1957,0.0734
Tanzania,1958,0.0734
Tanzania,1959,0.0734
Tanzania,1960,0.0734
Tanzania,1961,0.0734
Tanzania,1962,0.0734
Tanzania,1963,0.0734
Tanzania,1964,0.0734
Tanzania,1965,0.1101
Tanzania,1966,0.1101
Tanzania,1967,0.1468
Tanzania,1968,0.1468
Tanzania,1969,0.1468
Thailand,1950,0.0367
Thailand,1951,0.0367
Thailand,1952,0.0734
Thailand,1953,0.0734
Thailand,1954,0.0734
Thailand,1955,0.1101
Thailand,1956,0.1101
Thailand,1957,0.1101
Thailand,1958,0.1101
Thailand,1959,0.1101
Thailand,1960,0.1468
Thailand,1961,0.1468
Thailand,1962,0.1835
Thailand,1963,0.1835
Thailand,1964,0.2569
Thailand,1965,0.2202
Thailand,1966,0.2936
Thailand,1967,0.367
Thailand,1968,0.4771
Thailand,1969,0.4037
Thailand,1970,0.4037
Thailand,1971,0.5138
Thailand,1972,0.5505
Thailand,1973,0.6239
Thailand,1974,0.5872
Thailand,1975,0.5872
Thailand,1976,0.6606
Thailand,1977,0.734
Thailand,1978,0.7707
Thailand,1979,0.8074
Thailand,1980,0.8441
Thailand,1981,0.7707
Thailand,1982,0.7707
Thailand,1983,0.8441
Thailand,1984,0.8808
Thailand,1985,0.9175
Thailand,1986,0.9175
Thailand,1987,1.0643
Thailand,1988,1.2111
Thailand,1989,1.3946
Thailand,1990,1.5781
Thailand,1991,1.7249
Thailand,1992,1.8717
Thailand,1993,2.1286
Thailand,1994,2.3488
Thailand,1995,2.7158
Thailand,1996,3.0094
Thailand,1997,3.0461
Thailand,1998,2.6791
Thailand,1999,2.8259
Thailand,2000,2.8626
Thailand,2001,3.0461
Thailand,2002,3.2296
Thailand,2003,3.4498
Thailand,2004,3.67
Thailand,2005,3.7067
Thailand,2006,3.7434
Thailand,2007,3.8168
Thailand,2008,3.8168
Thailand,2009,4.037
Thailand,2010,4.2205
Thailand,2011,4.1471
Thailand,2012,4.404
Thailand,2013,4.4407
Thailand,2014,4.6609
Timor-Leste,2002,0.1835
Timor-Leste,2003,0.1835
Timor-Leste,2004,0.1835
Timor-Leste,2005,0.1835
Timor-Leste,2006,0.1835
Timor-Leste,2007,0.1835
Timor-Leste,2008,0.1835
Timor-Leste,2009,0.2202
Timor-Leste,2010,0.2202
Timor-Leste,2011,0.2202
Timor-Leste,2012,0.2569
Timor-Leste,2013,0.4037
Timor-Leste,2014,0.4037
Togo,1950,0
Togo,1951,0
Togo,1952,0.0367
Togo,1953,0.0367
Togo,1954,0.0367
Togo,1955,0.0367
Togo,1956,0.0367
Togo,1957,0.0367
Togo,1958,0.0367
Togo,1959,0.0367
Togo,1960,0.0367
Togo,1961,0.0734
Togo,1962,0.0734
Togo,1963,0.0734
Togo,1964,0.0734
Togo,1965,0.0734
Togo,1966,0.1101
Togo,1967,0.1101
Togo,1968,0.1101
Togo,1969,0.1101
Togo,1970,0.1468
Togo,1971,0.1468
Togo,1972,0.1835
Togo,1973,0.1835
Togo,1974,0.1468
Togo,1975,0.1468
Togo,1976,0.1468
Togo,1977,0.1835
Togo,1978,0.1468
Togo,1979,0.5505
Togo,1980,0.2569
Togo,1981,0.2202
Togo,1982,0.2569
Togo,1983,0.1835
Togo,1984,0.1835
Togo,1985,0.1835
Togo,1986,0.2202
Togo,1987,0.2202
Togo,1988,0.2202
Togo,1989,0.2202
Togo,1990,0.2202
Togo,1991,0.2202
Togo,1992,0.2202
Togo,1993,0.2202
Togo,1994,0.2202
Togo,1995,0.2202
Togo,1996,0.2569
Togo,1997,0.2202
Togo,1998,0.2569
Togo,1999,0.3303
Togo,2000,0.2936
Togo,2001,0.2202
Togo,2002,0.2569
Togo,2003,0.2936
Togo,2004,0.2569
Togo,2005,0.2569
Togo,2006,0.2202
Togo,2007,0.2569
Togo,2008,0.2936
Togo,2009,0.4404
Togo,2010,0.4037
Togo,2011,0.367
Togo,2012,0.367
Togo,2013,0.367
Togo,2014,0.367
Tonga,1950,0.1468
Tonga,1951,0.1101
Tonga,1952,0.1101
Tonga,1953,0.1101
Tonga,1954,0.1101
Tonga,1955,0.1101
Tonga,1956,0.1101
Tonga,1957,0.1101
Tonga,1958,0.1101
Tonga,1959,0.1101
Tonga,1960,0.1468
Tonga,1961,0.1468
Tonga,1962,0.1468
Tonga,1963,0.1468
Tonga,1964,0.1835
Tonga,1965,0.1835
Tonga,1966,0.1468
Tonga,1967,0.1835
Tonga,1968,0.1835
Tonga,1969,0.1468
Tonga,1970,0.2936
Tonga,1971,0.2202
Tonga,1972,0.2569
Tonga,1973,0.2936
Tonga,1974,0.2569
Tonga,1975,0.367
Tonga,1976,0.3303
Tonga,1977,0.3303
Tonga,1978,0.4037
Tonga,1979,0.4404
Tonga,1980,0.4404
Tonga,1981,0.4771
Tonga,1982,0.4771
Tonga,1983,0.4771
Tonga,1984,0.4771
Tonga,1985,0.4771
Tonga,1986,0.4771
Tonga,1987,0.5872
Tonga,1988,0.734
Tonga,1989,0.734
Tonga,1990,0.8074
Tonga,1991,0.9909
Tonga,1992,0.734
Tonga,1993,0.9175
Tonga,1994,0.9542
Tonga,1995,0.9909
Tonga,1996,0.8074
Tonga,1997,1.0276
Tonga,1998,0.9175
Tonga,1999,1.1377
Tonga,2000,0.9909
Tonga,2001,0.9175
Tonga,2002,1.0276
Tonga,2003,1.1744
Tonga,2004,1.101
Tonga,2005,1.1377
Tonga,2006,1.2845
Tonga,2007,1.101
Tonga,2008,1.2111
Tonga,2009,1.2845
Tonga,2010,1.1377
Tonga,2011,0.9909
Tonga,2012,1.0276
Tonga,2013,1.0643
Tonga,2014,1.1377
Trinidad and Tobago,1950,3.7067
Trinidad and Tobago,1951,3.8902
Trinidad and Tobago,1952,4.2205
Trinidad and Tobago,1953,4.3306
Trinidad and Tobago,1954,4.0737
Trinidad and Tobago,1955,3.7801
Trinidad and Tobago,1956,3.8902
Trinidad and Tobago,1957,3.3397
Trinidad and Tobago,1958,4.3673
Trinidad and Tobago,1959,3.7801
Trinidad and Tobago,1960,3.0828
Trinidad and Tobago,1961,5.3949
Trinidad and Tobago,1962,8.3676
Trinidad and Tobago,1963,1.5047
Trinidad and Tobago,1964,4.2939
Trinidad and Tobago,1965,5.8353
Trinidad and Tobago,1966,4.4774
Trinidad and Tobago,1967,5.0279
Trinidad and Tobago,1968,4.2939
Trinidad and Tobago,1969,4.1104
Trinidad and Tobago,1970,9.3218
Trinidad and Tobago,1971,8.2942
Trinidad and Tobago,1972,8.3676
Trinidad and Tobago,1973,9.4686
Trinidad and Tobago,1974,10.0558
Trinidad and Tobago,1975,9.542
Trinidad and Tobago,1976,15.6342
Trinidad and Tobago,1977,15.7076
Trinidad and Tobago,1978,14.68
Trinidad and Tobago,1979,15.781
Trinidad and Tobago,1980,15.7076
Trinidad and Tobago,1981,15.7443
Trinidad and Tobago,1982,16.515
Trinidad and Tobago,1983,14.3497
Trinidad and Tobago,1984,15.1571
Trinidad and Tobago,1985,17.7261
Trinidad and Tobago,1986,14.68
Trinidad and Tobago,1987,14.68
Trinidad and Tobago,1988,13.212
Trinidad and Tobago,1989,13.3588
Trinidad and Tobago,1990,14.0194
Trinidad and Tobago,1991,13.9093
Trinidad and Tobago,1992,15.5241
Trinidad and Tobago,1993,14.4598
Trinidad and Tobago,1994,13.946
Trinidad and Tobago,1995,13.5056
Trinidad and Tobago,1996,16.2581
Trinidad and Tobago,1997,14.4231
Trinidad and Tobago,1998,14.9369
Trinidad and Tobago,1999,17.5426
Trinidad and Tobago,2000,18.4601
Trinidad and Tobago,2001,20.3318
Trinidad and Tobago,2002,22.02
Trinidad and Tobago,2003,24.5156
Trinidad and Tobago,2004,25.5432
Trinidad and Tobago,2005,29.0297
Trinidad and Tobago,2006,32.3327
Trinidad and Tobago,2007,34.7549
Trinidad and Tobago,2008,33.7273
Trinidad and Tobago,2009,33.9842
Trinidad and Tobago,2010,36.1128
Trinidad and Tobago,2011,35.1953
Trinidad and Tobago,2012,33.8741
Trinidad and Tobago,2013,34.5347
Trinidad and Tobago,2014,34.2044
Tunisia,1950,0.3303
Tunisia,1951,0.367
Tunisia,1952,0.4037
Tunisia,1953,0.367
Tunisia,1954,0.367
Tunisia,1955,0.4037
Tunisia,1956,0.4037
Tunisia,1957,0.4037
Tunisia,1958,0.367
Tunisia,1959,0.367
Tunisia,1960,0.4037
Tunisia,1961,0.4037
Tunisia,1962,0.4037
Tunisia,1963,0.4404
Tunisia,1964,0.6239
Tunisia,1965,0.5505
Tunisia,1966,0.6239
Tunisia,1967,0.6239
Tunisia,1968,0.734
Tunisia,1969,0.7707
Tunisia,1970,0.734
Tunisia,1971,0.8074
Tunisia,1972,0.8808
Tunisia,1973,0.8808
Tunisia,1974,0.9909
Tunisia,1975,0.9909
Tunisia,1976,0.9909
Tunisia,1977,1.1377
Tunisia,1978,1.2111
Tunisia,1979,1.3946
Tunisia,1980,1.468
Tunisia,1981,1.468
Tunisia,1982,1.3946
Tunisia,1983,1.6148
Tunisia,1984,1.6148
Tunisia,1985,1.6148
Tunisia,1986,1.6148
Tunisia,1987,1.5414
Tunisia,1988,1.5781
Tunisia,1989,1.6515
Tunisia,1990,1.6148
Tunisia,1991,1.835
Tunisia,1992,1.7616
Tunisia,1993,1.9084
Tunisia,1994,1.7983
Tunisia,1995,1.7616
Tunisia,1996,1.835
Tunisia,1997,1.835
Tunisia,1998,1.9451
Tunisia,1999,1.9451
Tunisia,2000,2.0919
Tunisia,2001,2.1653
Tunisia,2002,2.1653
Tunisia,2003,2.202
Tunisia,2004,2.2754
Tunisia,2005,2.2754
Tunisia,2006,2.3121
Tunisia,2007,2.3488
Tunisia,2008,2.3855
Tunisia,2009,2.3488
Tunisia,2010,2.6057
Tunisia,2011,2.4222
Tunisia,2012,2.4956
Tunisia,2013,2.5323
Tunisia,2014,2.6057
Turkey,1950,0.4404
Turkey,1951,0.4771
Turkey,1952,0.4771
Turkey,1953,0.5505
Turkey,1954,0.5505
Turkey,1955,0.5505
Turkey,1956,0.5872
Turkey,1957,0.6239
Turkey,1958,0.5872
Turkey,1959,0.6239
Turkey,1960,0.5872
Turkey,1961,0.5872
Turkey,1962,0.734
Turkey,1963,0.734
Turkey,1964,0.8441
Turkey,1965,0.8441
Turkey,1966,0.9542
Turkey,1967,0.9909
Turkey,1968,1.0643
Turkey,1969,1.101
Turkey,1970,1.2111
Turkey,1971,1.3212
Turkey,1972,1.468
Turkey,1973,1.5781
Turkey,1974,1.5781
Turkey,1975,1.6515
Turkey,1976,1.835
Turkey,1977,1.9818
Turkey,1978,1.835
Turkey,1979,1.7616
Turkey,1980,1.7249
Turkey,1981,1.7616
Turkey,1982,1.8717
Turkey,1983,1.9084
Turkey,1984,1.9818
Turkey,1985,2.1653
Turkey,1986,2.3121
Turkey,1987,2.5323
Turkey,1988,2.4222
Turkey,1989,2.6057
Turkey,1990,2.6791
Turkey,1991,2.7158
Turkey,1992,2.7525
Turkey,1993,2.7892
Turkey,1994,2.7158
Turkey,1995,2.936
Turkey,1996,3.1562
Turkey,1997,3.2663
Turkey,1998,3.2663
Turkey,1999,3.1562
Turkey,2000,3.4131
Turkey,2001,3.0094
Turkey,2002,3.1562
Turkey,2003,3.303
Turkey,2004,3.3397
Turkey,2005,3.4865
Turkey,2006,3.7801
Turkey,2007,4.1104
Turkey,2008,4.037
Turkey,2009,3.8902
Turkey,2010,4.1104
Turkey,2011,4.3673
Turkey,2012,4.404
Turkey,2013,4.2572
Turkey,2014,4.4774
Turkmenistan,1992,8.5144
Turkmenistan,1993,7.0831
Turkmenistan,1994,8.1841
Turkmenistan,1995,8.1107
Turkmenistan,1996,7.1932
Turkmenistan,1997,7.0831
Turkmenistan,1998,7.3033
Turkmenistan,1999,8.4777
Turkmenistan,2000,8.3309
Turkmenistan,2001,8.3676
Turkmenistan,2002,8.6979
Turkmenistan,2003,9.6154
Turkmenistan,2004,9.909
Turkmenistan,2005,10.2026
Turkmenistan,2006,10.3127
Turkmenistan,2007,11.5605
Turkmenistan,2008,11.5605
Turkmenistan,2009,10.1292
Turkmenistan,2010,11.377
Turkmenistan,2011,12.2578
Turkmenistan,2012,12.5514
Turkmenistan,2013,12.7349
Turkmenistan,2014,12.9184
Turks and Caicos Islands,1990,2.3855
Turks and Caicos Islands,1991,2.5323
Turks and Caicos Islands,1992,2.6057
Turks and Caicos Islands,1993,2.8993
Turks and Caicos Islands,1994,2.936
Turks and Caicos Islands,1995,3.0094
Turks and Caicos Islands,1996,2.8993
Turks and Caicos Islands,1997,3.4131
Turks and Caicos Islands,1998,3.4865
Turks and Caicos Islands,1999,3.67
Turks and Caicos Islands,2000,3.7434
Turks and Caicos Islands,2001,3.5599
Turks and Caicos Islands,2002,4.2572
Turks and Caicos Islands,2003,3.9636
Turks and Caicos Islands,2004,3.7067
Turks and Caicos Islands,2005,4.037
Turks and Caicos Islands,2006,4.3306
Turks and Caicos Islands,2007,5.7986
Turks and Caicos Islands,2008,6.0555
Turks and Caicos Islands,2009,5.9821
Turks and Caicos Islands,2010,6.1289
Turks and Caicos Islands,2011,6.0188
Turks and Caicos Islands,2012,6.1656
Turks and Caicos Islands,2013,6.0188
Turks and Caicos Islands,2014,6.0922
Uganda,1950,0.0367
Uganda,1951,0.0367
Uganda,1952,0.0367
Uganda,1953,0.0367
Uganda,1954,0.0367
Uganda,1955,0.0367
Uganda,1956,0.0367
Uganda,1957,0.0367
Uganda,1958,0.0367
Uganda,1959,0.0734
Uganda,1960,0.0734
Uganda,1961,0.0734
Uganda,1962,0.0734
Uganda,1963,0.0734
Uganda,1964,0.0734
Uganda,1965,0.0734
Uganda,1966,0.0734
Uganda,1967,0.1101
Uganda,1968,0.1101
Uganda,1969,0.1468
Uganda,1970,0.1468
Uganda,1971,0.1468
Uganda,1972,0.1468
Uganda,1973,0.1101
Uganda,1974,0.1101
Uganda,1975,0.1101
Uganda,1976,0.0734
Uganda,1977,0.0734
Uganda,1978,0.0734
Uganda,1979,0.0367
Uganda,1980,0.0367
Uganda,1981,0.0367
Uganda,1982,0.0367
Uganda,1983,0.0367
Uganda,1984,0.0367
Uganda,1985,0.0367
Uganda,1986,0.0367
Uganda,1987,0.0367
Uganda,1988,0.0367
Uganda,1989,0.0367
Uganda,1990,0.0367
Uganda,1991,0.0367
Uganda,1992,0.0367
Uganda,1993,0.0367
Uganda,1994,0.0367
Uganda,1995,0.0367
Uganda,1996,0.0367
Uganda,1997,0.0367
Uganda,1998,0.0734
Uganda,1999,0.0734
Uganda,2000,0.0734
Uganda,2001,0.0734
Uganda,2002,0.0734
Uganda,2003,0.0734
Uganda,2004,0.0734
Uganda,2005,0.0734
Uganda,2006,0.0734
Uganda,2007,0.1101
Uganda,2008,0.1101
Uganda,2009,0.1101
Uganda,2010,0.1101
Uganda,2011,0.1101
Uganda,2012,0.1101
Uganda,2013,0.1468
Uganda,2014,0.1468
Ukraine,1992,12.2211
Ukraine,1993,10.4595
Ukraine,1994,8.5878
Ukraine,1995,8.7346
Ukraine,1996,8.1107
Ukraine,1997,6.7895
Ukraine,1998,6.606
Ukraine,1999,6.7528
Ukraine,2000,6.5693
Ukraine,2001,6.6427
Ukraine,2002,6.6427
Ukraine,2003,7.4134
Ukraine,2004,7.2666
Ukraine,2005,7.1198
Ukraine,2006,7.0097
Ukraine,2007,6.8996
Ukraine,2008,6.7161
Ukraine,2009,5.6885
Ukraine,2010,6.6794
Ukraine,2011,6.3124
Ukraine,2012,6.5326
Ukraine,2013,6.0188
Ukraine,2014,5.0646
United Arab Emirates,1959,0.1101
United Arab Emirates,1960,0.1101
United Arab Emirates,1961,0.1101
United Arab Emirates,1962,0.1835
United Arab Emirates,1963,0.1835
United Arab Emirates,1964,0.1468
United Arab Emirates,1965,0.1468
United Arab Emirates,1966,0.1468
United Arab Emirates,1967,5.505
United Arab Emirates,1968,6.8996
United Arab Emirates,1969,102.026
United Arab Emirates,1970,65.8398
United Arab Emirates,1971,77.804
United Arab Emirates,1972,72.7027
United Arab Emirates,1973,80.006
United Arab Emirates,1974,69.1428
United Arab Emirates,1975,58.2796
United Arab Emirates,1976,63.5644
United Arab Emirates,1977,53.5453
United Arab Emirates,1978,54.1325
United Arab Emirates,1979,39.4892
United Arab Emirates,1980,36.333
United Arab Emirates,1981,33.764
United Arab Emirates,1982,31.8923
United Arab Emirates,1983,29.0664
United Arab Emirates,1984,36.2963
United Arab Emirates,1985,37.0303
United Arab Emirates,1986,33.1034
United Arab Emirates,1987,31.4519
United Arab Emirates,1988,30.0573
United Arab Emirates,1989,31.8923
United Arab Emirates,1990,28.7728
United Arab Emirates,1991,29.8738
United Arab Emirates,1992,28.8829
United Arab Emirates,1993,31.1216
United Arab Emirates,1994,32.7731
United Arab Emirates,1995,30.094
United Arab Emirates,1996,16.6251
United Arab Emirates,1997,15.9645
United Arab Emirates,1998,29.6169
United Arab Emirates,1999,27.0846
United Arab Emirates,2000,37.1404
United Arab Emirates,2001,32.2226
United Arab Emirates,2002,26.057
United Arab Emirates,2003,31.4519
United Arab Emirates,2004,30.9748
United Arab Emirates,2005,28.5526
United Arab Emirates,2006,26.5708
United Arab Emirates,2007,23.4146
United Arab Emirates,2008,23.1577
United Arab Emirates,2009,21.7998
United Arab Emirates,2010,19.3042
United Arab Emirates,2011,18.9739
United Arab Emirates,2012,19.7079
United Arab Emirates,2013,18.9005
United Arab Emirates,2014,23.2678
United Kingdom,1950,9.8723
United Kingdom,1951,10.7531
United Kingdom,1952,10.4228
United Kingdom,1953,10.6063
United Kingdom,1954,10.8265
United Kingdom,1955,11.2669
United Kingdom,1956,11.1568
United Kingdom,1957,11.01
United Kingdom,1958,10.6797
United Kingdom,1959,10.4595
United Kingdom,1960,11.0834
United Kingdom,1961,11.1201
United Kingdom,1962,11.1201
United Kingdom,1963,11.2302
United Kingdom,1964,11.2302
United Kingdom,1965,11.4137
United Kingdom,1966,11.3036
United Kingdom,1967,10.7531
United Kingdom,1968,10.9733
United Kingdom,1969,11.3036
United Kingdom,1970,11.7073
United Kingdom,1971,11.8174
United Kingdom,1972,11.5605
United Kingdom,1973,11.744
United Kingdom,1974,10.9733
United Kingdom,1975,10.7164
United Kingdom,1976,10.6063
United Kingdom,1977,10.7164
United Kingdom,1978,10.7164
United Kingdom,1979,11.4137
United Kingdom,1980,10.276
United Kingdom,1981,9.9457
United Kingdom,1982,9.7255
United Kingdom,1983,9.6521
United Kingdom,1984,9.3585
United Kingdom,1985,9.8723
United Kingdom,1986,10.0191
United Kingdom,1987,10.0558
United Kingdom,1988,9.9824
United Kingdom,1989,10.1659
United Kingdom,1990,9.6888
United Kingdom,1991,9.8356
United Kingdom,1992,9.6521
United Kingdom,1993,9.4319
United Kingdom,1994,9.4319
United Kingdom,1995,9.2484
United Kingdom,1996,9.4686
United Kingdom,1997,9.0282
United Kingdom,1998,9.0649
United Kingdom,1999,9.0282
United Kingdom,2000,9.175
United Kingdom,2001,9.2117
United Kingdom,2002,8.8814
United Kingdom,2003,9.0282
United Kingdom,2004,8.9915
United Kingdom,2005,8.9915
United Kingdom,2006,8.9181
United Kingdom,2007,8.6245
United Kingdom,2008,8.4777
United Kingdom,2009,7.5602
United Kingdom,2010,7.8538
United Kingdom,2011,7.0831
United Kingdom,2012,7.3767
United Kingdom,2013,7.1565
United Kingdom,2014,6.5326
United States,1950,15.8544
United States,1951,16.1113
United States,1952,15.4507
United States,1953,15.5608
United States,1954,14.5699
United States,1955,15.7076
United States,1956,16.1847
United States,1957,15.781
United States,1958,15.0103
United States,1959,15.2305
United States,1960,15.3406
United States,1961,15.047
United States,1962,15.3773
United States,1963,15.8177
United States,1964,16.2948
United States,1965,16.7719
United States,1966,17.4325
United States,1967,17.9096
United States,1968,18.3867
United States,1969,19.1574
United States,1970,20.4052
United States,1971,20.3318
United States,1972,21.1392
United States,1973,21.8732
United States,1974,20.8823
United States,1975,19.8547
United States,1976,20.5887
United States,1977,20.9557
United States,1978,21.3961
United States,1979,21.2493
United States,1980,20.2584
United States,1981,19.2675
United States,1982,18.1298
United States,1983,18.0931
United States,1984,18.4601
United States,1985,18.3867
United States,1986,18.2032
United States,1987,18.7904
